epoch,loss,accuracy,emb,L1,L2,scenario
50,0.3711934700906819,0.8943533697632058,12.596954345703123,9.12341173793883,11.730762335772072,prajjwal1_bert_tiny_0_001
51,0.3692802814512305,0.8961748633879781,12.597673426560366,9.110912190977558,11.781179243966749,prajjwal1_bert_tiny_0_001
52,0.3269285369929068,0.9198542805100182,12.59812163611796,9.114274259473456,11.744152444307922,prajjwal1_bert_tiny_0_001
53,0.3455246620165194,0.8979963570127505,12.600236889225972,9.114919311579024,11.758599988315492,prajjwal1_bert_tiny_0_001
54,0.3146319101091291,0.9271402550091076,12.602901458740234,9.100804049243475,11.74986369232011,prajjwal1_bert_tiny_0_001
55,0.321095650204761,0.9107468123861566,12.60602569580078,9.095130406225095,11.746370034139664,prajjwal1_bert_tiny_0_001
56,0.2758307261002302,0.9508196721311476,12.606756213801372,9.097592511897965,11.776206601947166,prajjwal1_bert_tiny_0_001
57,0.2775595102099555,0.9253187613843352,12.60767745276835,9.083647222466809,11.753657884719376,prajjwal1_bert_tiny_0_001
58,0.2676295175035577,0.941712204007286,12.609155651433005,9.077201440251809,11.745990252885662,prajjwal1_bert_tiny_0_001
59,0.2638185222943623,0.9380692167577414,12.61066436767578,9.068849469794602,11.773291971731274,prajjwal1_bert_tiny_0_001
60,0.2450697193217408,0.9380692167577414,12.611636163541313,9.066231989903962,11.762457974404368,prajjwal1_bert_tiny_0_001
61,0.2192689834505265,0.9581056466302368,12.612547876187795,9.067947276520163,11.769496820446356,prajjwal1_bert_tiny_0_001
62,0.2517750169301511,0.9326047358834244,12.612211230891216,9.074337241862423,11.77128788682281,prajjwal1_bert_tiny_0_001
63,0.2173289802122203,0.9489981785063752,12.613580700261128,9.064106592063697,11.771096679465147,prajjwal1_bert_tiny_0_001
64,0.2224778588352307,0.9398907103825136,12.614548681429392,9.055716829004618,11.772493268622728,prajjwal1_bert_tiny_0_001
65,0.2178408215823286,0.9562841530054644,12.617037774869436,9.03804162030663,11.761283276945298,prajjwal1_bert_tiny_0_001
66,0.2116686475000095,0.9471766848816028,12.61709213256836,9.039438355381588,11.773562363588091,prajjwal1_bert_tiny_0_001
67,0.2020844549266367,0.9435336976320584,12.619156835726267,9.04260854946894,11.75205208477861,prajjwal1_bert_tiny_0_001
68,0.1951316087515193,0.9562841530054644,12.619227411099905,9.028341685922202,11.78230805388348,prajjwal1_bert_tiny_0_001
69,0.1789486743441913,0.9635701275045536,12.61956024169922,9.035495528757895,11.780016838309978,prajjwal1_bert_tiny_0_001
70,0.1833078326260457,0.9544626593806922,12.61986351360606,9.030328281590196,11.793970674330636,prajjwal1_bert_tiny_0_001
71,0.1582323808107654,0.9690346083788708,12.620987890413767,9.02584914605257,11.782603362870349,prajjwal1_bert_tiny_0_001
72,0.1617110510015748,0.9635701275045536,12.622212408236033,9.020545271576427,11.784978911742051,prajjwal1_bert_tiny_0_001
73,0.151892124853336,0.9635701275045536,12.62195014606191,9.022349637279962,11.806493338774246,prajjwal1_bert_tiny_0_001
74,0.1662304713806385,0.9581056466302368,12.62322044719981,9.00519461709945,11.787846577406365,prajjwal1_bert_tiny_0_001
75,0.1560054352483245,0.965391621129326,12.62392996699432,9.005267457666728,11.800765970365598,prajjwal1_bert_tiny_0_001
76,0.1413141228733601,0.965391621129326,12.62500286276006,8.998825087139082,11.80983750112287,prajjwal1_bert_tiny_0_001
77,0.1452715521736006,0.970856102003643,12.625097278254495,8.998830770968523,11.796182052250986,prajjwal1_bert_tiny_0_001
78,0.1238580872058759,0.9690346083788708,12.626143457242485,8.993843842942423,11.793832844940908,prajjwal1_bert_tiny_0_001
79,0.1181433668770642,0.97632058287796,12.62740230734014,9.001334011446149,11.81300769521022,prajjwal1_bert_tiny_0_001
80,0.1257267433654632,0.9781420765027322,12.627779962369436,8.989657285652092,11.793939107537051,prajjwal1_bert_tiny_0_001
81,0.1185884421016132,0.9854280510018216,12.627346983807117,9.000298560859944,11.800277237466558,prajjwal1_bert_tiny_0_001
82,0.1171310800373662,0.97632058287796,12.628562927246094,9.008215899024504,11.802649103661487,prajjwal1_bert_tiny_0_001
83,0.1090833656557705,0.97632058287796,12.62963676800059,9.007187598390006,11.803433374846133,prajjwal1_bert_tiny_0_001
84,0.1124574205480203,0.9781420765027322,12.629922863347064,9.001251290187593,11.798288765717942,prajjwal1_bert_tiny_0_001
85,0.1089253635272953,0.9744990892531876,12.629446985074514,9.004307752098542,11.815054533911534,prajjwal1_bert_tiny_0_001
86,0.1025069730054376,0.9836065573770492,12.631009100130564,8.994638001766795,11.805043934472923,prajjwal1_bert_tiny_0_001
87,0.0926603561704927,0.9836065573770492,12.631153106689451,8.993415568478555,11.820583829897132,prajjwal1_bert_tiny_0_001
88,0.0893700490340943,0.9836065573770492,12.632649419954785,8.989782024168143,11.81137881252935,prajjwal1_bert_tiny_0_001
89,0.1048873539247256,0.9726775956284152,12.63400173360967,8.991218539100744,11.809421448976831,prajjwal1_bert_tiny_0_001
90,0.0802893540762595,0.9908925318761383,12.634598730257515,8.987606173656026,11.80383880281709,prajjwal1_bert_tiny_0_001
91,0.0941127691492574,0.9781420765027322,12.63507270465566,8.98419574397075,11.806787668030118,prajjwal1_bert_tiny_0_001
92,0.093616777539036,0.9781420765027322,12.634921075650686,8.983076453426062,11.823031510594546,prajjwal1_bert_tiny_0_001
93,0.0947835986419345,0.97632058287796,12.637062072753906,8.982763571817367,11.82639983269252,prajjwal1_bert_tiny_0_001
94,0.0840863859338621,0.9836065573770492,12.638653753450876,8.977912444234546,11.815113338616376,prajjwal1_bert_tiny_0_001
95,0.0944992528858514,0.97632058287796,12.638773919888967,8.975839597497048,11.810554775383954,prajjwal1_bert_tiny_0_001
96,0.084251424219656,0.9781420765027322,12.638081548861033,8.973339852088136,11.809800959241413,prajjwal1_bert_tiny_0_001
97,0.0894172042608261,0.9817850637522768,12.63757133831309,8.981662625172099,11.825042127042954,prajjwal1_bert_tiny_0_001
98,0.0722996894073399,0.9908925318761383,12.637974737337595,8.980716344003035,11.829593804364649,prajjwal1_bert_tiny_0_001
99,0.079046856496612,0.9872495446265938,12.638605114323628,8.976990475680658,11.82516020894702,prajjwal1_bert_tiny_0_001
100,0.0785850509051199,0.9854280510018216,12.64008331298828,8.976886707576897,11.826733559641465,prajjwal1_bert_tiny_0_001
101,0.0650898374902094,0.9963570127504554,12.640086175748342,8.972968888413059,11.82695857814101,prajjwal1_bert_tiny_0_001
102,0.077394782641872,0.9799635701275046,12.640942571810251,8.969321433312254,11.828979387960798,prajjwal1_bert_tiny_0_001
103,0.0697398776890801,0.9872495446265938,12.641519543034564,8.965490407196768,11.82898949795082,prajjwal1_bert_tiny_0_001
104,0.0835890414325591,0.9799635701275046,12.6435546875,8.970905477666246,11.82574663700736,prajjwal1_bert_tiny_0_001
105,0.0838792892563104,0.9799635701275046,12.642438892024028,8.96807384664678,11.83044826875836,prajjwal1_bert_tiny_0_001
106,0.0700580756670247,0.9872495446265938,12.642889978238577,8.970789695698056,11.826891845258425,prajjwal1_bert_tiny_0_001
107,0.0687142297734111,0.9872495446265938,12.642711639404297,8.970620341205423,11.821301639188617,prajjwal1_bert_tiny_0_001
108,0.0722611135547006,0.9817850637522768,12.642422674349314,8.972495991024163,11.84093904755806,prajjwal1_bert_tiny_0_001
109,0.0666075300608502,0.9817850637522768,12.643252374478813,8.973250189331276,11.837725467369204,prajjwal1_bert_tiny_0_001
110,0.071502616337224,0.9836065573770492,12.64306163961553,8.96935719001923,11.840447917444893,prajjwal1_bert_tiny_0_001
111,0.054943623170528,0.9908925318761383,12.643569946289062,8.965807263317004,11.829963531216205,prajjwal1_bert_tiny_0_001
112,0.0513347998220738,0.9927140255009108,12.643265722445015,8.973960668011442,11.843043433295357,prajjwal1_bert_tiny_0_001
113,0.056496595159743,0.994535519125683,12.643360137939451,8.967950539510758,11.844059289261724,prajjwal1_bert_tiny_0_001
114,0.0683799179708534,0.9872495446265938,12.643143652132515,8.969024144018066,11.841634093737992,prajjwal1_bert_tiny_0_001
115,0.0690478283118029,0.9817850637522768,12.643260955810549,8.968874238227887,11.836627300102636,prajjwal1_bert_tiny_0_001
116,0.0723142671196947,0.9854280510018216,12.644839288541313,8.962377975547248,11.836321804692837,prajjwal1_bert_tiny_0_001
117,0.0430591881804453,0.9981785063752276,12.64464378704356,8.965564123268337,11.843225065693394,prajjwal1_bert_tiny_0_001
118,0.0547559921729814,0.9872495446265938,12.644269946711528,8.963223789124758,11.848933381461055,prajjwal1_bert_tiny_0_001
119,0.0522672531681851,0.989071038251366,12.645586969205374,8.959597478147414,11.841923010153849,prajjwal1_bert_tiny_0_001
120,0.0539647079563151,0.989071038251366,12.646138189486033,8.955586035612068,11.845836285033512,prajjwal1_bert_tiny_0_001
121,0.0445300687260532,0.9963570127504554,12.64625453427841,8.957242302121578,11.85166717140184,prajjwal1_bert_tiny_0_001
122,0.0485875835618469,0.9908925318761383,12.645755767822266,8.963284622776053,11.848831079479558,prajjwal1_bert_tiny_0_001
123,0.0620634707271075,0.9836065573770492,12.64568901409434,8.956892920322106,11.847697753072437,prajjwal1_bert_tiny_0_001
124,0.0454231412141483,0.994535519125683,12.645909300701648,8.953438590350263,11.843927609247372,prajjwal1_bert_tiny_0_001
125,0.0425109677627438,0.9963570127504554,12.64540767843389,8.958321618252112,11.8528456279706,prajjwal1_bert_tiny_0_001
126,0.050285897341528,0.989071038251366,12.645751001187795,8.959164068781396,11.85367047113582,prajjwal1_bert_tiny_0_001
127,0.0403864890750911,0.9963570127504554,12.645550726107126,8.959547678629557,11.853747564152508,prajjwal1_bert_tiny_0_001
128,0.0528294278379997,0.9872495446265938,12.64602279663086,8.957322709547366,11.853679545807276,prajjwal1_bert_tiny_0_001
129,0.0547794651253681,0.989071038251366,12.646162036555278,8.95910775162049,11.85186607069005,prajjwal1_bert_tiny_0_001
130,0.0452342881042449,0.9927140255009108,12.645763397216797,8.957584318567495,11.852670652184548,prajjwal1_bert_tiny_0_001
131,0.0413085660898891,0.994535519125683,12.64554214477539,8.954970319848677,11.854165749471695,prajjwal1_bert_tiny_0_001
132,0.055102875954955,0.9854280510018216,12.645574573176372,8.952260321389565,11.85396844137779,prajjwal1_bert_tiny_0_001
133,0.0500818221695816,0.9872495446265938,12.645457269498342,8.947414009080342,11.849367152146304,prajjwal1_bert_tiny_0_001
134,0.0321754507435475,0.9981785063752276,12.64520263671875,8.951509896089036,11.857914248885136,prajjwal1_bert_tiny_0_001
135,0.0414884772545273,0.994535519125683,12.645244598388672,8.951556408991578,11.859678181577031,prajjwal1_bert_tiny_0_001
136,0.0471734436082981,0.9908925318761383,12.645527837923533,8.950782588270844,11.857462509516592,prajjwal1_bert_tiny_0_001
137,0.0382711787475697,0.994535519125683,12.645555492741597,8.952770365174786,11.86623468729099,prajjwal1_bert_tiny_0_001
138,0.0480388361886007,0.9927140255009108,12.645787237337595,8.95226048120384,11.862386158038142,prajjwal1_bert_tiny_0_001
139,0.0410148449316756,0.9908925318761383,12.645269397395122,8.952005230012487,11.873126650117134,prajjwal1_bert_tiny_0_001
140,0.0479831178833769,0.989071038251366,12.645899774381157,8.9513776393536,11.877366821622587,prajjwal1_bert_tiny_0_001
141,0.0451310070160308,0.9872495446265938,12.645721435546877,8.949678883092217,11.872572094582036,prajjwal1_bert_tiny_0_001
142,0.0329283662818928,0.994535519125683,12.646089550358784,8.941979802588513,11.854841902824916,prajjwal1_bert_tiny_0_001
143,0.037724158694401,0.994535519125683,12.64617729534434,8.945433785138018,11.861025332535986,prajjwal1_bert_tiny_0_001
144,0.0306507785531449,0.9981785063752276,12.646416655437976,8.949062826854934,11.867136025906476,prajjwal1_bert_tiny_0_001
145,0.0401333495363837,0.9908925318761383,12.647090911865234,8.942878368773748,11.859755267645276,prajjwal1_bert_tiny_0_001
146,0.0344879871000194,0.994535519125683,12.647541998079785,8.941423551632408,11.859348602850798,prajjwal1_bert_tiny_0_001
147,0.0483146072356861,0.989071038251366,12.64726829876231,8.945033262770467,11.86230299902744,prajjwal1_bert_tiny_0_001
148,0.0305523868439844,0.9963570127504554,12.647055620704192,8.945117860109645,11.864784365794698,prajjwal1_bert_tiny_0_001
149,0.0276573782783334,0.994535519125683,12.647263525179392,8.942184531623548,11.86482233210774,prajjwal1_bert_tiny_0_001
150,0.0326578668191459,0.994535519125683,12.647356029850972,8.942401295368354,11.869663440030346,prajjwal1_bert_tiny_0_001
151,0.0362772699513342,0.9927140255009108,12.647353174039358,8.946966994655588,11.871963389801415,prajjwal1_bert_tiny_0_001
152,0.0291261396392881,0.9927140255009108,12.647106177602744,8.947202574794193,11.873893084638974,prajjwal1_bert_tiny_0_001
153,0.0320990535198203,0.9927140255009108,12.646714208773142,8.949611768045061,11.877087077156444,prajjwal1_bert_tiny_0_001
154,0.0336737786716559,0.9927140255009108,12.646577831608784,8.950110756851503,11.87695227034105,prajjwal1_bert_tiny_0_001
155,0.0230759681696123,1.0,12.646559723956557,8.946990772240365,11.87209100497442,prajjwal1_bert_tiny_0_001
156,0.0368455707321184,0.9908925318761383,12.64656734640264,8.948895848731091,11.877676069193631,prajjwal1_bert_tiny_0_001
157,0.034331017175523,0.994535519125683,12.646790502718456,8.946758054861823,11.87527827834388,prajjwal1_bert_tiny_0_001
158,0.0291510188395669,0.9963570127504554,12.647102355957031,8.946747312563147,11.875020553505486,prajjwal1_bert_tiny_0_001
159,0.0311397214934148,0.9927140255009108,12.647470463820492,8.945826740647057,11.874932815468377,prajjwal1_bert_tiny_0_001
160,0.0298866013977642,0.994535519125683,12.64788341695928,8.946934392543438,11.878415717453253,prajjwal1_bert_tiny_0_001
161,0.0392747760456876,0.9927140255009108,12.648098943880564,8.944591272072714,11.87746229328093,prajjwal1_bert_tiny_0_001
162,0.0343736110692792,0.994535519125683,12.648075110708213,8.943234817143564,11.873860697928674,prajjwal1_bert_tiny_0_001
163,0.0298788380386725,0.9908925318761383,12.648142816373342,8.942478047911152,11.87018339924908,prajjwal1_bert_tiny_0_001
164,0.0236921904435574,0.9981785063752276,12.647933959960938,8.94447617800075,11.874051585657783,prajjwal1_bert_tiny_0_001
165,0.0359943323753407,0.9872495446265938,12.647907264028523,8.94378183361394,11.8757574362833,prajjwal1_bert_tiny_0_001
166,0.0255385418278326,0.9927140255009108,12.647698400667672,8.942346388742138,11.875219390257678,prajjwal1_bert_tiny_0_001
167,0.0256442146677734,0.9981785063752276,12.647457115854287,8.94325154205489,11.874792102473249,prajjwal1_bert_tiny_0_001
168,0.0262016885233652,0.994535519125683,12.647233007601267,8.942113330889704,11.872080366902448,prajjwal1_bert_tiny_0_001
169,0.0246865214654439,0.9981785063752276,12.647231103726858,8.942438928155951,11.872364523632278,prajjwal1_bert_tiny_0_001
170,0.0303222645220019,0.994535519125683,12.64718723123408,8.9412322330996,11.871872323458312,prajjwal1_bert_tiny_0_001
171,0.0355763974377312,0.9908925318761383,12.647555352994436,8.940392687021058,11.86854889527479,prajjwal1_bert_tiny_0_001
172,0.0206191440711717,1.0,12.647511480501658,8.939798289092295,11.870708243225875,prajjwal1_bert_tiny_0_001
173,0.0285104977048404,0.994535519125683,12.64731693094111,8.942378059762422,11.875833952578908,prajjwal1_bert_tiny_0_001
174,0.0269617133745024,0.9963570127504554,12.647228240966797,8.9429118185964,11.876165872931695,prajjwal1_bert_tiny_0_001
175,0.031358500806876,0.9963570127504554,12.64714813232422,8.940607706705729,11.873425016420567,prajjwal1_bert_tiny_0_001
176,0.0268139116998714,0.9963570127504554,12.647122381380564,8.94061807378828,11.87245069826887,prajjwal1_bert_tiny_0_001
177,0.0283376071822637,0.994535519125683,12.6471071225915,8.93976048259353,11.870266176095209,prajjwal1_bert_tiny_0_001
178,0.0240227672320626,0.9981785063752276,12.646992681673533,8.938269811466961,11.869677712139971,prajjwal1_bert_tiny_0_001
179,0.0239696592781251,0.9981785063752276,12.646992681673533,8.938753291340257,11.869247040461971,prajjwal1_bert_tiny_0_001
180,0.0241976694656851,0.994535519125683,12.64709758932256,8.93733484931765,11.868263508669882,prajjwal1_bert_tiny_0_001
181,0.0192011415072884,1.0,12.647111889225972,8.93814744237125,11.871194391302724,prajjwal1_bert_tiny_0_001
182,0.0229873231057423,0.9981785063752276,12.647007940462595,8.938302302403962,11.873708123934945,prajjwal1_bert_tiny_0_001
183,0.0226888807765284,0.994535519125683,12.647235870361328,8.938631179337076,11.8735338777358,prajjwal1_bert_tiny_0_001
184,0.022250523100283,0.9963570127504554,12.64727592815684,8.937099943178382,11.871517890138051,prajjwal1_bert_tiny_0_001
185,0.0275142927889886,0.9963570127504554,12.647220611572266,8.937414617486338,11.87319853179876,prajjwal1_bert_tiny_0_001
186,0.0279945852828698,0.994535519125683,12.64726829876231,8.937891294830267,11.87278780911138,prajjwal1_bert_tiny_0_001
187,0.0293183406146551,0.994535519125683,12.647362707308298,8.937262029595713,11.872570753531813,prajjwal1_bert_tiny_0_001
188,0.0273648015069071,0.9963570127504554,12.647321690627134,8.936742897242144,11.87208322271406,prajjwal1_bert_tiny_0_001
189,0.0245172127653829,0.994535519125683,12.647311212369436,8.93781398641173,11.87365250161871,prajjwal1_bert_tiny_0_001
190,0.0247716905959696,0.9963570127504554,12.64740943561269,8.936768106206953,11.872218481178493,prajjwal1_bert_tiny_0_001
191,0.0234413462485744,1.0,12.647491455078123,8.936667548285591,11.87295482197746,prajjwal1_bert_tiny_0_001
192,0.0210586545856598,0.9963570127504554,12.647459978614348,8.937402263148018,11.873531292913608,prajjwal1_bert_tiny_0_001
193,0.0254342586670634,0.9981785063752276,12.647443774836528,8.937753826759769,11.873899755147852,prajjwal1_bert_tiny_0_001
194,0.0344424826959877,0.9927140255009108,12.647475244351858,8.93787685595792,11.873160739196887,prajjwal1_bert_tiny_0_001
195,0.0423438148420365,0.9908925318761383,12.64751434326172,8.937846908152428,11.873148072178465,prajjwal1_bert_tiny_0_001
196,0.0325669358146863,0.994535519125683,12.64763641357422,8.937177050091965,11.872391594780815,prajjwal1_bert_tiny_0_001
197,0.0202513178556017,0.9981785063752276,12.647641180208687,8.93698728106278,11.87205770106915,prajjwal1_bert_tiny_0_001
198,0.0333137026358606,0.9963570127504554,12.647649768488872,8.936926683658676,11.872028427262991,prajjwal1_bert_tiny_0_001
199,0.0231204648792255,0.994535519125683,12.647657397883403,8.936738200092142,11.87190003386395,prajjwal1_bert_tiny_0_001
200,0.0193130108095257,0.9963570127504554,12.647654535123342,8.936753945272477,11.871974757460295,prajjwal1_bert_tiny_0_001
