epoch,loss,accuracy,emb,L1,L2,L3,L4,L5,L6,L7,L8,model
11,0.5989483695864026,0.8087431693989071,19.80453110436056,19.81648180740996,18.128983586212325,18.192125581001324,17.140333179133403,22.15513884608646,23.529493349280298,26.101766228458704,18.88757022656161,bert_uncased_L-8_H-512_A-8
12,0.4482042433351332,0.8852459016393442,19.80458449622538,19.813437984723645,18.12649950260239,18.20058881693633,17.20924110621051,22.18721776798992,23.57446778233151,26.16852573749146,18.908474322876643,bert_uncased_L-8_H-512_A-8
13,0.3061020157701982,0.9344262295081968,19.805582043034565,19.812123171835868,18.129063687906456,18.194726245650827,17.231925047160498,22.21863714332789,23.59155386002337,26.154371862637323,18.92669380340854,bert_uncased_L-8_H-512_A-8
14,0.1961988595556908,0.9635701275045536,19.80630494553752,19.81772844213823,18.136459850874104,18.21202386185554,17.27248261665386,22.29816928717608,23.68579986794616,25.83654737906812,18.915585224311425,bert_uncased_L-8_H-512_A-8
15,0.1522320090353706,0.9744990892531876,19.807472229003903,19.81220895735944,18.13232747062308,18.219099909881425,17.276864015339502,22.30754921779389,23.710791888349917,25.91926099433273,18.89885954865558,bert_uncased_L-8_H-512_A-8
16,0.097525342783207,0.9854280510018216,19.806938157489824,19.807791259987976,18.13550357783861,18.24098073545918,17.285370039809596,22.326903532545856,23.733804574212524,25.879898710546165,18.90975393493319,bert_uncased_L-8_H-512_A-8
17,0.0530726838117305,1.0,19.80672072669413,19.810929651034552,18.138509670459072,18.256160770826217,17.324977840013627,22.354657421563708,23.76862728487164,25.91215491512,18.900405869892168,bert_uncased_L-8_H-512_A-8
18,0.0402283358077208,0.994535519125683,19.806430809701943,19.811720703903227,18.13768766920857,18.259174423356743,17.321926513004826,22.35744052463108,23.79297093181228,25.87512835170836,18.892525441876742,bert_uncased_L-8_H-512_A-8
19,0.0343072639408441,0.9963570127504554,19.80526352623556,19.81056731733034,18.127961594767477,18.265310902413123,17.407337765441785,22.421108419560777,23.821056664750007,25.828125,18.890861427849103,bert_uncased_L-8_H-512_A-8
20,0.0277442886156516,0.9981785063752276,19.80504990318868,19.813890564854244,18.121014231975398,18.266132083746903,17.365089263638076,22.39549442979156,23.82099949293015,25.844015041552822,18.88570668093711,bert_uncased_L-8_H-512_A-8
21,0.0197651107848124,1.0,19.80537604938222,19.815671229405915,18.11873883801514,18.245354629822334,17.312234041252207,22.35001189852021,23.81041245034918,25.87973984125968,18.87288041800966,bert_uncased_L-8_H-512_A-8
22,0.0180459195622438,1.0,19.80596923828125,19.8190984256932,18.12315757765362,18.24272672726157,17.312871352788093,22.3939172574514,23.832001177122468,25.800381269611297,18.860008531580856,bert_uncased_L-8_H-512_A-8
23,0.0432585296772406,0.9872495446265938,19.802713390690812,19.81764978572102,18.10826576385776,18.177121341337056,17.299647847159964,22.329343924322632,23.75570859370553,25.95489262926557,18.87546703289984,bert_uncased_L-8_H-512_A-8
24,0.0604286634707602,0.9781420765027322,19.80439948688222,19.81351361161807,18.121401065902848,18.23051969601157,17.292572132659522,22.39414741780154,23.86160224122428,25.725314558963746,18.875000764329144,bert_uncased_L-8_H-512_A-8
25,0.0282714339838327,0.9963570127504554,19.80456923743632,19.81734793129732,18.1210255579436,18.21477893488872,17.16089050626494,22.30347997113004,23.77695346964296,25.8603017560337,18.86510157628572,bert_uncased_L-8_H-512_A-8
26,0.0431272978326119,0.9854280510018216,19.80622100830078,19.809066550110643,18.11694109418136,18.20962543869713,17.162393121771473,22.31064626558231,23.708482738835347,25.88995055596468,18.85506703249961,bert_uncased_L-8_H-512_A-8
27,0.0163326383413974,0.9981785063752276,19.80739786672679,19.80678248448884,18.1179547752839,18.202983335067664,17.16673498379511,22.30373803644233,23.723605713557674,25.888597248681908,18.85536042371517,bert_uncased_L-8_H-512_A-8
28,0.0101284692131783,1.0,19.80781363398651,19.808189628337036,18.12473823811404,18.229115595583057,17.284776114375212,22.345384788860606,23.75514560275608,25.84636867502348,18.866091910607174,bert_uncased_L-8_H-512_A-8
29,0.0075146275485962,1.0,19.807640075683597,19.807835327037264,18.12138797502917,18.222351852444785,17.277854210692027,22.330104223365996,23.75520442830626,25.84163811688866,18.86559761200229,bert_uncased_L-8_H-512_A-8
30,0.0066092452687467,1.0,19.80749892493632,19.80771142233482,18.12138090151038,18.22638431403155,17.298631775791744,22.345060866170027,23.7805838524101,25.80627588713321,18.868357271010325,bert_uncased_L-8_H-512_A-8
31,0.0071112660127937,1.0,19.807662963867188,19.805104517980133,18.117749268022827,18.237751125203676,17.339856034853852,22.373535600950596,23.826651623557392,25.76402727415436,18.87093810479281,bert_uncased_L-8_H-512_A-8
32,0.008730648741981,0.9981785063752276,19.80684089313222,19.806997372153027,18.119239153974917,18.21663795012594,17.302527102833455,22.342629952074617,23.79206072697874,25.823097743188967,18.880026117265768,bert_uncased_L-8_H-512_A-8
33,0.0060440924032192,1.0,19.806837099280298,19.807047150825543,18.121110857075895,18.21077699088008,17.29359883515127,22.33705340665112,23.78947579361268,25.805355690433245,18.875740023475743,bert_uncased_L-8_H-512_A-8
34,0.0051104264042911,1.0,19.80684471477793,19.80699524592832,18.12310057259648,18.220574523147555,17.328983800224485,22.35839355969038,23.818057840204848,25.7665162633677,18.87219010372197,bert_uncased_L-8_H-512_A-8
35,0.0043546423411,1.0,19.80677032470703,19.80689643901554,18.1233463808487,18.22100404833184,17.32628425917773,22.35753082664504,23.821040335900147,25.756112465224412,18.872585303579307,bert_uncased_L-8_H-512_A-8
36,0.0285456494096571,0.9927140255009108,19.807237621647847,19.80603893120215,18.1057783171996,18.20098162652799,17.258863424777115,22.327567442735905,23.79636798573756,25.73390240834276,18.86095139411412,bert_uncased_L-8_H-512_A-8
37,0.122924391210812,0.9690346083788708,19.809364318847656,19.80534070958205,18.11461970150362,18.191828757253067,17.277610987261998,22.310717250914305,23.61593705752291,26.10491231838428,18.882883471435104,bert_uncased_L-8_H-512_A-8
38,0.035347887822079,0.9872495446265938,19.808362964289653,19.80688928211539,18.11783415024832,18.14762931226164,17.24099745342206,22.26866397267048,23.618603649035176,26.105230918564647,18.861262906878807,bert_uncased_L-8_H-512_A-8
39,0.0440238268540422,0.989071038251366,19.80859184612559,19.820826921306672,18.149498402746648,18.15314707382564,17.30172088845397,22.365560076492947,23.70940193495898,26.018710249325835,18.88303454456433,bert_uncased_L-8_H-512_A-8
40,0.0363481997737901,0.9872495446265938,19.809303283691406,19.822351118688808,18.138953078639965,18.122704386059706,17.16790108602555,22.32120498629433,23.737148486417063,26.204443731811747,18.85974854849727,bert_uncased_L-8_H-512_A-8
41,0.0658008560923374,0.9799635701275046,19.811691284179688,19.801890222101264,18.107926290543357,18.110511529641077,17.20588575686262,22.346739277379324,23.747155986848423,26.18363246674529,18.88407604724766,bert_uncased_L-8_H-512_A-8
42,0.0224742909353938,0.989071038251366,19.810926440852157,19.798634291129467,18.12498329593401,18.14159468353772,17.291470498118027,22.371055366780155,23.71165876266952,26.15894249532175,18.875720442752804,bert_uncased_L-8_H-512_A-8
43,0.0094367038248232,0.9963570127504554,19.81138230064962,19.795600224062397,18.122549241140675,18.158937131120855,17.32218068718693,22.40816075337172,23.7367789958127,26.097215051425177,18.86227455903489,bert_uncased_L-8_H-512_A-8
44,0.0049692613483221,1.0,19.81106757770253,19.79433920604935,18.12192055957565,18.15100973160541,17.28403290851086,22.37900497353142,23.70918015443562,26.116231338139656,18.858404246401484,bert_uncased_L-8_H-512_A-8
45,0.0043996504528315,1.0,19.81098175048828,19.79421113227886,18.12319397361769,18.15558690972667,17.297747947262067,22.38811679138295,23.722105613388862,26.086789435159098,18.85999638569594,bert_uncased_L-8_H-512_A-8
46,0.0037111319997644,1.0,19.810857748507583,19.79401643680093,18.12330284188137,18.156947318322025,17.30333718054933,22.391384826548983,23.72845764716032,26.07499667030432,18.861389424197228,bert_uncased_L-8_H-512_A-8
47,0.0038228720691197,1.0,19.810853940758765,19.79428247893009,18.125698846980303,18.16096602198422,17.312608062243854,22.39351926431847,23.72980224109087,26.07922535602729,18.863417634112803,bert_uncased_L-8_H-512_A-8
48,0.0034037468300111,1.0,19.810899731022847,19.793729938444542,18.12547584353032,18.162375417129155,17.315373071555882,22.397460715149705,23.737078751805484,26.06049137080736,18.863587078935243,bert_uncased_L-8_H-512_A-8
49,0.0045876804453393,0.9981785063752276,19.81074714313222,19.79426163358984,18.12150233256578,18.1516342024117,17.297749642683073,22.38289369954872,23.7310015013092,26.07041380835361,18.859567166243316,bert_uncased_L-8_H-512_A-8
50,0.003185932953691,1.0,19.81058884361837,19.794837562547137,18.117121072849077,18.14033840436536,17.286606724362123,22.37008629470575,23.72729711758417,26.07961619226008,18.854849532219447,bert_uncased_L-8_H-512_A-8
51,0.0032955756061498,1.0,19.81049346923828,19.79449020969412,18.11715517582572,18.14424716970308,17.303466463349555,22.378719281194854,23.738723018347457,26.05320617453431,18.85928625443811,bert_uncased_L-8_H-512_A-8
52,0.0029335337657505,1.0,19.81046295166016,19.794579427750385,18.11664763348133,18.143291174605466,17.303267306968813,22.378984183778744,23.74121309151849,26.046323710234876,18.859772520638558,bert_uncased_L-8_H-512_A-8
53,0.002836275355507,1.0,19.81030654212382,19.794599203029836,18.11659422771961,18.14555015633449,17.310498569398195,22.38387554286825,23.74470271265137,26.046014810086167,18.864312274425625,bert_uncased_L-8_H-512_A-8
54,0.0026469187198617,1.0,19.81012916217519,19.794270249663807,18.116376227151285,18.14760490931665,17.31859128635872,22.38659943127241,23.747613486479324,26.04130857151497,18.867011009452558,bert_uncased_L-8_H-512_A-8
55,0.0031686166873055,1.0,19.80993271568868,19.79547014913924,18.11819483022221,18.152854572011258,17.314626252499217,22.384668513508224,23.75325166462549,26.009713984143755,18.86570693886345,bert_uncased_L-8_H-512_A-8
56,0.0026183839586694,1.0,19.80976297903148,19.79542510930741,18.116845539141657,18.153508087324965,17.318059591213427,22.384073128900024,23.75586604550888,26.00256970237079,18.868963008804183,bert_uncased_L-8_H-512_A-8
57,0.002368095071133,1.0,19.80955314983653,19.795056716557625,18.116477174185665,18.152879197306536,17.3165227615551,22.383510540960483,23.757633633083767,26.001256390347507,18.869684646689823,bert_uncased_L-8_H-512_A-8
58,0.0019863127142984,1.0,19.80939865807149,19.794958868530497,18.116236243743064,18.15265570746528,17.316348216572745,22.38343881909313,23.75851601633652,26.0001038931758,18.87007648349894,bert_uncased_L-8_H-512_A-8
59,0.002010647567559,1.0,19.809322336332396,19.794732460341603,18.116010224667185,18.15369907233233,17.322756671731806,22.386767889415413,23.76318795737456,25.99294463055164,18.87055380009997,bert_uncased_L-8_H-512_A-8
60,0.0020941460483074,1.0,19.80919456829356,19.794614142190348,18.11573032733521,18.153521456136517,17.323193395506923,22.386866057071096,23.76462575776981,25.98911069998541,18.87100881218693,bert_uncased_L-8_H-512_A-8
61,0.001845071931965,1.0,19.809068676335347,19.79447278298967,18.11562929691947,18.1533788879061,17.32323837975118,22.38689189139611,23.766745464832187,25.98563467001437,18.8707955226655,bert_uncased_L-8_H-512_A-8
62,0.0018781727124327,1.0,19.80897712360097,19.79437255859375,18.11535481937596,18.154174693512356,17.32531511761886,22.38647877844305,23.767740802035306,25.986733664146104,18.87175554786224,bert_uncased_L-8_H-512_A-8
63,0.00178528271568,1.0,19.80883979449941,19.794259007076967,18.115256804586107,18.15448238463133,17.32611405002615,22.3865755147187,23.769195917959856,25.984789850064747,18.87208362572397,bert_uncased_L-8_H-512_A-8
64,0.0018225776732225,1.0,19.80869675377462,19.794066604586465,18.11484997302891,18.15449530874228,17.32583576473382,22.385803834119564,23.770236809179867,25.98136799018457,18.872366774929027,bert_uncased_L-8_H-512_A-8
65,0.0016404770188311,1.0,19.808557506901757,19.793922396522618,18.11474161895029,18.15459642253938,17.32587927590737,22.386296437303443,23.771896320614008,25.97790813619756,18.872477727726725,bert_uncased_L-8_H-512_A-8
66,0.0016111710913757,1.0,19.80841254840566,19.793837139081,18.11459896733852,18.154192842855263,17.324794692854194,22.38594986267646,23.77287953972599,25.97539051938361,18.872465415079084,bert_uncased_L-8_H-512_A-8
67,0.001571887622092,1.0,19.808336254460347,19.79376001132208,18.114484776564638,18.153912570307163,17.324195986888448,22.38643133444864,23.774646988331945,25.97237303131048,18.87242464159356,bert_uncased_L-8_H-512_A-8
68,0.0021071297185281,1.0,19.807851808752957,19.79370153319423,18.11274257861417,18.14008930254938,17.30210273339666,22.36869404832739,23.76194954960724,25.987051291543928,18.8727730228167,bert_uncased_L-8_H-512_A-8
69,0.0015085509510452,1.0,19.80776407766429,19.793475319561846,18.11271863426667,18.14004998823767,17.303571551658198,22.37012003636317,23.76496492535256,25.982466873141156,18.87349691199909,bert_uncased_L-8_H-512_A-8
70,0.0015043894368442,1.0,19.80766868938731,19.793507921674,18.112892053600653,18.140302133473327,17.304096993201416,22.37205779139896,23.767714425731445,25.97510932964054,18.87339117053645,bert_uncased_L-8_H-512_A-8
71,0.0014171993857392,1.0,19.807582862173057,19.79344566359112,18.113148034378916,18.14136249424113,17.3065018784153,22.373848864723858,23.77028373898921,25.970908048591543,18.873894168596667,bert_uncased_L-8_H-512_A-8
72,0.0013846546150268,1.0,19.80749321331309,19.793345508679668,18.113228261145085,18.142043956207665,17.308587968892304,22.37540569201193,23.772729995255045,25.967095018953135,18.87394942264522,bert_uncased_L-8_H-512_A-8
73,0.001352963567065,1.0,19.807411193847656,19.79321644822973,18.11318463879639,18.142380330514825,17.309297433099243,22.37640182133798,23.774809151182197,25.963747201721525,18.8738705855684,bert_uncased_L-8_H-512_A-8
74,0.0019941032719535,1.0,19.80757331500722,19.793442731346587,18.11681621669637,18.14681356461322,17.32107074230312,22.360035950151733,23.762138283317856,26.01024667986538,18.874181111653645,bert_uncased_L-8_H-512_A-8
75,0.0118614153238649,0.9963570127504554,19.807888037954307,19.782245406687583,18.102768972706052,18.124780707020577,17.286951033795468,22.37501464732575,23.77846992645541,25.98085402747538,18.870996555126865,bert_uncased_L-8_H-512_A-8
76,0.0091589624227579,0.9963570127504554,19.808591860022485,19.7797757480531,18.109334490555447,18.135119495496077,17.330455119926857,22.388584366261632,23.792624913061037,25.968591102919728,18.872721590413857,bert_uncased_L-8_H-512_A-8
77,0.0084724398423155,0.9981785063752276,19.8099365234375,19.781482953625734,18.11332836046896,18.1003993022203,17.230347346738387,22.36271831463812,23.784316627488543,25.9241887771801,18.863345842760985,bert_uncased_L-8_H-512_A-8
78,0.0141632238450461,0.9963570127504554,19.81116103431132,19.783678746180023,18.11886618914717,18.10794224417709,17.248932412847577,22.38774717570654,23.806205429883168,25.886946631259605,18.853805722651803,bert_uncased_L-8_H-512_A-8
79,0.0021896368681023,1.0,19.81107902874278,19.7836546350698,18.118291886126407,18.10773091411764,17.247697910107334,22.383612558055663,23.7935515301258,25.90428798098816,18.85289915880436,bert_uncased_L-8_H-512_A-8
80,0.0094524023556939,0.9963570127504554,19.81106757770253,19.783782875603013,18.117471649781383,18.112401048559526,17.275183519596176,22.352651946965896,23.77820588547893,25.961167271237123,18.84309228782445,bert_uncased_L-8_H-512_A-8
81,0.0016752334486757,1.0,19.81102943072988,19.783307490670182,18.118370709306337,18.109822521661364,17.2616000983233,22.3478640502485,23.781321930320757,25.98180671511235,18.84426472703833,bert_uncased_L-8_H-512_A-8
82,0.0015802182895869,1.0,19.81088258225627,19.78289647614804,18.11684894388057,18.105301973381117,17.25323653090847,22.34105881098624,23.77534836454687,25.98812749477032,18.84594936405592,bert_uncased_L-8_H-512_A-8
83,0.0013327225181825,1.0,19.810817725454307,19.78282340628202,18.11676300549116,18.1057947711215,17.25401771698276,22.34213142881411,23.776887917996323,25.98649880664596,18.849144009727382,bert_uncased_L-8_H-512_A-8
84,0.0024534470455989,1.0,19.810586925847065,19.7846102410544,18.11713146772541,18.11609149370037,17.274360517769345,22.35835202187571,23.781172302468445,25.983441017581683,18.85040331842252,bert_uncased_L-8_H-512_A-8
85,0.0016860764616598,1.0,19.81060791015625,19.78400134866572,18.11665851474894,18.116847401325387,17.268562692110656,22.361215282224784,23.78143517610588,25.9748569342608,18.857453546020285,bert_uncased_L-8_H-512_A-8
86,0.0018208111973075,1.0,19.81077385296153,19.78435359322525,18.11638649695558,18.109020337381,17.239903128646546,22.35713151330722,23.77792140217209,26.007977789651285,18.85490331319729,bert_uncased_L-8_H-512_A-8
87,0.0011718467158691,1.0,19.81068801185038,19.78423571977459,18.11637043214669,18.109797743500256,17.242937209610513,22.35899194602758,23.77994808342939,26.005276956193438,18.856023555679183,bert_uncased_L-8_H-512_A-8
88,0.0012156611803803,1.0,19.81062697669413,19.78391346471123,18.116340428753627,18.11171297167168,17.250107089461306,22.362734296065646,23.78429211336841,25.9959163144638,18.857877734797466,bert_uncased_L-8_H-512_A-8
89,0.0014101155204036,1.0,19.810277942317,19.782541396622232,18.11139924930093,18.10205981423077,17.234352542620105,22.350574097346737,23.774083024599943,26.003139475004268,18.85618473184999,bert_uncased_L-8_H-512_A-8
90,0.0011942899287194,1.0,19.81018829345703,19.78192591710603,18.11060912752412,18.10199427648103,17.236044600578822,22.351657693720476,23.77708856134467,25.999761807245417,18.857253111125345,bert_uncased_L-8_H-512_A-8
91,0.0011415347363206,1.0,19.810224550452173,19.781434328395378,18.11158370276835,18.106990001240717,17.24791693904578,22.36082177778845,23.78691766735417,25.98777123400857,18.85931670253177,bert_uncased_L-8_H-512_A-8
92,0.0009897888772942,1.0,19.81016159752462,19.781305531986423,18.111708774809845,18.107999165852863,17.25054518902888,22.362647440481272,23.78938442153792,25.98377509890141,18.859897801133453,bert_uncased_L-8_H-512_A-8
93,0.0010065833123176,1.0,19.8101062739916,19.781071119186876,18.111928401314717,18.109228290495324,17.253197480637738,22.364710628877788,23.79250993016422,25.980255404890997,18.860748457778342,bert_uncased_L-8_H-512_A-8
94,0.0009387782917999,1.0,19.810031883920693,19.78095999962645,18.11194803762523,18.109682621634505,17.254437722794997,22.36580723274384,23.794096705257783,25.97733269363153,18.861234793463257,bert_uncased_L-8_H-512_A-8
95,0.0009951644841299,1.0,19.80994605670644,19.780886596234986,18.111761860943016,18.110333871754577,17.257403847949753,22.366963148551346,23.796089783826595,25.97496077184903,18.8612004959301,bert_uncased_L-8_H-512_A-8
96,0.0009151600860653,1.0,19.809873570509943,19.78076850043403,18.11177160266536,18.11089985053613,17.258650649440746,22.36811502036284,23.797733522286613,25.97222672481572,18.86159486197383,bert_uncased_L-8_H-512_A-8
97,0.0008843080394049,1.0,19.809791551044512,19.780671917024208,18.11175887311091,18.111067613834457,17.258952934668148,22.368708514993525,23.79882694376405,25.97005922633659,18.86187493996542,bert_uncased_L-8_H-512_A-8
98,0.0009027549932084,1.0,19.80974961021993,19.78056963588805,18.112258244081925,18.11319660402169,17.264548338176123,22.3733352772308,23.803175031595977,25.96442789935892,18.86267125975673,bert_uncased_L-8_H-512_A-8
99,0.0008600933066118,1.0,19.80966186523437,19.780485990486078,18.11225810511299,18.113473221686803,17.265480917008198,22.37398643007261,23.80432377660644,25.962453345349143,18.862689826006445,bert_uncased_L-8_H-512_A-8
100,0.0008522547352702,1.0,19.80957984576894,19.780388865097407,18.11220793732745,18.113696516971554,17.266239590115017,22.374661749612223,23.805403537437563,25.96056964922907,18.862814939738623,bert_uncased_L-8_H-512_A-8
101,0.0008581827728854,1.0,19.809484485285747,19.780320158855947,18.112193567939578,18.11351867842544,17.265845182380605,22.374402822692534,23.80574415029724,25.9592387715324,18.862937760483373,bert_uncased_L-8_H-512_A-8
102,0.000806849492813,1.0,19.80939674030019,19.780231816303967,18.112160548920624,18.11358774598613,17.26618551730241,22.37470652540308,23.80669002845639,25.95730412940076,18.86291634537049,bert_uncased_L-8_H-512_A-8
103,0.0008169804067386,1.0,19.809303283691406,19.78017110077627,18.11209620630372,18.113413131519312,17.2653464367698,22.374406477575526,23.806834125345087,25.95634477125491,18.862942888437072,bert_uncased_L-8_H-512_A-8
104,0.000785693215509,1.0,19.80921936035156,19.78009017916542,18.11209061975253,18.11375384165724,17.26576808241547,22.37494475984834,23.80793185485951,25.95473951329299,18.863096129481693,bert_uncased_L-8_H-512_A-8
105,0.0007833333095223,1.0,19.809139230863643,19.780021848140084,18.112107226540264,18.113898466627887,17.26615105300653,22.37556338006247,23.809035421069204,25.95250750543424,18.863026797880025,bert_uncased_L-8_H-512_A-8
106,0.0007677226259927,1.0,19.80904771981995,19.77995911756283,18.11212868334383,18.114254852461684,17.267034561907657,22.376297761399456,23.810125687951817,25.950431726452216,18.86304704565385,bert_uncased_L-8_H-512_A-8
107,0.000754875133708,1.0,19.80896376868632,19.779871039051827,18.112089396825905,18.114400561390028,17.267511280942266,22.376767184564976,23.81088067838186,25.948851538486167,18.86322919223695,bert_uncased_L-8_H-512_A-8
108,0.0076628173734332,0.9963570127504554,19.810752868652344,19.77978765769083,18.10681584537138,18.060287030885345,17.19300007081857,22.378832763227173,23.829588718101625,25.97193161038536,18.85297706478932,bert_uncased_L-8_H-512_A-8
109,0.0147821489687184,0.9927140255009108,19.81457709918691,19.780040428286693,18.125369143182027,18.035222343625485,17.1320016162643,22.326814925952903,23.814600543246243,26.11304978334187,18.84149891170648,bert_uncased_L-8_H-512_A-8
110,0.00407925604994,0.9981785063752276,19.81514167438222,19.78041978568544,18.120858864706072,18.01627273420601,17.04492437644083,22.261467216227658,23.752959162811116,26.21230973485172,18.841816024919243,bert_uncased_L-8_H-512_A-8
111,0.0152985600904961,0.9927140255009108,19.814153688635766,19.78090152149861,18.12628829761498,18.053392309525844,17.147255610898544,22.30416336476477,23.79825649018279,26.103730193035634,18.85428084354366,bert_uncased_L-8_H-512_A-8
112,0.0066862425844071,0.9963570127504554,19.813829418522847,19.775615323870998,18.117321855166352,18.021275671453424,17.050529466083574,22.236313977962418,23.728234490844503,26.194019060534423,18.84445029225723,bert_uncased_L-8_H-512_A-8
113,0.0054897152809621,0.9981785063752276,19.812414172785747,19.772874370081613,18.13148502704224,18.08206136456821,17.215975874325835,22.34080943123239,23.829525681792717,26.091672914709985,18.8527853432466,bert_uncased_L-8_H-512_A-8
114,0.0183995833463724,0.989071038251366,19.812051769597065,19.77186382967701,18.13355064739512,18.096393355906336,17.18864295000587,22.333422579183388,23.800483634128813,26.08672003407296,18.863857151163515,bert_uncased_L-8_H-512_A-8
115,0.0257641838053249,0.9963570127504554,19.811622619628903,19.77284888317893,18.13185782510726,18.096566677962063,17.157064357959072,22.298298778429707,23.74694453171693,26.1424192835073,18.856154992497903,bert_uncased_L-8_H-512_A-8
116,0.0108879606656387,0.9981785063752276,19.812019362041426,19.773186911216417,18.128377042398643,18.075561968138093,17.0800601702136,22.250593466836897,23.696779872984617,26.24026364185771,18.85852257844963,bert_uncased_L-8_H-512_A-8
117,0.004115884947185,0.9963570127504554,19.812107079233197,19.77170083301315,18.129328326449368,18.088444124371197,17.11223578670203,22.268776926620845,23.72568163150864,26.213519987512807,18.859203581818683,bert_uncased_L-8_H-512_A-8
118,0.0010165145036718,1.0,19.811983105046284,19.772332002122116,18.128688819204307,18.086171370820704,17.104305163107284,22.25788720969945,23.709172830772747,26.231846793753203,18.856791845436305,bert_uncased_L-8_H-512_A-8
119,0.0008937374773292,1.0,19.811956423010766,19.77231262985257,18.128585606976284,18.0860227991323,17.104418533964452,22.25959783390789,23.713167937509784,26.220778918657142,18.85721565899736,bert_uncased_L-8_H-512_A-8
120,0.0008040232181409,1.0,19.8118896484375,19.772248259441884,18.128541373164275,18.08612790133784,17.104998242876785,22.26018761806801,23.71433212196892,26.21739369098823,18.85667252670872,bert_uncased_L-8_H-512_A-8
121,0.0009649588235777,1.0,19.81187440354533,19.772285391941317,18.128901066458724,18.08652938259104,17.10580272014458,22.2619812762151,23.717367814972537,26.211435036581072,18.856499371415712,bert_uncased_L-8_H-512_A-8
122,0.0008079318095588,1.0,19.81185532311056,19.77226139200624,18.12904967983781,18.08676415670982,17.106345449423312,22.263218905756386,23.71980760918289,26.20614971445775,18.85632475694889,bert_uncased_L-8_H-512_A-8
123,0.0010725381877018,1.0,19.811767578125,19.772322566131425,18.12859865615928,18.087359249483256,17.105509106578722,22.264202430600022,23.723736914129205,26.201827363672585,18.85577658008791,bert_uncased_L-8_H-512_A-8
124,0.0007765645967908,1.0,19.811712268488872,19.772278735329326,18.12846592692947,18.0876075730732,17.10578671092327,22.264735584919137,23.724971277900515,26.199365056494763,18.85546538695177,bert_uncased_L-8_H-512_A-8
125,0.0007576238190524,1.0,19.811658862727157,19.772245341094248,18.12839270419762,18.087721319146496,17.106234510522505,22.264974166786736,23.72551823183487,26.19728952765682,18.855267189456683,bert_uncased_L-8_H-512_A-8
126,0.0007127086699385,1.0,19.811607360839844,19.772204303567744,18.12833525443989,18.087793013220058,17.10668214335902,22.265317656303363,23.7262345611072,26.195111912239227,18.855103873164275,bert_uncased_L-8_H-512_A-8
127,0.0007242269246569,1.0,19.811561584472656,19.77214829908694,18.128272329306125,18.087953661308912,17.107695060132414,22.26598859832152,23.727316198018947,26.19256911425425,18.85506204351484,bert_uncased_L-8_H-512_A-8
128,0.0006805796454828,1.0,19.811508178710938,19.7721037039557,18.128176663091278,18.087899421733585,17.10795709995624,22.266101760725288,23.727701656153943,26.190694506702528,18.854847614448143,bert_uncased_L-8_H-512_A-8
