epoch,loss,accuracy,emb,L1,L2,L3,L4,scenario,L5,L6,L7,L8,model,learning_rate
24,0.0402383671120107,0.994535519125683,18.06849670410156,15.905408904417834,16.697387639724926,21.201790773152,17.92754757295758,prajjwal1_bert_small_0_001,,,,,bert_small,001
25,0.0293980034709465,0.9963570127504554,18.068933483464253,15.907925117645542,16.651758801958817,21.269789954569383,17.921496823837195,prajjwal1_bert_small_0_001,,,,,bert_small,001
26,0.0333413681768573,0.9927140255009108,18.069187185151986,15.909414517206356,16.6801678739176,21.23495811365124,17.926358221224316,prajjwal1_bert_small_0_001,,,,,bert_small,001
27,0.030375167142213,0.994535519125683,18.068405151367188,15.914225302107347,16.708870698411175,21.18645143769477,17.928303619551528,prajjwal1_bert_small_0_001,,,,,bert_small,001
28,0.0226692058492065,0.994535519125683,18.06755828857422,15.91308677131361,16.69133536194626,21.240297091680365,17.93087150142927,prajjwal1_bert_small_0_001,,,,,bert_small,001
29,0.0113653511009119,1.0,18.067726135253903,15.914323817185366,16.704021141177318,21.27774721850897,17.92989534193918,prajjwal1_bert_small_0_001,,,,,bert_small,001
30,0.0141558343279964,0.9963570127504554,18.067892078059185,15.912319301473204,16.68090279723343,21.22723705521047,17.92862106628974,prajjwal1_bert_small_0_001,,,,,bert_small,001
31,0.0095180989945398,1.0,18.06801223060038,15.91069611651867,16.689741402158756,21.244888639189508,17.927134960292683,prajjwal1_bert_small_0_001,,,,,bert_small,001
32,0.0116409272471195,0.9981785063752276,18.068042748178502,15.920081647584563,16.590532952536215,21.15931168019446,17.927372069089575,prajjwal1_bert_small_0_001,,,,,bert_small,001
33,0.0133724531018003,0.9963570127504554,18.067150122915244,15.917637781584414,16.516068505459145,20.9888402942317,17.94062628685234,prajjwal1_bert_small_0_001,,,,,bert_small,001
34,0.0152578036960736,0.9981785063752276,18.068033214909565,15.92141126066392,16.592997649979722,21.158614903851284,17.92983597441015,prajjwal1_bert_small_0_001,,,,,bert_small,001
35,0.0140928854726472,0.9981785063752276,18.069566723210347,15.925428963749786,16.563790687880665,21.124584177152705,17.928199573509897,prajjwal1_bert_small_0_001,,,,,bert_small,001
36,0.020588558618461,0.994535519125683,18.06992722252462,15.919887744229564,16.483754253561163,21.069356463211697,17.924959220955714,prajjwal1_bert_small_0_001,,,,,bert_small,001
37,0.0250824879853221,0.994535519125683,18.07020949622538,15.916472471476904,16.544128084443305,21.2470329159596,17.912387729776796,prajjwal1_bert_small_0_001,,,,,bert_small,001
38,0.0158729226886547,0.994535519125683,18.068508155141807,15.923849359453268,16.50254470185938,20.998287902720858,17.945409097306715,prajjwal1_bert_small_0_001,,,,,bert_small,001
39,0.0159046792549052,0.9981785063752276,18.06803703655528,15.925223928983094,16.576906075677368,21.157074502691327,17.94373381289845,prajjwal1_bert_small_0_001,,,,,bert_small,001
40,0.007117080276591,1.0,18.06751251220703,15.9264674924979,16.578238871145334,21.04871672750171,17.949479817041283,prajjwal1_bert_small_0_001,,,,,bert_small,001
41,0.007343652353661,0.9981785063752276,18.06750678668691,15.926724904656194,16.576562766820356,21.19981059090036,17.93419413748986,prajjwal1_bert_small_0_001,,,,,bert_small,001
42,0.0046817170216859,1.0,18.06737327923106,15.92658947942904,16.537656384521927,21.14778056605049,17.93620921484108,prajjwal1_bert_small_0_001,,,,,bert_small,001
43,0.0052691944001178,1.0,18.067232128483784,15.92671214730796,16.535195091817332,21.17718491962481,17.932902532414225,prajjwal1_bert_small_0_001,,,,,bert_small,001
44,0.0042541992544401,1.0,18.06742668499278,15.925302557606514,16.536131561779584,21.1954416299344,17.935037053565075,prajjwal1_bert_small_0_001,,,,,bert_small,001
45,0.0040685064680976,1.0,18.067214965820312,15.924532530737704,16.508702999038558,21.13080427381728,17.937076936871193,prajjwal1_bert_small_0_001,,,,,bert_small,001
46,0.0033439741476705,1.0,18.067222595214844,15.92447441392909,16.514061126986924,21.166074853560094,17.933036748611645,prajjwal1_bert_small_0_001,,,,,bert_small,001
47,0.0033083606735279,1.0,18.06713676800059,15.924582253822646,16.519467907959427,21.16743674912305,17.93274187042848,prajjwal1_bert_small_0_001,,,,,bert_small,001
48,0.0033443600053004,1.0,18.067005150522256,15.924397508520464,16.534000042357732,21.22546192162241,17.928604125976562,prajjwal1_bert_small_0_001,,,,,bert_small,001
49,0.0042561821474987,1.0,18.067178722722065,15.924051628738152,16.53868672799977,21.22832126304752,17.93091754183743,prajjwal1_bert_small_0_001,,,,,bert_small,001
50,0.0036862968697886,1.0,18.06707000732422,15.925637667296362,16.525465112349156,21.189232358949862,17.93719820116387,prajjwal1_bert_small_0_001,,,,,bert_small,001
51,0.0040190715159549,1.0,18.066867821420693,15.922552292898487,16.485941124309825,21.08893275304353,17.94202072893987,prajjwal1_bert_small_0_001,,,,,bert_small,001
52,0.0108716916309869,0.9981785063752276,18.068529125554097,15.92235096860236,16.4916528309195,21.03100684605444,17.956919282729075,prajjwal1_bert_small_0_001,,,,,bert_small,001
53,0.0066396603233542,0.9981785063752276,18.06842613567637,15.91930485292862,16.524015221656562,21.330408287395763,17.932629083240837,prajjwal1_bert_small_0_001,,,,,bert_small,001
54,0.0046288952976125,0.9981785063752276,18.067224499089253,15.920478000884064,16.491217316174115,21.19423990996592,17.942690475825188,prajjwal1_bert_small_0_001,,,,,bert_small,001
55,0.0206891632721995,0.9908925318761383,18.06999969482422,15.915246848851606,16.568811579914474,21.314557129350952,17.951576080044326,prajjwal1_bert_small_0_001,,,,,bert_small,001
56,0.0295192687907926,0.989071038251366,18.072179797785747,15.923355505548974,16.84713838226374,21.380518400821096,17.94085248658783,prajjwal1_bert_small_0_001,,,,,bert_small,001
57,0.0279519468446674,0.989071038251366,18.071155541147256,15.919328171915913,16.813595047413976,21.357621990266395,17.968573662318384,prajjwal1_bert_small_0_001,,,,,bert_small,001
58,0.027122706714305,0.9908925318761383,18.071023965359604,15.918499903166444,16.819915410165144,21.446629397421805,17.971976191619706,prajjwal1_bert_small_0_001,,,,,bert_small,001
59,0.0206000777054747,0.9927140255009108,18.071172717707626,15.918692138894226,16.88523310260043,21.48984045365686,17.963367691456945,prajjwal1_bert_small_0_001,,,,,bert_small,001
60,0.005441148368852,0.9981785063752276,18.07139206627462,15.910203290984496,16.785203971932276,21.35278987363388,17.96338546558373,prajjwal1_bert_small_0_001,,,,,bert_small,001
61,0.0036840563464421,1.0,18.07118225097656,15.910427767505194,16.78902557595397,21.379283522864725,17.956206191432933,prajjwal1_bert_small_0_001,,,,,bert_small,001
62,0.0030048739492472,1.0,18.07122802734375,15.909807854879968,16.78816003573614,21.38012552174497,17.955049191667733,prajjwal1_bert_small_0_001,,,,,bert_small,001
63,0.0024065676937049,1.0,18.071121215820312,15.909115789583687,16.78564878369941,21.37994418118169,17.952647697295866,prajjwal1_bert_small_0_001,,,,,bert_small,001
64,0.003272259479833,1.0,18.07143019935038,15.905863874814116,16.758495226583847,21.31396409331775,17.951192359021018,prajjwal1_bert_small_0_001,,,,,bert_small,001
65,0.0025657167584416,1.0,18.07147026409434,15.905424093722427,16.7676343518311,21.348731786175502,17.947341015647236,prajjwal1_bert_small_0_001,,,,,bert_small,001
66,0.0021019206222872,1.0,18.07139206627462,15.905111455309369,16.76825423666254,21.35288363597432,17.94605501101968,prajjwal1_bert_small_0_001,,,,,bert_small,001
67,0.002817650750544,1.0,18.07071687180705,15.905041970841872,16.74779892662618,21.197726501576017,17.95201195610894,prajjwal1_bert_small_0_001,,,,,bert_small,001
68,0.0037170449659425,1.0,18.071310046809185,15.907360459068869,16.818008937036623,21.51404767479401,17.93755742196394,prajjwal1_bert_small_0_001,,,,,bert_small,001
69,0.0070152816026368,0.9963570127504554,18.07053565631581,15.902719633175376,16.768979807369046,21.44463666627533,17.945137593698416,prajjwal1_bert_small_0_001,,,,,bert_small,001
70,0.001936499080714,1.0,18.069921497004497,15.902721703812508,16.74470344918673,21.4257303873698,17.945115483740857,prajjwal1_bert_small_0_001,,,,,bert_small,001
71,0.0043283566295632,0.9981785063752276,18.071722034113872,15.897592763431737,16.774190795009037,21.52134546165258,17.948538483166303,prajjwal1_bert_small_0_001,,,,,bert_small,001
72,0.002520095581148,1.0,18.07147597571757,15.897615262502311,16.75856140359069,21.41733557973837,17.949098597458804,prajjwal1_bert_small_0_001,,,,,bert_small,001
73,0.0018970977509893,1.0,18.07118034710216,15.898926406610208,16.737937774380264,21.33584872664433,17.951884104688745,prajjwal1_bert_small_0_001,,,,,bert_small,001
74,0.0016428909649587,1.0,18.07106208453847,15.899353958435617,16.733958329442203,21.324327243047552,17.95085220475883,prajjwal1_bert_small_0_001,,,,,bert_small,001
75,0.0118176099508814,0.9963570127504554,18.071353933198857,15.90327139543488,16.72417875196113,21.46837811912995,17.938356215402294,prajjwal1_bert_small_0_001,,,,,bert_small,001
76,0.0064618912267198,0.9981785063752276,18.07269287109375,15.90231523357454,16.7576953491878,21.372263354247604,17.93960137705985,prajjwal1_bert_small_0_001,,,,,bert_small,001
77,0.002332095230653,1.0,18.07274437298106,15.90428793929748,16.755963601701247,21.306681537454462,17.935873007296646,prajjwal1_bert_small_0_001,,,,,bert_small,001
78,0.0023493792506304,1.0,18.072366711003315,15.903001851288565,16.738243380965212,21.32431563914148,17.937198117782508,prajjwal1_bert_small_0_001,,,,,bert_small,001
79,0.0018995780150451,1.0,18.072380079814863,15.904483899392718,16.735535473988573,21.382911167943845,17.93453898890205,prajjwal1_bert_small_0_001,,,,,bert_small,001
80,0.001475886585749,1.0,18.072265625,15.904702970021845,16.740604143542235,21.410134543052354,17.933528573569486,prajjwal1_bert_small_0_001,,,,,bert_small,001
81,0.0022517655355234,1.0,18.071727759634,15.900809991555136,16.758302546155473,21.487446269050974,17.936488514606637,prajjwal1_bert_small_0_001,,,,,bert_small,001
82,0.0014571536583435,1.0,18.071536996976924,15.900370432813745,16.76031143938909,21.49763829243422,17.93581412615889,prajjwal1_bert_small_0_001,,,,,bert_small,001
83,0.0014848095568012,1.0,18.071371081965435,15.90078133616074,16.7575078523007,21.502568979732327,17.934284508988288,prajjwal1_bert_small_0_001,,,,,bert_small,001
84,0.0012513458120631,1.0,18.071250915527344,15.900868719827065,16.755754328382036,21.499403962237803,17.93391107166617,prajjwal1_bert_small_0_001,,,,,bert_small,001
85,0.0013863843384763,1.0,18.07104301800059,15.901705771413225,16.75190968331092,21.487509722266694,17.934118441110968,prajjwal1_bert_small_0_001,,,,,bert_small,001
86,0.0012329681174242,1.0,18.07090568889903,15.901914975247966,16.74992549875395,21.488897702298747,17.933846951399563,prajjwal1_bert_small_0_001,,,,,bert_small,001
87,0.0011445496870435,1.0,18.070814136164653,15.901906025648552,16.749079608743525,21.488151772643263,17.93395027480273,prajjwal1_bert_small_0_001,,,,,bert_small,001
88,0.0011500638978766,1.0,18.070734006676734,15.9018227554627,16.74900787297928,21.4917148249614,17.933614692618505,prajjwal1_bert_small_0_001,,,,,bert_small,001
89,0.0010770529070495,1.0,18.07063674231913,15.901787179415344,16.746972214328785,21.48778094793712,17.933522375554986,prajjwal1_bert_small_0_001,,,,,bert_small,001
90,0.0011230825636542,1.0,18.07056044837382,15.901719960141486,16.74610959245859,21.48771061575912,17.93338742282221,prajjwal1_bert_small_0_001,,,,,bert_small,001
91,0.0011720145857029,1.0,18.070489879948628,15.901631687073976,16.747133237633765,21.499544890634784,17.93272185890184,prajjwal1_bert_small_0_001,,,,,bert_small,001
92,0.0010658506957563,1.0,18.07040597050568,15.901443814970756,16.746385112269113,21.49933053105256,17.932644064092027,prajjwal1_bert_small_0_001,,,,,bert_small,001
93,0.0010373334305781,1.0,18.070316293851924,15.901280429193882,16.74523827113306,21.49789777522964,17.932745636486615,prajjwal1_bert_small_0_001,,,,,bert_small,001
94,0.0011761587619728,1.0,18.070468895639443,15.900743383744592,16.746673486706122,21.52591645565624,17.93136777339303,prajjwal1_bert_small_0_001,,,,,bert_small,001
95,0.0009862251655251,1.0,18.07037926067637,15.900648023261398,16.744062093654833,21.519454150034864,17.93149770934725,prajjwal1_bert_small_0_001,,,,,bert_small,001
96,0.0010201291826626,1.0,18.07029151569081,15.900381967235347,16.744115346550725,21.514366552912254,17.931969800716324,prajjwal1_bert_small_0_001,,,,,bert_small,001
97,0.0063659514392554,0.9963570127504554,18.06985283245372,15.903498331705729,16.662417997210838,21.56483679043573,17.92616390096251,prajjwal1_bert_small_0_001,,,,,bert_small,001
98,0.0363246086643048,0.9927140255009108,18.07089043010997,15.90489074484681,16.623462461600106,21.58535355253515,17.900310968006462,prajjwal1_bert_small_0_001,,,,,bert_small,001
99,0.0037572900641655,1.0,18.07056044837382,15.90762886366992,16.595083379137495,21.183991673648467,17.9283592627131,prajjwal1_bert_small_0_001,,,,,bert_small,001
100,0.0069748110141908,0.9981785063752276,18.07036400188731,15.910111488106038,16.652349767354885,21.29026187139348,17.919227558406977,prajjwal1_bert_small_0_001,,,,,bert_small,001
101,0.0012048300714461,1.0,18.069934838022256,15.909414822938013,16.640184162744408,21.214727947186468,17.922348564439783,prajjwal1_bert_small_0_001,,,,,bert_small,001
102,0.0009939712017413,1.0,18.06988525390625,15.909467172535823,16.643249817450407,21.23729508474659,17.921795593150545,prajjwal1_bert_small_0_001,,,,,bert_small,001
103,0.0009664678681075,1.0,18.06981087773224,15.909466046887452,16.644232564068016,21.24498987805865,17.921649661871903,prajjwal1_bert_small_0_001,,,,,bert_small,001
104,0.0009989191910323,1.0,18.06971168170644,15.909687549472942,16.645622642530988,21.25295542454676,17.921594616276753,prajjwal1_bert_small_0_001,,,,,bert_small,001
105,0.0010679006195484,1.0,18.069622060640263,15.90997370040699,16.6458488005758,21.264065518405268,17.921655290113772,prajjwal1_bert_small_0_001,,,,,bert_small,001
106,0.0009916235575323,1.0,18.06965256432149,15.910172981859771,16.646116440847706,21.27262967358088,17.92242951384442,prajjwal1_bert_small_0_001,,,,,bert_small,001
107,0.0008560383269556,1.0,18.06957817425059,15.910146327618042,16.646818011619136,21.277465375611907,17.922374176414504,prajjwal1_bert_small_0_001,,,,,bert_small,001
108,0.0011517488955772,1.0,18.06947517047597,15.909041010399768,16.649667680806367,21.287867561715547,17.921659625944542,prajjwal1_bert_small_0_001,,,,,bert_small,001
109,0.0008936132254962,1.0,18.06939697265625,15.907595483331733,16.652853738197646,21.2961421612182,17.921166300122202,prajjwal1_bert_small_0_001,,,,,bert_small,001
110,0.0008274326877047,1.0,18.06929969440176,15.907469146672929,16.652108447799264,21.29241470864996,17.921586556078523,prajjwal1_bert_small_0_001,,,,,bert_small,001
111,0.001399385968358,1.0,18.06910135793773,15.906616655638093,16.643715363382643,21.260075136612024,17.924733215776733,prajjwal1_bert_small_0_001,,,,,bert_small,001
112,0.0008343016221535,1.0,18.06903839111328,15.905758175042156,16.636026976538485,21.278630115946783,17.925066338210808,prajjwal1_bert_small_0_001,,,,,bert_small,001
113,0.0008464981439202,1.0,18.068994518620503,15.905328274641748,16.63385565641365,21.287076230909005,17.925493959520683,prajjwal1_bert_small_0_001,,,,,bert_small,001
114,0.0011729407311885,1.0,18.06955525827321,15.9050979197351,16.657061175570462,21.371266682942707,17.9244641302279,prajjwal1_bert_small_0_001,,,,,bert_small,001
115,0.0009100858301504,1.0,18.069614403451943,15.905156314481586,16.65690654483649,21.3703762950793,17.925543793780772,prajjwal1_bert_small_0_001,,,,,bert_small,001
116,0.000891216635536,1.0,18.06950188030528,15.90556662026216,16.650640616217164,21.369347007765363,17.925017157104715,prajjwal1_bert_small_0_001,,,,,bert_small,001
117,0.00140657012825,1.0,18.06927871009257,15.905367866891329,16.64418316061162,21.337253966618107,17.926686146220224,prajjwal1_bert_small_0_001,,,,,bert_small,001
118,0.0009540438177895,1.0,18.06883049358653,15.904847789549002,16.64452902649704,21.27967566262612,17.92883149305111,prajjwal1_bert_small_0_001,,,,,bert_small,001
119,0.0007781094847287,1.0,18.068754199641216,15.904831210555058,16.647953818621748,21.29339373090011,17.928450759859903,prajjwal1_bert_small_0_001,,,,,bert_small,001
120,0.0121568770433915,0.9963570127504554,18.068574901921284,15.901686440834364,16.664301887887422,21.3884382126327,17.927828665422396,prajjwal1_bert_small_0_001,,,,,bert_small,001
121,0.000732942820206,1.0,18.06844711998556,15.901422886249144,16.661198669878296,21.3655755715292,17.929310713526547,prajjwal1_bert_small_0_001,,,,,bert_small,001
122,0.0007328509862232,1.0,18.06838798870372,15.901489104946672,16.660228472155516,21.362323726244096,17.92963904153237,prajjwal1_bert_small_0_001,,,,,bert_small,001
123,0.0007132817349627,1.0,18.068344116210938,15.90150116745023,16.659938457885076,21.364743522824703,17.929727745403575,prajjwal1_bert_small_0_001,,,,,bert_small,001
124,0.0010160963599805,1.0,18.06831550250722,15.900095566157216,16.636181523891093,21.3171480800719,17.930205701261706,prajjwal1_bert_small_0_001,,,,,bert_small,001
125,0.0007248091158789,1.0,18.06829643596934,15.89953382592818,16.62918442411718,21.30559562029952,17.93045975037177,prajjwal1_bert_small_0_001,,,,,bert_small,001
126,0.000690849675824,1.0,18.068262096745503,15.899501126537777,16.63098933874801,21.317787490038707,17.93028049434252,prajjwal1_bert_small_0_001,,,,,bert_small,001
127,0.0007617163422257,1.0,18.06825445345408,15.899355626062835,16.630495721090902,21.32821744213556,17.93002395768852,prajjwal1_bert_small_0_001,,,,,bert_small,001
128,0.0007063501049257,1.0,18.06830214759257,15.89936080960411,16.63030595901017,21.33592493720828,17.929701619243797,prajjwal1_bert_small_0_001,,,,,bert_small,001
129,0.0006288357287049,1.0,18.068277355534565,15.89929481325688,16.630037429337076,21.33869193377608,17.929650117356488,prajjwal1_bert_small_0_001,,,,,bert_small,001
130,0.0006944974636292,1.0,18.06812475374705,15.8994127839858,16.62920821559885,21.329728145634107,17.93032925854181,prajjwal1_bert_small_0_001,,,,,bert_small,001
131,0.0006165666480672,1.0,18.06801032672597,15.89947973921868,16.629531624104374,21.327451209118674,17.930631432594062,prajjwal1_bert_small_0_001,,,,,bert_small,001
132,0.0007357818409775,1.0,18.067979809147847,15.898889732708264,16.63370070605113,21.338270844006143,17.929859543541525,prajjwal1_bert_small_0_001,,,,,bert_small,001
133,0.0006021985620682,1.0,18.06793785442637,15.898835632101868,16.633971111804843,21.340469374248457,17.929876289298193,prajjwal1_bert_small_0_001,,,,,bert_small,001
134,0.000697299185801,1.0,18.06793403278066,15.899011733536296,16.635957214133118,21.368008723024463,17.928982149273537,prajjwal1_bert_small_0_001,,,,,bert_small,001
135,0.0005873427550327,1.0,18.06788255868714,15.898880102161067,16.636593747442973,21.37005052410188,17.929127427398182,prajjwal1_bert_small_0_001,,,,,bert_small,001
136,0.0005576370662682,1.0,18.067832946777344,15.898846374400543,16.636276120045146,21.36981442977822,17.92927145480241,prajjwal1_bert_small_0_001,,,,,bert_small,001
137,0.0006838342374638,1.0,18.06769943932149,15.899195158633596,16.631251934447576,21.360357371401484,17.93051339238068,prajjwal1_bert_small_0_001,,,,,bert_small,001
138,0.0005849309675717,1.0,18.06764222581096,15.899115654505884,16.631221277900515,21.36130552865117,17.93060882234834,prajjwal1_bert_small_0_001,,,,,bert_small,001
139,0.0005829877173231,1.0,18.0676498413086,15.899209931031384,16.63391318955274,21.36647051757368,17.93045114819469,prajjwal1_bert_small_0_001,,,,,bert_small,001
140,0.0005461963663133,1.0,18.06760788658712,15.89914593583682,16.633860131213357,21.368041575280696,17.93052924873616,prajjwal1_bert_small_0_001,,,,,bert_small,001
141,0.0008847160184906,1.0,18.06743810823924,15.896856922920936,16.641914576129185,21.355423223776896,17.93267480402045,prajjwal1_bert_small_0_001,,,,,bert_small,001
142,0.0005475226034815,1.0,18.067367539814043,15.89671064421996,16.642168444579635,21.35450515330164,17.932916679451807,prajjwal1_bert_small_0_001,,,,,bert_small,001
143,0.0006129603403241,1.0,18.06737136145976,15.896706558533271,16.646717453697775,21.37547730270413,17.931327930999366,prajjwal1_bert_small_0_001,,,,,bert_small,001
144,0.0005168710226271,1.0,18.06732558509257,15.896715299679284,16.646479997478547,21.37603549922533,17.931290270417982,prajjwal1_bert_small_0_001,,,,,bert_small,001
145,0.0006103263204138,1.0,18.06724548339844,15.896907994004549,16.643585232871914,21.367595471102465,17.93176583601043,prajjwal1_bert_small_0_001,,,,,bert_small,001
146,0.0005422879727379,1.0,18.067182530470884,15.89697162787988,16.642058450667584,21.36274816516536,17.932108880826465,prajjwal1_bert_small_0_001,,,,,bert_small,001
147,0.0005192716973019,1.0,18.067125316960347,15.896963359228248,16.64175007860083,21.363879149945923,17.93220841037771,prajjwal1_bert_small_0_001,,,,,bert_small,001
148,0.0004817420321572,1.0,18.06707954059316,15.896931827176898,16.641297679129845,21.363635759753173,17.93228969330779,prajjwal1_bert_small_0_001,,,,,bert_small,001
149,0.0005485297275392,1.0,18.06701850543691,15.89688076999018,16.642561170789932,21.36371341559405,17.93277480606607,prajjwal1_bert_small_0_001,,,,,bert_small,001
150,0.000511272382059,1.0,18.066978454589844,15.896806838516763,16.64247705289358,21.363179774883665,17.93296171928364,prajjwal1_bert_small_0_001,,,,,bert_small,001
151,0.0004920240227414,1.0,18.066940307617188,15.896804573323124,16.642603987118804,21.364351922262777,17.93293694112253,prajjwal1_bert_small_0_001,,,,,bert_small,001
152,0.0004836922309587,1.0,18.06689453125,15.89676195155076,16.642750502066967,21.365665484430146,17.93296819523601,prajjwal1_bert_small_0_001,,,,,bert_small,001
153,0.0005013538344902,1.0,18.066844947134,15.896683823215506,16.642267043039013,21.366553190193105,17.93295402040464,prajjwal1_bert_small_0_001,,,,,bert_small,001
154,0.000496570770828,1.0,18.066793445246685,15.896637629941512,16.641584580496144,21.36802166103231,17.933019266319622,prajjwal1_bert_small_0_001,,,,,bert_small,001
155,0.0004822566725936,1.0,18.066724780695903,15.896675554563874,16.641408395680358,21.368309215552603,17.933081593886968,prajjwal1_bert_small_0_001,,,,,bert_small,001
156,0.0004645054614958,1.0,18.06667900432872,15.896702736887558,16.64098783399238,21.36929215672672,17.93308911210635,prajjwal1_bert_small_0_001,,,,,bert_small,001
157,0.0004846490249512,1.0,18.06662179081818,15.896768316327982,16.63970109282947,21.362857839448857,17.93344681814503,prajjwal1_bert_small_0_001,,,,,bert_small,001
158,0.0005717526539016,1.0,18.06657028893087,15.896567395041766,16.63932130462702,21.36134903982472,17.93376836446682,prajjwal1_bert_small_0_001,,,,,bert_small,001
159,0.0004496809891603,1.0,18.066520704814863,15.896443462545538,16.639740810151093,21.361153024141903,17.93388415338346,prajjwal1_bert_small_0_001,,,,,bert_small,001
160,0.0014553108949804,1.0,18.06646920292756,15.894499217660483,16.656679914297303,21.350483767539,17.934540350797615,prajjwal1_bert_small_0_001,,,,,bert_small,001
161,0.0010571974240165,1.0,18.066129687922466,15.891934754418545,16.728049217460367,21.366485637393804,17.93543583882094,prajjwal1_bert_small_0_001,,,,,bert_small,001
162,0.000592269356136,1.0,18.06596947063731,15.892567771814344,16.73154378588734,21.371096640553848,17.935348538535976,prajjwal1_bert_small_0_001,,,,,bert_small,001
163,0.0006563047906964,1.0,18.06581306110097,15.893343538100169,16.73101639877903,21.370179945871044,17.935971119364755,prajjwal1_bert_small_0_001,,,,,bert_small,001
164,0.0004677954698168,1.0,18.06576157311056,15.893464760702164,16.73019705183519,21.36900132253956,17.936250919418473,prajjwal1_bert_small_0_001,,,,,bert_small,001
165,0.0004489955533985,1.0,18.065704345703125,15.89348725977274,16.728394749820342,21.36630433852121,17.936570547968962,prajjwal1_bert_small_0_001,,,,,bert_small,001
