model,bert-medium,bert-medium,bert_small,bert_small,bert_tiny,bert_tiny
learning_rate,001,01,001,01,001,01
epoch,,,,,,
67,18.101614335412755,17.87486006665399,16.74779892662618,16.32654339165152,11.75205208477861,11.665403580331375
68,18.09922368061781,17.861051259786514,16.818008937036623,16.40394579784783,11.78230805388348,11.68399753011512
69,18.10273143719672,17.85966518783361,16.768979807369046,16.36805147858194,11.780016838309978,11.674473933871491
70,18.10303457013462,17.87717802477256,16.74470344918673,16.362001931235458,11.793970674330636,11.684975514879822
71,18.10327394412515,17.846111409416316,16.774190795009037,16.509294997055022,11.782603362870349,11.66103036777365
72,18.103214104101745,17.871244360053776,16.75856140359069,16.429585133053752,11.784978911742051,11.677077619273785
73,18.10320530736816,17.904377370459688,16.737937774380264,16.40903359285886,11.806493338774246,11.704831234292865
74,18.10272800466402,17.92557796892867,16.733958329442203,16.392559828620215,11.787846577406365,11.687910572679105
75,18.102507460964183,17.901839868284068,16.72417875196113,16.299138287041284,11.800765970365598,11.692154076501753
76,18.10243311258396,17.87803336281866,16.7576953491878,16.485007486945833,11.80983750112287,11.667794192703225
77,18.10225790055072,17.87551511121799,16.755963601701247,16.506410277564733,11.796182052250986,11.666071137074628
78,18.10237104905759,17.879347764575456,16.738243380965212,16.48902525833216,11.793832844940908,11.679185960020671
79,18.102362752612173,17.8584473972956,16.735535473988573,16.361202442079602,11.81300769521022,11.682833046724774
80,18.103468403355887,17.86624035226741,16.740604143542235,16.421336543640326,11.793939107537051,11.694633529026955
81,18.1029178918168,17.85792043850154,16.758302546155473,16.41472356418823,11.800277237466558,11.69156611033005
82,18.102910053968863,17.862405505788885,16.76031143938909,16.530329076661758,11.802649103661487,11.698965477157806
83,18.10228634749171,17.848325278314977,16.7575078523007,16.484083712133536,11.803433374846133,11.6861423295898
84,18.10239185270716,17.85924718368255,16.755754328382036,16.24119676902128,11.798288765717942,11.683952635024257
85,18.10230556689542,17.86222881578952,16.75190968331092,16.340518359037212,11.815054533911534,11.68007335249635
86,18.1024984418803,17.863377875108092,16.74992549875395,16.328883689326187,11.805043934472923,11.675361311068936
87,18.103037780317017,17.860013219061475,16.749079608743525,16.414032425490664,11.820583829897132,11.674145402531575
88,18.09900946000452,17.859468350010275,16.74900787297928,16.338015173164283,11.81137881252935,11.684441626017676
89,18.09876388799949,17.85727146356327,16.746972214328785,16.279108915219602,11.809421448976831,11.688607853226772
90,18.098175521322503,17.845097912479876,16.74610959245859,16.23963275980954,11.80383880281709,11.69611649623491
91,18.09772292729501,17.8629245421241,16.747133237633765,16.295772167062058,11.806787668030118,11.674265543619793
92,18.097393946135195,17.839043876110434,16.746385112269113,16.259067619430677,11.823031510594546,11.658551831942493
93,18.09729715427197,17.82891020400698,16.74523827113306,16.24352463299126,11.82639983269252,11.660647309110743
94,18.097048622228627,17.83698601881576,16.746673486706122,16.211046090743242,11.815113338616376,11.686592311084802
95,18.09780694791311,17.85554394252353,16.744062093654833,16.10462610122178,11.810554775383954,11.671798880365449
96,18.09763509892809,17.83815087027266,16.744115346550725,16.00514088687449,11.809800959241413,11.68077574222439
97,18.09740252051849,17.827099538817336,16.662417997210838,16.053837244050133,11.825042127042954,11.660028623271549
98,18.09725084982283,17.8221763028878,16.623462461600106,16.003947413729424,11.829593804364649,11.678650328745372
99,18.097137062058856,17.825443808810647,16.595083379137495,16.052133759839403,11.82516020894702,11.685226595295424
100,18.096553309150515,17.819842669301057,16.652349767354885,16.13957099768713,11.826733559641465,11.69685370297504
101,18.09620000842708,17.78294546591569,16.640184162744408,16.185872134714423,11.82695857814101,11.673823773481146
102,18.096050019255536,17.79665915744239,16.643249817450407,16.222353122891047,11.828979387960798,11.679688661145793
103,18.09567238507158,17.792858371703367,16.644232564068016,16.169236269801036,11.82898949795082,11.666623210507664
104,18.09555352494148,17.796246179830348,16.645622642530988,16.18553648302296,11.82574663700736,11.673817261481098
105,18.095465043420567,17.804348527376018,16.6458488005758,16.224542267440164,11.83044826875836,11.68305437277949
106,18.095762589807286,17.782196501879966,16.646116440847706,16.26351411195481,11.826891845258425,11.680161264149756
107,18.09575757302873,17.783284241311563,16.646818011619136,16.199404236095408,11.821301639188617,11.67872659630101
108,18.095570743192525,17.782688223510497,16.649667680806367,16.18949606378244,11.84093904755806,11.663529252823684
109,18.09538670663191,17.791532579328592,16.652853738197646,16.280719493877772,11.837725467369204,11.69568051863038
110,18.095321210572845,17.817556878809892,16.652108447799264,16.173627168998113,11.840447917444893,11.680062006324144
111,18.09524088652842,17.837221835581044,16.643715363382643,16.140646479808197,11.829963531216205,11.688589986720936
112,18.09497089768151,17.809283745607868,16.636026976538485,16.170842571942593,11.843043433295357,11.694230771164587
113,18.09490833386697,17.809566056817342,16.63385565641365,16.149431429685368,11.844059289261724,11.678025374663411
114,18.09487103460482,17.807732327049944,16.657061175570462,16.11844517089577,11.841634093737992,11.68300877836218
115,18.09485410818854,17.81111197243313,16.65690654483649,16.126477871916887,11.836627300102636,11.676873759018491
116,18.09478768103761,17.80056836030836,16.650640616217164,16.15673185883596,11.836321804692837,11.668327060007082
117,18.094702090070548,17.800507002920266,16.64418316061162,16.163712258983914,11.843225065693394,11.678360213136145
118,18.0945944586304,17.812037158398688,16.64452902649704,16.244300139486388,11.848933381461055,11.670684518610956
119,18.09446948386715,17.796861574599028,16.647953818621748,16.186998173901017,11.841923010153849,11.668914863673928
120,18.09431240727993,17.809619877869242,16.664301887887422,16.07520150990732,11.845836285033512,11.684011273581149
121,18.09424181106095,17.819212103245928,16.661198669878296,16.092951192808957,11.85166717140184,11.683587810239263
122,18.094186960022306,17.816024056640714,16.660228472155516,16.017571449800634,11.848831079479558,11.697071871296556
123,18.09418308278902,17.821787669058384,16.659938457885076,16.066874152863587,11.847697753072437,11.668321064689133
124,18.09418213780026,17.811478109757324,16.636181523891093,16.134104428863388,11.843927609247372,11.686058188882352
125,18.09421544865398,17.81000612412735,16.62918442411718,16.14276650701523,11.8528456279706,11.671717155702384
126,18.09418779383592,17.81364956766709,16.63098933874801,16.137506516583517,11.85367047113582,11.691642678589112
127,18.094089556695767,17.81323174407698,16.630495721090902,16.170098212211048,11.853747564152508,11.680344420314464
128,18.094070128838656,17.81025571630406,16.63030595901017,16.22545732532545,11.853679545807276,11.675074298330154
129,18.093972155739483,17.815441135064123,16.630037429337076,16.16809037168799,11.85186607069005,11.675232622503216
130,18.093914289074952,17.82507040043596,16.62920821559885,16.167981028144485,11.852670652184548,11.70354842931309
131,18.093849696313967,17.816289318729876,16.629531624104374,16.1046869155381,11.854165749471695,11.69021585472464
132,18.09380032065136,17.832173477858984,16.63370070605113,16.165280823887272,11.85396844137779,11.680061102824938
133,18.093768455074567,17.8330441733082,16.633971111804843,16.067450704805495,11.849367152146304,11.685693737719632
134,18.093740327762124,17.83656392426476,16.635957214133118,16.071088944023128,11.857914248885136,11.69325382184748
135,18.093682627860314,17.841473154220427,16.636593747442973,16.07892694895154,11.859678181577031,11.66414679904551
136,18.093770039320425,17.844219566802174,16.636276120045146,16.04215081723774,11.857462509516592,11.665646743149397
137,18.09406080402312,17.837459541291633,16.631251934447576,16.064969414030944,11.86623468729099,11.674758202778325
138,18.0940227821225,17.83108627316558,16.631221277900515,16.067689768889988,11.862386158038142,11.679451831850267
139,18.093980215937712,17.801480513940238,16.63391318955274,16.07150748707917,11.873126650117134,11.6892554586797
140,18.093798639127247,17.8015804530362,16.633860131213357,16.108496416815203,11.877366821622587,11.688188148330475
141,18.098119294491404,17.816054621442472,16.641914576129185,16.028383792173702,11.872572094582036,11.665249839628544
142,18.09779432953381,17.81707663391102,16.642168444579635,16.021203527723138,11.854841902824916,11.680792342720192
143,18.097666617082552,17.806256041291544,16.646717453697775,16.021032679564918,11.861025332535986,11.66275742004939
144,18.096998037536288,17.805225204948343,16.646479997478547,16.012217998244214,11.867136025906476,11.668204877885689
145,18.096471178509933,17.82526850357486,16.643585232871914,16.039731019966464,11.859755267645276,11.66707360868178
146,18.096195283483286,17.8247126105833,16.642058450667584,16.041175731170725,11.859348602850798,11.661125558811134
147,18.096132733565646,17.821070655976925,16.64175007860083,16.036235582236056,11.86230299902744,11.676697721816405
148,18.096097880156748,17.829169300634224,16.641297679129845,16.039293691627144,11.864784365794698,11.660611624711636
149,18.096070670039275,17.809233121873685,16.642561170789932,16.035605628699223,11.86482233210774,11.670938308135248
150,18.0960686966804,17.808908564958028,16.64247705289358,16.012454301135126,11.869663440030346,11.68102697889466
151,18.09536741774373,17.80991567142583,16.642603987118804,15.996041397047502,11.871963389801415,11.679673025956598
152,18.09551644802962,17.80662185360603,16.642750502066967,16.055952943350132,11.873893084638974,11.673493910157006
153,18.095561585139706,17.806889503266497,16.642267043039013,16.054501915290537,11.877087077156444,11.677968158371218
154,18.09557350867433,17.806285237996885,16.641584580496144,16.076588076319435,11.87695227034105,11.670978975322065
155,18.10091950463467,17.794011786707586,16.641408395680358,16.11033107299916,11.87209100497442,11.670636978302197
156,18.10754803099919,17.793074882336487,16.64098783399238,16.098595405827233,11.877676069193631,11.667208716189212
157,18.106864012004248,17.79301876538268,16.63970109282947,16.12403136134777,11.87527827834388,11.667001303050029
158,18.10369984222023,17.79057357707528,16.63932130462702,16.151761850676163,11.875020553505486,11.662514864193945
159,18.102891154193703,17.786347996704613,16.639740810151093,16.14753251880456,11.874932815468377,11.660955319698882
160,18.10278966518048,17.787112983441105,16.656679914297303,16.14508998196524,11.878415717453253,11.669135376509912
161,18.102748850004268,17.785543401840712,16.728049217460367,16.146287392727906,11.87746229328093,11.670971687604403
162,18.10266827581576,17.781160154261052,16.73154378588734,16.140273161713985,11.873860697928674,11.678171871399892
163,18.10255147242589,17.782656221165805,16.73101639877903,16.13841017412831,11.87018339924908,11.67199551679388
164,18.10249211879376,17.79168002817684,16.73019705183519,16.1179848418695,11.874051585657783,11.670354078186246
165,18.102790915900894,17.792712372898425,16.728394749820342,16.03501799725974,11.8757574362833,11.661287593511682
166,18.10275115688859,17.785950093153893,16.726716797208525,16.056071853846035,11.875219390257678,11.662120247546948
167,18.10269059422672,17.795646910543283,16.726300487969958,16.067017962714264,11.874792102473249,11.670579605755336
168,18.10257550015476,17.78760796766908,16.72579262599702,16.0739457210122,11.872080366902448,11.666468834369187
169,18.102035883780168,17.782853757621115,16.725053769860327,16.064932780992393,11.872364523632278,11.663949414678074
170,18.102225020500697,17.791776432445005,16.722856573719795,16.050547320791093,11.871872323458312,11.667361644367778
171,18.10216893263853,17.791190142712264,16.7209667212759,16.050049364252125,11.86854889527479,11.668978599605284
172,18.102104951340863,17.79061492692137,16.72055638770154,16.043347347418553,11.870708243225875,11.665137814754956
173,18.101800623270115,17.783777499099084,16.72025625649263,16.0423299948114,11.875833952578908,11.661428204655712
174,18.10175026092807,17.78471475348064,16.719862765953188,16.053190190002564,11.876165872931695,11.66372633996002
175,18.10174616134449,17.785103162303336,16.719720809186093,16.09328870844498,11.873425016420567,11.660717332035428
176,18.101745952891086,17.785836957830472,16.719644112230867,16.092871565430755,11.87245069826887,11.6594506837882
177,18.101747967940646,17.781268217210755,16.719478794785797,16.111267788475725,11.870266176095209,11.658455581151134
178,18.101743229099963,17.778319404139538,16.719319439108038,16.114523248205458,11.869677712139971,11.658434001339952
179,18.10174161706032,17.774422382192927,16.719172771294044,16.130834900657923,11.869247040461971,11.667288508155666
180,18.101742339698777,17.774463416751825,16.719143240395358,16.1312059534067,11.868263508669882,11.66743602158918
181,18.10173370972792,17.77412907898849,16.718881033808806,16.13420434573646,11.871194391302724,11.658107489504795
182,18.101746828395378,17.77400901984717,16.71879598482059,16.136558259095562,11.873708123934945,11.663814521065918
183,18.10174653656061,17.774251492366794,16.71863857470792,16.136876018585976,11.8735338777358,11.665310353935904
184,18.10174097780321,17.77418443203059,16.718418670265184,16.14533778519963,11.871517890138051,11.661922106906928
185,18.101739185103952,17.774079860851845,16.718009295576476,16.15500234329221,11.87319853179876,11.66406868560141
186,18.101737628651883,17.774043609769144,16.716916610634392,16.16498158161657,11.87278780911138,11.66415615835282
187,18.101734321191227,17.77407132865257,16.716732615764457,16.177625625918694,11.872570753531813,11.66181074385866
188,18.101742798296264,17.774577160426748,16.716552998415978,16.176993570930208,11.87208322271406,11.665071505830085
189,18.101735849849515,17.774675378637976,16.716488586314608,16.177290370072384,11.87365250161871,11.669048221129094
190,18.10173357075898,17.774939512915676,16.716444421987063,16.175332860219203,11.872218481178493,11.66423286342152
191,18.101743131821703,17.775225670073347,16.716070901283583,16.183015396615403,11.87295482197746,11.663460351460277
192,18.101869287820897,17.775418714727834,16.716120235255506,16.18577184560801,11.873531292913608,11.667010397766102
193,18.10187331792001,17.775059342883484,16.716305272392454,16.18414201637489,11.873899755147852,11.66542597544469
194,18.101871830952405,17.774964549774552,16.716306675978696,16.17879978459801,11.873160739196887,11.664182752897108
195,18.10187010773761,17.77512282811291,16.71625267265056,16.177374919819826,11.873148072178465,11.66821294409882
196,18.101868648563794,17.775129749152953,16.716174182996074,16.180631142072333,11.872391594780815,11.66345835001161
197,18.1018667168956,17.775027944723504,16.71613951024679,16.180443257294172,11.87205770106915,11.664924531301557
198,18.1018673700496,17.77507083489338,16.71612326477829,16.180464857939313,11.872028427262991,11.664667056944989
199,18.10186827334767,17.77512480594976,16.716116969485533,16.180157116803667,11.87190003386395,11.665337746420692
200,18.10187295660078,17.7750079691269,16.71612739215566,16.180152779174115,11.871974757460295,11.665318395842757
