epoch,loss,accuracy,emb,L1,L2,L3,L4,scenario,L5,L6,L7,L8,model,learning_rate
28,0.5596148414123955,0.7799016930638996,12.550120353872346,9.02369888489003,11.70360280385374,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
29,0.5393595149797884,0.7900964864372838,12.544749260122346,9.024164624494563,11.7189237190773,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
30,0.515862158260427,0.8010194793373384,12.545991897235774,8.99945285588085,11.697707245828632,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
31,0.5017690691719198,0.8048425268523576,12.54464340209961,8.989818257710853,11.675114635646008,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
32,0.4818355991999655,0.8183142180957582,12.54603004420843,8.973691365637675,11.713395900507562,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
33,0.4661578335181277,0.8183142180957582,12.543115615497491,8.953952513603962,11.743422884119028,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
34,0.4522740837059754,0.8290551611141452,12.544350623910857,8.953469583902685,11.74056070141295,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
35,0.4422610835062878,0.8325141088658292,12.54937648790555,8.963548393256456,11.70486788677644,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
36,0.4274629473838132,0.8423448024758784,12.55221176147461,8.931691777916656,11.708933158192549,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
37,0.4099671035142364,0.8474421991625706,12.551848411733674,8.902849551217708,11.73928939538772,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
38,0.4088092322978256,0.8470780993992354,12.557020186336231,8.916260728848213,11.728287772361467,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
39,0.39541410432473,0.8538139450209358,12.556562424053288,8.926169615765858,11.706225994005242,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
40,0.3735872847817318,0.865283087565993,12.556550025766326,8.919583520450033,11.70190449757544,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
41,0.3493958217373815,0.870926633897688,12.5587158203125,8.909906857829265,11.689406227766003,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
42,0.33577476250611,0.8778445294010558,12.556440353740788,8.901173253930073,11.690514128216408,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
43,0.3408839753687371,0.8745676315310396,12.557385444467496,8.891079552464856,11.70710553902432,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
44,0.3268397474753364,0.8802111778627344,12.553935051137971,8.913716107709973,11.686732545134236,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
45,0.3032929786112537,0.8927726196977972,12.55599594116211,8.902431329699047,11.701567185417716,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
46,0.2994844316459626,0.8882213726561078,12.555890084528302,8.902231100107745,11.70267400944708,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
47,0.2915402500641469,0.8922264700527944,12.55596256238742,8.888451025348402,11.696786975982128,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
48,0.2774171984284687,0.8969597669761514,12.55335140245633,8.898061119314319,11.690981902603935,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
49,0.2922230091318284,0.891134170762789,12.551412582744694,8.910357629625649,11.67787034989445,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
50,0.2727839544119784,0.9022392135445112,12.555982590068911,8.892839064737844,11.68762239046095,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
51,0.2656673517558996,0.9069725104678682,12.552270888934991,8.891894044846584,11.696006179051214,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
52,0.2598566388727948,0.908793009284544,12.555219650615788,8.8882168746051,11.690562233819827,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
53,0.2404545299327701,0.9138904059712362,12.561047553842496,8.89369972724852,11.69480795993107,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
54,0.2393182320779689,0.9162570544329146,12.56085014377985,8.881467789004631,11.687049289316551,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
55,0.2331047321785219,0.9175314036045876,12.563863754619694,8.885520944086641,11.69408544251855,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
56,0.2095998398825355,0.9273620972146368,12.561945915395784,8.887692970763393,11.698033059726272,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
57,0.2109538238924881,0.9244492991079556,12.564438819711638,8.857456269082792,11.674105551341356,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
58,0.2065852290887813,0.9297287456763154,12.560454368764924,8.861993828215669,11.70422611413661,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
59,0.2055700881945485,0.9262697979246314,12.56172656995578,8.865718838080408,11.694636933295296,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
60,0.2074857001194054,0.9282723466229746,12.562004089355469,8.866864329931321,11.707002293579611,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
61,0.191113301705255,0.933733843073002,12.566387176513672,8.864927231798879,11.685734611162609,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
62,0.1993198023779067,0.9262697979246314,12.566279411489534,8.86120451991944,11.675483745281191,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
63,0.1711916083911827,0.9417440378663754,12.56488990748968,8.870943105222965,11.670768677374497,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
64,0.1831339098378845,0.9361004915346806,12.566788673227263,8.854980322912311,11.684430136091176,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
65,0.1734705156777728,0.937192790824686,12.563698768442109,8.874733437177547,11.653487066091484,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
66,0.1685497914735094,0.9413799381030402,12.56414604221735,8.853808066373137,11.696049924802198,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
67,0.1668400101067968,0.9430183870380484,12.56377983127985,8.863538400041326,11.665403580331375,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
68,0.154729229925533,0.947933733843073,12.559506416147183,8.870643923370734,11.68399753011512,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
69,0.1506635847871239,0.9486619333697434,12.561362266714143,8.877331064760023,11.674473933871491,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
70,0.1479404592985243,0.9510285818314218,12.56445980089383,8.877817959857513,11.684975514879822,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
71,0.142135566894298,0.9510285818314218,12.56836891139593,8.877751334950982,11.66103036777365,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
72,0.1504842616887598,0.9484798834880758,12.56720733642578,8.871229120709739,11.677077619273785,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
73,0.13961708419813,0.951392681594757,12.56472301500516,8.85769285253764,11.704831234292865,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
74,0.1329659175059247,0.9544875295831058,12.56403350830078,8.870849057969643,11.687910572679105,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
75,0.1420457453592247,0.9510285818314218,12.567337036132812,8.863455071858146,11.692154076501753,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
76,0.1272280383546528,0.9584926269797924,12.564989089618589,8.862972783148235,11.667794192703225,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
77,0.1415615002818822,0.95266703076643,12.562278746864129,8.863434837226027,11.666071137074628,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
78,0.1299434420390737,0.9528490806480976,12.5594491956882,8.855962586971486,11.679185960020671,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
79,0.1193810954395645,0.9568541780447842,12.56146144884305,8.85534598869464,11.682833046724774,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
80,0.1244101977369487,0.9583105770981248,12.56285667454157,8.851648259505795,11.694633529026955,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
81,0.1203594730831933,0.9594028763881304,12.566173553466797,8.837880637201698,11.69156611033005,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
82,0.1073502227229953,0.9665028217731658,12.56672096217718,8.863901459495812,11.698965477157806,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
83,0.1125870668618376,0.9588567267431276,12.568184852426482,8.850305679129617,11.6861423295898,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
84,0.1213114577752124,0.9584926269797924,12.570062636981868,8.846063896886164,11.683952635024257,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
85,0.1049778637198716,0.9617695248498088,12.568740844726562,8.858008650858372,11.68007335249635,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
86,0.1096127222736508,0.9610413253231386,12.565809250225165,8.850471054207707,11.675361311068936,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
87,0.1178784131957667,0.9566721281631166,12.565012931997346,8.862992377483453,11.674145402531575,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
88,0.1119602825167089,0.959949026033133,12.563334465200471,8.859882745720228,11.684441626017676,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
89,0.0952268053655272,0.9657746222464956,12.5648193359375,8.864347759630865,11.688607853226772,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
90,0.0991225249492426,0.9632259239031494,12.56390952959795,8.860344359507092,11.69611649623491,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
91,0.0962604372966448,0.9632259239031494,12.566048621263269,8.859679197974268,11.674265543619793,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
92,0.0962872986183121,0.9679592208265064,12.568275451660156,8.864374207643001,11.658551831942493,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
93,0.0954852305300467,0.9666848716548334,12.56951236707492,8.8619698504162,11.660647309110743,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
94,0.0896491880458944,0.9732386673948662,12.569137573936652,8.854245162066618,11.686592311084802,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
95,0.0833360642333267,0.9714181685781904,12.564867019306089,8.857161762370191,11.671798880365449,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
96,0.0870867092911769,0.9695976697615146,12.566307067871094,8.869559960440819,11.68077574222439,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
97,0.0868992251190585,0.9701438194065174,12.562705040846108,8.876106494158403,11.660028623271549,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
98,0.0844261699942602,0.9705079191698526,12.560256958007812,8.871560950759285,11.678650328745372,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
99,0.0828323146666068,0.9717822683415256,12.562304496938753,8.87130739388083,11.685226595295424,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
100,0.0815792937515327,0.9732386673948662,12.56427955592718,8.86009813201421,11.69685370297504,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
101,0.0733442580798393,0.9754232659748772,12.567289352764226,8.867628139549323,11.673823773481146,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
102,0.0763419490743644,0.9730566175131986,12.56287574733343,8.868089032481326,11.679688661145793,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
103,0.0697761639780908,0.977607864554888,12.563237190072966,8.860564607057375,11.666623210507664,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
104,0.0851464751350321,0.9692335699981796,12.562274932861328,8.873435117151054,11.673817261481098,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
105,0.0769659319176019,0.9723284179865284,12.560053825552034,8.871417565226837,11.68305437277949,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
106,0.0689558858816892,0.9766976151465502,12.561480522329378,8.84997870616958,11.680161264149756,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
107,0.067196038587403,0.9765155652648826,12.560832977294922,8.853316031538808,11.67872659630101,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
108,0.0795956750231834,0.9725104678681958,12.563156127929688,8.851513429784436,11.663529252823684,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
109,0.0705316743613219,0.9757873657382122,12.566174506967496,8.83939935061616,11.69568051863038,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
110,0.0682476195436389,0.9761514655015474,12.567814826097251,8.835974790002616,11.680062006324144,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
111,0.0704574983025465,0.9765155652648826,12.567534446889924,8.826404584728042,11.688589986720936,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
112,0.0637912763164906,0.9783360640815584,12.56387710571289,8.837432780075698,11.694230771164587,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
113,0.0682546094862919,0.9783360640815584,12.56418514338517,8.83813405032586,11.678025374663411,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
114,0.0698555683195435,0.9743309666848716,12.561752319335938,8.841957660357679,11.68300877836218,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
115,0.066521812445292,0.9774258146732204,12.560080528432891,8.848860233181187,11.676873759018491,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
116,0.0689896949534347,0.9756053158565446,12.55998134769292,8.860823275894063,11.668327060007082,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
117,0.0617882838242478,0.978882213726561,12.56142711656766,8.85413083365201,11.678360213136145,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
118,0.0604452115456284,0.9792463134898962,12.5587167738132,8.867473573821849,11.670684518610956,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
119,0.0681197307800445,0.9770617149098854,12.55648517591281,8.860644207351438,11.668914863673928,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
120,0.0572007963837044,0.9821591115965774,12.5566425320014,8.855081473155554,11.684011273581149,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
121,0.0552780453001087,0.9821591115965774,12.557386398662665,8.857074638934773,11.683587810239263,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
122,0.0646754233856632,0.9792463134898962,12.556076049804688,8.859554407441635,11.697071871296556,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
123,0.0564377917771646,0.9821591115965774,12.555549621582031,8.862116061033023,11.668321064689133,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
124,0.0674582130070345,0.9766976151465502,12.555006981069612,8.850203267737596,11.686058188882352,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
125,0.05908545220992,0.9803386127799016,12.55548095703125,8.857011779418478,11.671717155702384,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
126,0.0599922563942736,0.9803386127799016,12.555321693246794,8.85383204972833,11.691642678589112,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
127,0.0618033284930016,0.9808847624249044,12.55795001966281,8.844922876696584,11.680344420314464,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
128,0.0504921136219471,0.984525760058256,12.556999206542969,8.847669033020676,11.675074298330154,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
129,0.0540905090916312,0.983251410886583,12.55550861341281,8.84695901875936,11.675232622503216,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
130,0.0540494255046093,0.9812488621882396,12.556421279559991,8.838704031238178,11.70354842931309,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
131,0.0517965601436724,0.982341161478245,12.55581283569336,8.843539688163132,11.69021585472464,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
132,0.0486134255661659,0.9837975605315856,12.552059173583984,8.841289038999298,11.680061102824938,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
133,0.0477583301517262,0.9834334607682506,12.55269336683078,8.849524289125435,11.685693737719632,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
134,0.0531785447567893,0.9796104132532314,12.5542011257514,8.837326653989399,11.69325382184748,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
135,0.055672538007533,0.9817950118332424,12.552566528320312,8.845123119482723,11.66414679904551,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
136,0.0480540161859973,0.9828873111232478,12.550227165395784,8.843769158905546,11.665646743149397,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
137,0.0544840953623594,0.9817950118332424,12.549813270395232,8.84546556373817,11.674758202778325,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
138,0.0510656091267347,0.9819770617149098,12.548249244516326,8.84796680927537,11.679451831850267,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
139,0.0561573647122695,0.9807027125432368,12.547466277381709,8.846210240145838,11.6892554586797,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
140,0.0425120030831421,0.9847078099399236,12.54627132433133,8.848104071708274,11.688188148330475,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
141,0.0514444988682098,0.9828873111232478,12.5452880859375,8.853327794390125,11.665249839628544,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
142,0.0490416915807177,0.9839796104132532,12.543175697153044,8.8460875941217,11.680792342720192,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
143,0.0472097319796486,0.9843437101765884,12.544011115854216,8.851505924004709,11.66275742004939,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
144,0.0401150021568448,0.9876206080466048,12.54320621473117,8.843613266055101,11.668204877885689,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
145,0.0495908541236365,0.983251410886583,12.541173935283757,8.845214129839789,11.66707360868178,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
146,0.0403727978926905,0.9872565082832696,12.54021453857422,8.849955667287041,11.661125558811134,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
147,0.0430557541722567,0.9859821591115966,12.54092693346219,8.8455651104613,11.676697721816405,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
148,0.0450626222029173,0.9839796104132532,12.54151058214383,8.844378397240353,11.660611624711636,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
149,0.0463258469697262,0.9847078099399236,12.541155815298128,8.844367839286134,11.670938308135248,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
150,0.0459039193001095,0.9848898598215912,12.542405128305388,8.831913341617359,11.68102697889466,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
151,0.0416526685760643,0.9847078099399236,12.54220199584961,8.833247712720576,11.679673025956598,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
152,0.0386089229502391,0.9878026579282724,12.542098045522737,8.841710201578021,11.673493910157006,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
153,0.0419600317522547,0.9865283087565994,12.54126358101673,8.846411251010474,11.677968158371218,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
154,0.0470762877807422,0.984525760058256,12.541533470327424,8.84875615646165,11.670978975322065,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
155,0.040799996879753,0.9863462588749318,12.54228973388672,8.84645286892013,11.670636978302197,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
156,0.040276418507015,0.9852539595849262,12.543499946420622,8.841318983643644,11.667208716189212,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
157,0.0402456134321714,0.9863462588749318,12.54386425035672,8.836824915393029,11.667001303050029,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
158,0.0392762121500136,0.9874385581649372,12.543279648174382,8.842360314050268,11.662514864193945,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
159,0.0424273426498863,0.9856180593482614,12.542777062330485,8.8371625956173,11.660955319698882,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
160,0.0372813810783764,0.985800109229929,12.542096137826872,8.833822150015992,11.669135376509912,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
161,0.0400056175468337,0.9861642089932642,12.541297912597656,8.832497320864428,11.670971687604403,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
162,0.037944597033582,0.9863462588749318,12.540876388897038,8.825239554793592,11.678171871399892,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
163,0.0406400007116931,0.98798470780994,12.54009342176242,8.823990507072033,11.67199551679388,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
164,0.0421346809691974,0.9856180593482614,12.539681433763269,8.825088763484402,11.670354078186246,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
165,0.0331859428539157,0.9887129073366102,12.539118766958284,8.827954912281157,11.661287593511682,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
166,0.0424697415766894,0.985800109229929,12.538680076772737,8.835294361347147,11.662120247546948,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
167,0.0380188461763408,0.9872565082832696,12.537358283822966,8.830222586259021,11.670579605755336,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
168,0.0350706317830919,0.9885308574549426,12.535743713378906,8.83540352780203,11.666468834369187,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
169,0.0289458880244767,0.9899872565082832,12.536344527156544,8.833639988325428,11.663949414678074,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
170,0.0328255918033747,0.9890770070999454,12.536231994628906,8.830412693325774,11.667361644367778,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
171,0.0321783425194051,0.9894411068632806,12.535392761230469,8.829678450563057,11.668978599605284,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
172,0.0379927234353533,0.9888949572182778,12.534306526010466,8.832453022319156,11.665137814754956,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
173,0.0380507681065932,0.985800109229929,12.533818244760466,8.830569015355703,11.661428204655712,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
174,0.0289135500608862,0.9910795557982888,12.533200263803437,8.827444469258149,11.66372633996002,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
175,0.0442117149318961,0.9850719097032586,12.533491134990788,8.828588700654748,11.660717332035428,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
176,0.0353898330203864,0.9878026579282724,12.53402996080594,8.830674491422588,11.6594506837882,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
177,0.0320438060501918,0.9894411068632806,12.535174369985628,8.828215029077757,11.658455581151134,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
178,0.0382870373779142,0.987074458401602,12.534960746938753,8.828656418649482,11.658434001339952,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
179,0.0361974192557738,0.9881667576916076,12.535604477275944,8.82492542110591,11.667288508155666,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
180,0.0347577970347247,0.9890770070999454,12.53556346910672,8.827388027294637,11.66743602158918,,,prajjwal1_bert_tiny_0_01,,,,,bert_tiny,01
