model,bert-medium,bert-medium,bert_small,bert_small,bert_tiny,bert_tiny
learning_rate,001,01,001,01,001,01
epoch,,,,,,
64,0.9981785063752276,0.9950846531949754,1.0,0.9969051520116512,0.9398907103825136,0.9361004915346806
65,0.994535519125683,0.996541052248316,1.0,0.997451301656654,0.9562841530054644,0.937192790824686
66,0.9963570127504554,0.9976333515383216,1.0,0.9985436009466594,0.9471766848816028,0.9413799381030402
67,0.9981785063752276,0.998725650828327,1.0,0.9972692517749864,0.9435336976320584,0.9430183870380484
68,0.9981785063752276,0.9989077007099946,1.0,0.9972692517749864,0.9562841530054644,0.947933733843073
69,1.0,0.9981795011833242,0.9963570127504554,0.9972692517749864,0.9635701275045536,0.9486619333697434
70,1.0,0.9990897505916622,1.0,0.9976333515383216,0.9544626593806922,0.9510285818314218
71,1.0,0.997815401419989,0.9981785063752276,0.9981795011833242,0.9690346083788708,0.9510285818314218
72,1.0,0.9963590023666484,1.0,0.9963590023666484,0.9635701275045536,0.9484798834880758
73,1.0,0.9969051520116512,1.0,0.9983615510649918,0.9635701275045536,0.951392681594757
74,1.0,0.998725650828327,1.0,0.9985436009466594,0.9581056466302368,0.9544875295831058
75,1.0,0.9989077007099946,0.9963570127504554,0.998725650828327,0.965391621129326,0.9510285818314218
76,1.0,0.9961769524849808,0.9981785063752276,0.9983615510649918,0.965391621129326,0.9584926269797924
77,1.0,0.9985436009466594,1.0,0.9959949026033134,0.970856102003643,0.95266703076643
78,1.0,0.9983615510649918,1.0,0.997815401419989,0.9690346083788708,0.9528490806480976
79,1.0,0.997451301656654,1.0,0.9990897505916622,0.97632058287796,0.9568541780447842
80,1.0,0.9992718004733296,1.0,0.9979974513016566,0.9781420765027322,0.9583105770981248
81,1.0,0.9990897505916622,1.0,0.9994538503549972,0.9854280510018216,0.9594028763881304
82,1.0,0.9990897505916622,1.0,0.9992718004733296,0.97632058287796,0.9665028217731658
83,1.0,0.9985436009466594,1.0,0.9981795011833242,0.97632058287796,0.9588567267431276
84,1.0,0.998725650828327,1.0,0.9972692517749864,0.9781420765027322,0.9584926269797924
85,1.0,0.9985436009466594,1.0,0.9976333515383216,0.9744990892531876,0.9617695248498088
86,1.0,0.9989077007099946,1.0,0.9992718004733296,0.9836065573770492,0.9610413253231386
87,1.0,0.9994538503549972,1.0,0.9981795011833242,0.9836065573770492,0.9566721281631166
88,1.0,0.9998179501183324,1.0,0.9983615510649918,0.9836065573770492,0.959949026033133
89,1.0,0.9990897505916622,1.0,0.998725650828327,0.9726775956284152,0.9657746222464956
90,1.0,0.997815401419989,1.0,0.9992718004733296,0.9908925318761383,0.9632259239031494
91,1.0,0.9967231021299836,1.0,0.9985436009466594,0.9781420765027322,0.9632259239031494
92,1.0,0.9994538503549972,1.0,0.9976333515383216,0.9781420765027322,0.9679592208265064
93,1.0,0.9992718004733296,1.0,0.9983615510649918,0.97632058287796,0.9666848716548334
94,1.0,0.9994538503549972,1.0,0.997815401419989,0.9836065573770492,0.9732386673948662
95,1.0,0.997451301656654,1.0,0.9972692517749864,0.97632058287796,0.9714181685781904
96,1.0,0.998725650828327,1.0,0.9989077007099946,0.9781420765027322,0.9695976697615146
97,1.0,0.9994538503549972,0.9963570127504554,0.9996359002366648,0.9817850637522768,0.9701438194065174
98,1.0,0.9998179501183324,0.9927140255009108,0.9992718004733296,0.9908925318761383,0.9705079191698526
99,1.0,0.9989077007099946,1.0,0.997815401419989,0.9872495446265938,0.9717822683415256
100,1.0,0.9992718004733296,0.9981785063752276,0.9985436009466594,0.9854280510018216,0.9732386673948662
101,1.0,0.9979974513016566,1.0,0.9994538503549972,0.9963570127504554,0.9754232659748772
102,1.0,0.9992718004733296,1.0,0.9992718004733296,0.9799635701275046,0.9730566175131986
103,1.0,0.9981795011833242,1.0,0.9992718004733296,0.9872495446265938,0.977607864554888
104,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9799635701275046,0.9692335699981796
105,1.0,0.9996359002366648,1.0,0.9998179501183324,0.9799635701275046,0.9723284179865284
106,1.0,0.9990897505916622,1.0,0.9992718004733296,0.9872495446265938,0.9766976151465502
107,1.0,0.9998179501183324,1.0,0.9992718004733296,0.9872495446265938,0.9765155652648826
108,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9817850637522768,0.9725104678681958
109,1.0,0.9992718004733296,1.0,0.9994538503549972,0.9817850637522768,0.9757873657382122
110,1.0,0.9990897505916622,1.0,0.998725650828327,0.9836065573770492,0.9761514655015474
111,1.0,0.9990897505916622,1.0,0.9989077007099946,0.9908925318761383,0.9765155652648826
112,1.0,0.9994538503549972,1.0,0.998725650828327,0.9927140255009108,0.9783360640815584
113,1.0,0.9994538503549972,1.0,0.9996359002366648,0.994535519125683,0.9783360640815584
114,1.0,1.0,1.0,0.9994538503549972,0.9872495446265938,0.9743309666848716
115,1.0,0.998725650828327,1.0,0.9996359002366648,0.9817850637522768,0.9774258146732204
116,1.0,0.9981795011833242,1.0,0.9996359002366648,0.9854280510018216,0.9756053158565446
117,1.0,0.9994538503549972,1.0,1.0,0.9981785063752276,0.978882213726561
118,1.0,0.9992718004733296,1.0,0.9994538503549972,0.9872495446265938,0.9792463134898962
119,1.0,0.9998179501183324,1.0,0.9985436009466594,0.989071038251366,0.9770617149098854
120,1.0,0.9994538503549972,0.9963570127504554,0.998725650828327,0.989071038251366,0.9821591115965774
121,1.0,0.9992718004733296,1.0,0.9989077007099946,0.9963570127504554,0.9821591115965774
122,1.0,0.9989077007099946,1.0,0.9996359002366648,0.9908925318761383,0.9792463134898962
123,1.0,0.9992718004733296,1.0,0.9998179501183324,0.9836065573770492,0.9821591115965774
124,1.0,0.9994538503549972,1.0,0.9996359002366648,0.994535519125683,0.9766976151465502
125,1.0,1.0,1.0,0.9998179501183324,0.9963570127504554,0.9803386127799016
126,1.0,0.9998179501183324,1.0,0.9996359002366648,0.989071038251366,0.9803386127799016
127,1.0,0.9996359002366648,1.0,0.9989077007099946,0.9963570127504554,0.9808847624249044
128,1.0,1.0,1.0,0.9998179501183324,0.9872495446265938,0.984525760058256
129,1.0,0.9992718004733296,1.0,0.9996359002366648,0.989071038251366,0.983251410886583
130,1.0,0.9994538503549972,1.0,0.9994538503549972,0.9927140255009108,0.9812488621882396
131,1.0,0.9996359002366648,1.0,0.9990897505916622,0.994535519125683,0.982341161478245
132,1.0,0.9994538503549972,1.0,0.9994538503549972,0.9854280510018216,0.9837975605315856
133,1.0,0.9990897505916622,1.0,0.9990897505916622,0.9872495446265938,0.9834334607682506
134,1.0,0.9996359002366648,1.0,0.9996359002366648,0.9981785063752276,0.9796104132532314
135,1.0,1.0,1.0,0.9996359002366648,0.994535519125683,0.9817950118332424
136,1.0,0.9998179501183324,1.0,0.9994538503549972,0.9908925318761383,0.9828873111232478
137,1.0,0.9998179501183324,1.0,0.9989077007099946,0.994535519125683,0.9817950118332424
138,1.0,0.9996359002366648,1.0,0.9992718004733296,0.9927140255009108,0.9819770617149098
139,1.0,0.998725650828327,1.0,1.0,0.9908925318761383,0.9807027125432368
140,1.0,0.9990897505916622,1.0,0.9994538503549972,0.989071038251366,0.9847078099399236
141,1.0,0.9996359002366648,1.0,0.9992718004733296,0.9872495446265938,0.9828873111232478
142,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.9839796104132532
143,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.9843437101765884
144,0.9981785063752276,1.0,1.0,0.9998179501183324,0.9981785063752276,0.9876206080466048
145,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9908925318761383,0.983251410886583
146,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.9872565082832696
147,1.0,1.0,1.0,1.0,0.989071038251366,0.9859821591115966
148,1.0,1.0,1.0,1.0,0.9963570127504554,0.9839796104132532
149,1.0,0.9996359002366648,1.0,0.9996359002366648,0.994535519125683,0.9847078099399236
150,1.0,1.0,1.0,0.998725650828327,0.994535519125683,0.9848898598215912
151,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9927140255009108,0.9847078099399236
152,1.0,0.9996359002366648,1.0,0.9998179501183324,0.9927140255009108,0.9878026579282724
153,1.0,1.0,1.0,1.0,0.9927140255009108,0.9865283087565994
154,1.0,1.0,1.0,0.9998179501183324,0.9927140255009108,0.984525760058256
155,0.9963570127504554,0.9998179501183324,1.0,0.9994538503549972,1.0,0.9863462588749318
156,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9908925318761383,0.9852539595849262
157,1.0,1.0,1.0,0.9996359002366648,0.994535519125683,0.9863462588749318
158,0.9981785063752276,0.9994538503549972,1.0,0.9998179501183324,0.9963570127504554,0.9874385581649372
159,1.0,1.0,1.0,1.0,0.9927140255009108,0.9856180593482614
160,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.985800109229929
161,1.0,1.0,1.0,1.0,0.9927140255009108,0.9861642089932642
162,1.0,1.0,1.0,1.0,0.994535519125683,0.9863462588749318
163,1.0,1.0,1.0,1.0,0.9908925318761383,0.98798470780994
164,1.0,0.9998179501183324,1.0,0.9996359002366648,0.9981785063752276,0.9856180593482614
165,1.0,1.0,1.0,0.9994538503549972,0.9872495446265938,0.9887129073366102
166,1.0,0.9998179501183324,1.0,0.9994538503549972,0.9927140255009108,0.985800109229929
167,1.0,0.9998179501183324,1.0,0.9998179501183324,0.9981785063752276,0.9872565082832696
168,1.0,0.9996359002366648,1.0,0.9996359002366648,0.994535519125683,0.9885308574549426
169,1.0,0.9994538503549972,1.0,0.9996359002366648,0.9981785063752276,0.9899872565082832
170,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.9890770070999454
171,1.0,1.0,1.0,0.9998179501183324,0.9908925318761383,0.9894411068632806
172,1.0,1.0,1.0,0.9996359002366648,1.0,0.9888949572182778
173,1.0,0.9998179501183324,1.0,1.0,0.994535519125683,0.985800109229929
174,1.0,1.0,1.0,1.0,0.9963570127504554,0.9910795557982888
175,1.0,1.0,1.0,0.9998179501183324,0.9963570127504554,0.9850719097032586
176,1.0,1.0,1.0,1.0,0.9963570127504554,0.9878026579282724
177,1.0,0.9998179501183324,1.0,0.9996359002366648,0.994535519125683,0.9894411068632806
178,1.0,0.9998179501183324,1.0,1.0,0.9981785063752276,0.987074458401602
179,1.0,1.0,1.0,0.9998179501183324,0.9981785063752276,0.9881667576916076
180,1.0,1.0,1.0,1.0,0.994535519125683,0.9890770070999454
181,1.0,1.0,1.0,1.0,1.0,0.9848898598215912
182,1.0,1.0,1.0,1.0,0.9981785063752276,0.9887129073366102
183,1.0,1.0,1.0,1.0,0.994535519125683,0.9885308574549426
184,1.0,1.0,1.0,1.0,0.9963570127504554,0.9899872565082832
185,1.0,1.0,1.0,1.0,0.9963570127504554,0.985800109229929
186,1.0,1.0,1.0,0.9998179501183324,0.994535519125683,0.9898052066266156
187,1.0,1.0,1.0,0.9998179501183324,0.994535519125683,0.9876206080466048
188,1.0,1.0,1.0,1.0,0.9963570127504554,0.9868924085199344
189,1.0,1.0,1.0,1.0,0.994535519125683,0.9881667576916076
190,1.0,1.0,1.0,0.9998179501183324,0.9963570127504554,0.988348807573275
191,1.0,1.0,1.0,1.0,1.0,0.990533406153286
192,1.0,1.0,1.0,1.0,0.9963570127504554,0.9888949572182778
193,1.0,1.0,1.0,1.0,0.9981785063752276,0.98798470780994
194,1.0,1.0,1.0,0.9998179501183324,0.9927140255009108,0.9888949572182778
195,1.0,1.0,1.0,1.0,0.9908925318761383,0.9885308574549426
196,1.0,1.0,1.0,1.0,0.994535519125683,0.9888949572182778
197,1.0,1.0,1.0,1.0,0.9981785063752276,0.989259056981613
198,1.0,1.0,1.0,1.0,0.9963570127504554,0.9874385581649372
199,1.0,1.0,1.0,1.0,0.994535519125683,0.9876206080466048
200,1.0,1.0,1.0,1.0,0.9963570127504554,0.9888949572182778
