model,bert-medium,bert-medium,bert_small,bert_small,bert_tiny,bert_tiny
learning_rate,001,01,001,01,001,01
epoch,,,,,,
61,0.0212436077449613,0.0130622938071393,0.0036840563464421,0.0083794244703436,0.2192689834505265,0.191113301705255
62,0.0407875595628733,0.0066284117346512,0.0030048739492472,0.017188538790333,0.2517750169301511,0.1993198023779067
63,0.0166900206549357,0.0028883082916017,0.0024065676937049,0.0082405376532985,0.2173289802122203,0.1711916083911827
64,0.0068148318682381,0.0155463632831226,0.003272259479833,0.0089951627825715,0.2224778588352307,0.1831339098378845
65,0.0199935963555054,0.0108027992119152,0.0025657167584416,0.0097972076173558,0.2178408215823286,0.1734705156777728
66,0.0129709857785718,0.0074603073449828,0.0021019206222872,0.0053422598044548,0.2116686475000095,0.1685497914735094
67,0.0097891149265464,0.0068722715262527,0.002817650750544,0.0084174334155777,0.2020844549266367,0.1668400101067968
68,0.0038370793212021,0.0036864237475031,0.0037170449659425,0.007135607275803,0.1951316087515193,0.154729229925533
69,0.0036119008055109,0.0068202749525385,0.0070152816026368,0.0089025648196881,0.1789486743441913,0.1506635847871239
70,0.0021433028795812,0.0042234642210347,0.001936499080714,0.0078463847414927,0.1833078326260457,0.1479404592985243
71,0.0020805966695991,0.00718435578069,0.0043283566295632,0.0066397469120252,0.1582323808107654,0.142135566894298
72,0.0020269029616854,0.0099053362048056,0.002520095581148,0.009592091863148,0.1617110510015748,0.1504842616887598
73,0.0016850255841545,0.0094351150251361,0.0018970977509893,0.0059642528597495,0.151892124853336,0.13961708419813
74,0.0017764495754824,0.0040612771937407,0.0016428909649587,0.0078014352009117,0.1662304713806385,0.1329659175059247
75,0.0016097560629268,0.0038581341604023,0.0118176099508814,0.0038566751617615,0.1560054352483245,0.1420457453592247
76,0.0015958036429236,0.0120857744512817,0.0064618912267198,0.0040790332472914,0.1413141228733601,0.1272280383546528
77,0.001583214744693,0.0041608482972855,0.002332095230653,0.0112532337762501,0.1452715521736006,0.1415615002818822
78,0.0015175872241046,0.0044298636846253,0.0023493792506304,0.0086750829402433,0.1238580872058759,0.1299434420390737
79,0.0014332084738834,0.0104323748749491,0.0018995780150451,0.0042197845872179,0.1181433668770642,0.1193810954395645
80,0.0017762896850813,0.0036740415446989,0.001475886585749,0.0039496630798223,0.1257267433654632,0.1244101977369487
81,0.0013387088637581,0.0043377579678736,0.0022517655355234,0.0020750899674794,0.1185884421016132,0.1203594730831933
82,0.0013344441549021,0.0039498455886503,0.0014571536583435,0.0024900127247795,0.1171310800373662,0.1073502227229953
83,0.0013462789083164,0.0062154568480643,0.0014848095568012,0.0069873588300158,0.1090833656557705,0.1125870668618376
84,0.0012760819411982,0.0051147230852577,0.0012513458120631,0.0083853461843054,0.1124574205480203,0.1213114577752124
85,0.0011958590889339,0.0058152919627801,0.0013863843384763,0.0066439780358354,0.1089253635272953,0.1049778637198716
86,0.0012408789083571,0.004116707799252,0.0012329681174242,0.003863645700131,0.1025069730054376,0.1096127222736508
87,0.0013183272131574,0.0017515025008563,0.0011445496870435,0.0062508105784969,0.0926603561704927,0.1178784131957667
88,0.0014902212761362,0.0007181144554933,0.0011500638978766,0.0037784193877927,0.0893700490340943,0.1119602825167089
89,0.0011762259091218,0.0027091463018808,0.0010770529070495,0.0058505084440122,0.1048873539247256,0.0952268053655272
90,0.0012860226408639,0.0087675119103601,0.0011230825636542,0.0017591589362542,0.0802893540762595,0.0991225249492426
91,0.0011396050910789,0.0089934039510689,0.0011720145857029,0.0049083885049058,0.0941127691492574,0.0962604372966448
92,0.0010643724397924,0.0033085062366378,0.0010658506957563,0.0062423856174467,0.093616777539036,0.0962872986183121
93,0.0009892105941494,0.0023953830383711,0.0010373334305781,0.0034498936564435,0.0947835986419345,0.0954852305300467
94,0.0010396304193846,0.0022493380573369,0.0011761587619728,0.0053258506785208,0.0840863859338621,0.0896491880458944
95,0.0010488548712382,0.0072813428610399,0.0009862251655251,0.0062330385327093,0.0944992528858514,0.0833360642333267
96,0.0010317007542201,0.0062761751484483,0.0010201291826626,0.0028578808587807,0.084251424219656,0.0870867092911769
97,0.0009379698517469,0.0019161569261398,0.0063659514392554,0.0018741034258032,0.0894172042608261,0.0868992251190585
98,0.0009211477734918,0.0007685923813362,0.0363246086643048,0.002293089829129,0.0722996894073399,0.0844261699942602
99,0.0009220904441217,0.0044274242706561,0.0037572900641655,0.0065696093719659,0.079046856496612,0.0828323146666068
100,0.000933901114832,0.0039504627893137,0.0069748110141908,0.0046278581936437,0.0785850509051199,0.0815792937515327
101,0.0008595536165244,0.0064566226546572,0.0012048300714461,0.00227266857649,0.0650898374902094,0.0733442580798393
102,0.0008657318540977,0.0031259890715723,0.0009939712017413,0.0027913552006858,0.077394782641872,0.0763419490743644
103,0.0009245111618465,0.0060612452164734,0.0009664678681075,0.0017805323279044,0.0697398776890801,0.0697761639780908
104,0.000805707131101,0.0012518095758547,0.0009989191910323,0.0014530019951678,0.0835890414325591,0.0851464751350321
105,0.0008057949602059,0.0010222143939287,0.0010679006195484,0.0010962474767513,0.0838792892563104,0.0769659319176019
106,0.0008443097459052,0.0028625199723717,0.0009916235575323,0.0034167309145868,0.0700580756670247,0.0689558858816892
107,0.0007701754380858,0.0004297579069148,0.0008560383269556,0.0015224486526703,0.0687142297734111,0.067196038587403
108,0.0007673920123101,0.0008253138222844,0.0011517488955772,0.0010408841056145,0.0722611135547006,0.0795956750231834
109,0.0007716088671532,0.0024521522785977,0.0008936132254962,0.0016448273947997,0.0666075300608502,0.0705316743613219
110,0.0007498598864721,0.0041928475865802,0.0008274326877047,0.0045590101192536,0.071502616337224,0.0682476195436389
111,0.0008199702751549,0.0023658349831533,0.001399385968358,0.0034870362021629,0.054943623170528,0.0704574983025465
112,0.0007447247443897,0.0014739595655172,0.0008343016221535,0.0034799077882452,0.0513347998220738,0.0637912763164906
113,0.0007620003192731,0.003137149752916,0.0008464981439202,0.0011704522609385,0.056496595159743,0.0682546094862919
114,0.0006933975250176,0.0002609201395289,0.0011729407311885,0.0012967029775376,0.0683799179708534,0.0698555683195435
115,0.0006785940645874,0.0035328661089236,0.0009100858301504,0.0010152170218626,0.0690478283118029,0.066521812445292
116,0.0006887034461316,0.0039114271939123,0.000891216635536,0.0019344274434065,0.0723142671196947,0.0689896949534347
117,0.0006753840630675,0.0013640487859512,0.00140657012825,0.0002559771881761,0.0430591881804453,0.0617882838242478
118,0.0006483527189222,0.0034105677521811,0.0009540438177895,0.0018099766537835,0.0547559921729814,0.0604452115456284
119,0.000686002494886,0.0011522883923226,0.0007781094847287,0.0064486513655957,0.0522672531681851,0.0681197307800445
120,0.0006634509095494,0.0012785513901911,0.0121568770433915,0.003415104893397,0.0539647079563151,0.0572007963837044
121,0.0006370792222227,0.0018389063508256,0.000732942820206,0.0032143989343935,0.0445300687260532,0.0552780453001087
122,0.0006219901544006,0.0043696529017271,0.0007328509862232,0.0008929053655486,0.0485875835618469,0.0646754233856632
123,0.0006061683851887,0.0026001645759775,0.0007132817349627,0.0007295072597345,0.0620634707271075,0.0564377917771646
124,0.0005828256689975,0.0022014791508078,0.0010160963599805,0.0006952712000728,0.0454231412141483,0.0674582130070345
125,0.0006009645057962,0.0003896740737654,0.0007248091158789,0.0007764785709372,0.0425109677627438,0.05908545220992
126,0.0005808624493862,0.0006741920358126,0.000690849675824,0.0011549599955835,0.050285897341528,0.0599922563942736
127,0.0005877403027542,0.0011028600230423,0.0007617163422257,0.0034923459443588,0.0403864890750911,0.0618033284930016
128,0.0005878729203216,0.0002137721337009,0.0007063501049257,0.0005088875506398,0.0528294278379997,0.0504921136219471
129,0.0005763233951013,0.0029437453774507,0.0006288357287049,0.0012800521271177,0.0547794651253681,0.0540905090916312
130,0.0005547531730095,0.002609170391768,0.0006944974636292,0.002389366198456,0.0452342881042449,0.0540494255046093
131,0.0005394441815888,0.0011189273247419,0.0006165666480672,0.0032879105366788,0.0413085660898891,0.0517965601436724
132,0.0005347764823829,0.0016057630963774,0.0007357818409775,0.0022549447623339,0.055102875954955,0.0486134255661659
133,0.0005213372646415,0.0032512633765476,0.0006021985620682,0.003139079271989,0.0500818221695816,0.0477583301517262
134,0.0005437103152073,0.0021093160323655,0.000697299185801,0.0014870373680062,0.0321754507435475,0.0531785447567893
135,0.0005162033797491,0.000334202505285,0.0005873427550327,0.0011613718305417,0.0414884772545273,0.055672538007533
136,0.000536213374435,0.0003997620385297,0.0005576370662682,0.0009861944008001,0.0471734436082981,0.0480540161859973
137,0.0005265723893021,0.0003088171158663,0.0006838342374638,0.0033852187539447,0.0382711787475697,0.0544840953623594
138,0.000504714896924,0.0010884391616406,0.0005849309675717,0.0029713370615176,0.0480388361886007,0.0510656091267347
139,0.0004987328913179,0.0049414110883002,0.0005829877173231,0.0003380630289245,0.0410148449316756,0.0561573647122695
140,0.0005015284687116,0.0035517862373459,0.0005461963663133,0.0030550042356785,0.0479831178833769,0.0425120030831421
141,0.0007277015302515,0.0017341018057629,0.0008847160184906,0.0022563710988891,0.0451310070160308,0.0514444988682098
142,0.0005564666650565,0.0004889192911464,0.0005475226034815,0.0002701490866499,0.0329283662818928,0.0490416915807177
143,0.0004872610315511,0.0013653399709625,0.0006129603403241,0.0001144409859929,0.037724158694401,0.0472097319796486
144,0.0050413457862099,0.0001385179352475,0.0005168710226271,0.0006736345881796,0.0306507785531449,0.0401150021568448
145,0.0005565047880527,0.0011454549078129,0.0006103263204138,0.0020712807003214,0.0401333495363837,0.0495908541236365
146,0.000520998027319,0.0002395319709597,0.0005422879727379,0.0001158947380384,0.0344879871000194,0.0403727978926905
147,0.0004664682527666,0.000176319192409,0.0005192716973019,0.0002084599520021,0.0483146072356861,0.0430557541722567
148,0.0004683738818348,0.0001059769533874,0.0004817420321572,0.0001028240043615,0.0305523868439844,0.0450626222029173
149,0.0004549658311681,0.0008961234743778,0.0005485297275392,0.0009076899597249,0.0276573782783334,0.0463258469697262
150,0.0004368415568341,7.694445847292335e-05,0.000511272382059,0.0030509258199118,0.0326578668191459,0.0459039193001095
151,0.0008257966579675,0.0003772027428979,0.0004920240227414,0.0015726791924535,0.0362772699513342,0.0416526685760643
152,0.0005950983707031,0.0019520405039882,0.0004836922309587,0.0007484702911164,0.0291261396392881,0.0386089229502391
153,0.0005812427682763,0.0001031427592424,0.0005013538344902,0.0001385820196516,0.0320990535198203,0.0419600317522547
154,0.0004221034704458,6.075216402004499e-05,0.000496570770828,0.0009507316505896,0.0336737786716559,0.0470762877807422
155,0.010829239941197,0.0004489165175043,0.0004822566725936,0.0018029741351709,0.0230759681696123,0.040799996879753
156,0.0010663975514293,0.0009247646625736,0.0004645054614958,0.0021334392893246,0.0368455707321184,0.040276418507015
157,0.0007961572038488,5.225313930776823e-05,0.0004846490249512,0.0014748275639107,0.034331017175523,0.0402456134321714
158,0.0134570085093038,0.0035163323817935,0.0005717526539016,0.0009063662236435,0.0291510188395669,0.0392762121500136
159,0.0004695697992069,0.0002487928786605,0.0004496809891603,0.0001009727679257,0.0311397214934148,0.0424273426498863
160,0.0008163216141288,0.000357032252345,0.0014553108949804,9.00219190780208e-05,0.0298866013977642,0.0372813810783764
161,0.000472863122926,8.781681216592991e-05,0.0010571974240165,6.081289465469389e-05,0.0392747760456876,0.0400056175468337
162,0.0004452466158402,0.0001647107111359,0.000592269356136,0.0001806374055772,0.0343736110692792,0.037944597033582
163,0.0004894660436654,8.545628623732169e-05,0.0006563047906964,7.768611280043604e-05,0.0298788380386725,0.0406400007116931
164,0.0004440680766887,0.000443808270975,0.0004677954698168,0.0005432340900439,0.0236921904435574,0.0421346809691974
165,0.0011405251776665,0.0001164534254791,0.0004489955533985,0.002350840063959,0.0359943323753407,0.0331859428539157
166,0.0005774410626107,0.0001946649645731,0.0004538359258426,0.0014332686761663,0.0255385418278326,0.0424697415766894
167,0.000475935510615,0.0017390728934365,0.0004460158501179,0.0002203474973596,0.0256442146677734,0.0380188461763408
168,0.0004789508697988,0.0010135598413029,0.0004590249281416,0.0007730724163789,0.0262016885233652,0.0350706317830919
169,0.0006300616230754,0.001532291500147,0.0004305655896054,0.0004624577330985,0.0246865214654439,0.0289458880244767
170,0.000444455985476,0.0008431913043726,0.0005152960899408,0.0001778562445183,0.0303222645220019,0.0328255918033747
171,0.0004263064682077,6.469303052175633e-05,0.0004181925042295,0.0002536925421902,0.0355763974377312,0.0321783425194051
172,0.0004001629295719,5.252492496951896e-05,0.00041367326467,0.0006396320189246,0.0206191440711717,0.0379927234353533
173,0.000597116677769,0.0007656592568506,0.0004207699175606,4.700355945619075e-05,0.0285104977048404,0.0380507681065932
174,0.0004399668205107,0.0002523170463266,0.0004480741130322,0.0003202716053974,0.0269617133745024,0.0289135500608862
175,0.0004040045272058,6.807349800083386e-05,0.0004087929567873,0.000194515005785,0.031358500806876,0.0442117149318961
176,0.00039797623262,8.314914727814768e-05,0.0004094430846196,4.877622832470967e-05,0.0268139116998714,0.0353898330203864
177,0.0003941392157382,0.0009271258531433,0.0004030219398507,0.0013440696865831,0.0283376071822637,0.0320438060501918
178,0.0003969731714359,0.0014793093276794,0.000429772069268,0.0001388625211218,0.0240227672320626,0.0382870373779142
179,0.0004049086604413,0.0001645691134599,0.0003903660931088,0.000600486944817,0.0239696592781251,0.0361974192557738
180,0.0003889485102024,4.0487786769244833e-05,0.000391205664082,0.0001084498762429,0.0241976694656851,0.0347577970347247
181,0.0003937157609954,4.080301722424417e-05,0.0004209038038748,8.608907540474717e-05,0.0192011415072884,0.0412761507550416
182,0.0003971188934138,3.881735085424488e-05,0.0003985809363176,4.6063902955284087e-05,0.0229873231057423,0.0361283413624209
183,0.0004000293277755,5.141233755630808e-05,0.0003787004688389,4.4787466865054296e-05,0.0226888807765284,0.0322142693777184
184,0.0003758223116854,4.523368369441398e-05,0.0003834714848935,0.0001370935534877,0.022250523100283,0.0300332663421231
185,0.0003917547698151,3.16617907962786e-05,0.0003984927159809,4.772128786934255e-05,0.0275142927889886,0.042378236294751
186,0.0003732247051201,2.9873890837386968e-05,0.0004532776183689,0.0007217949343623,0.0279945852828698,0.031009948123555
187,0.0003869084772596,2.964817946426897e-05,0.0003740100795127,0.0006910833040058,0.0293183406146551,0.0383352063074552
188,0.0003804902716595,3.228612746764996e-05,0.0003795608910367,4.4213684463800645e-05,0.0273648015069071,0.0387615909901322
189,0.0003851700044247,3.088188568832824e-05,0.0004128872440026,0.0001523418589642,0.0245172127653829,0.0314924449835746
190,0.0003924726199813,4.0149097191044815e-05,0.0004123231431703,0.0004393782358673,0.0247716905959696,0.0316061850428824
191,0.0003759568078546,3.159720992003821e-05,0.0003954889277167,0.0001785974006834,0.0234413462485744,0.0288923405290852
192,0.0004567760468005,3.153642090950583e-05,0.0004572991910687,0.0002122286618651,0.0210586545856598,0.0326740001998848
193,0.0003703179135083,2.661602637477034e-05,0.000375470884682,5.499937387729823e-05,0.0254342586670634,0.0379247878753252
194,0.0003813265217213,2.905057808953501e-05,0.0003719167824781,0.0003192132939573,0.0344424826959877,0.0324953704907603
195,0.0003756020158335,2.572439545365865e-05,0.0003671573097766,3.629304601992511e-05,0.0423438148420365,0.0340937008279201
196,0.0003825995055593,2.318592445271952e-05,0.0003833482926202,9.325043921348849e-05,0.0325669358146863,0.0352692749151536
197,0.0003744352228607,2.668013599864076e-05,0.0003718370551587,3.233068840312836e-05,0.0202513178556017,0.0337115836214423
198,0.0003807108687281,2.3206916975623526e-05,0.0003782035703414,3.413380678304707e-05,0.0333137026358606,0.0362172669444715
199,0.0005359723381015,3.0718194231865136e-05,0.0004189852099778,4.287411323229397e-05,0.0231204648792255,0.0356500203684433
200,0.0003853471435899,2.954015463456828e-05,0.0003973370907151,2.883204832765709e-05,0.0193130108095257,0.031134042527829
