epoch,loss,accuracy,emb,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,model
18,0.0498416719152582,0.984525760058256,14.818232536489534,12.443043183611971,12.286762031292668,13.303655487232774,15.716341190556893,16.456379983326613,17.807314718744045,20.56757677801533,23.247711784436405,23.924536498934547,24.69551245041629,26.135505252645768,20.04501483055405,bert_uncased_L-12_H-768_A-12
19,0.0553850348585809,0.9834334607682506,14.823698044170476,12.465144379812145,12.26063524819497,13.24707169170786,15.695980600509492,16.281061947161266,17.506601713837853,20.44089577919838,23.181417775288665,23.87519349605686,24.769126937924547,26.178466474643155,19.990607234747188,bert_uncased_L-12_H-768_A-12
20,0.0560162460769109,0.9830693610049154,14.83026313747015,12.484301034596456,12.26339955575562,13.192384370879877,15.716781307868397,16.18738988560014,17.384638296197114,20.15293250925094,23.09832642418253,23.923678460807807,24.863324584627595,26.32940427154091,19.850604042207397,bert_uncased_L-12_H-768_A-12
21,0.0395274184443817,0.9872565082832696,14.83182048814969,12.487729793946512,12.24994703591814,13.121796698772515,15.511312367029362,16.019557506339744,17.33987032718266,19.98631945529662,23.034651465479325,23.93839874906486,24.843904115714032,26.290060677034443,19.74609423890349,bert_uncased_L-12_H-768_A-12
22,0.0340286980963119,0.9887129073366102,14.829537392183449,12.470248512811136,12.266831792292864,13.03495314532283,15.320058925759916,15.90439083752857,17.438133888376576,20.25629890201609,23.10841241986205,23.95145297922898,24.60862415674148,25.91158570935985,20.085132556514576,bert_uncased_L-12_H-768_A-12
23,0.0387190960287632,0.9888949572182778,14.828015328668927,12.417087918831395,12.271701705102036,13.16405611230922,15.338272821137148,15.97369325041619,17.67518292240773,20.43331526668263,23.164266179694344,23.93779957283613,24.589615489015937,25.953258815107723,20.06885680791222,bert_uncased_L-12_H-768_A-12
24,0.0236930639093754,0.9925359548516294,14.81383514265404,12.442606116391564,12.29721316079418,13.254300593722176,15.500796684905431,16.140505636712795,17.927034745771074,21.05350197709238,23.371061783767495,23.86423279925294,24.56110259298633,25.950576184986502,20.1048267752708,bert_uncased_L-12_H-768_A-12
25,0.0381231344188923,0.9888949572182778,14.814610481088591,12.514106582427706,12.30220580782457,13.12464597137079,15.317673462847424,15.939439660708976,17.638036611582354,20.798461300155275,23.255011327449424,23.918578041808622,24.71841540945134,26.224073583997708,19.946955715744043,bert_uncased_L-12_H-768_A-12
26,0.0280162458317874,0.9916257054432914,14.812107085487176,12.477227152489844,12.291238090672088,13.051455274297526,15.15139088543,15.752488318762232,17.521136124321135,20.850044700501723,23.386165634869183,23.851474847382107,24.625502420561183,26.20129863989716,19.959632988816377,bert_uncased_L-12_H-768_A-12
27,0.0301115096637057,0.9912616056799564,14.802942275653743,12.462500686270497,12.28926183095335,13.0549914021321,15.467597962814713,16.124876110188712,17.71890902836076,20.560670420356555,23.28464033875812,23.850750172960723,24.63787736515953,26.096222534957487,20.0336972050343,bert_uncased_L-12_H-768_A-12
28,0.0213308087897675,0.992718004733297,14.802894592285156,12.460614617439909,12.302758031262089,13.300136905755584,15.901243614364835,16.64143261578746,17.909737383323183,20.85402110398586,23.391345932642967,23.843125228562386,24.609073064593307,26.163055903269644,20.024789558437035,bert_uncased_L-12_H-768_A-12
29,0.0305033296767363,0.9908975059166212,14.810780523644972,12.442367480097628,12.1649666401981,12.98098319175355,15.26894882288262,15.748608505662924,17.432256347556248,20.416033274138236,23.22975834822711,23.883504758175444,24.63092948264944,26.23852864349993,19.7955832669758,bert_uncased_L-12_H-768_A-12
30,0.0211785104125399,0.9934462042599672,14.8150653835639,12.446216748534669,12.17997839896596,12.990668554634166,15.272453473388182,15.611466499966133,17.09012201942209,20.01704526602972,23.06841675588044,23.906912743405048,24.710670357299115,26.26312870877744,19.863730992598978,bert_uncased_L-12_H-768_A-12
31,0.0219635969239249,0.991807755324959,14.819721221229363,12.427979855248344,12.213287048645409,13.001243285743913,15.146875382511425,15.531245526255272,17.04322821608272,19.736380251556845,22.8931093019756,23.94030290593568,24.723187574202218,26.262850450466782,20.02691178432085,bert_uncased_L-12_H-768_A-12
32,0.0199850797322581,0.9943564536683052,14.8231258381917,12.411405028269067,12.19028138307064,12.962878359355887,15.108223043372671,15.711182553152254,17.504119052189026,20.50721026256873,23.153050629445467,23.853914821644896,24.59743375446591,26.04889661037876,20.10039926525805,bert_uncased_L-12_H-768_A-12
33,0.0231973687773682,0.9934462042599672,14.810651779522038,12.43056701307368,12.224733125223784,13.066231041989344,15.144811255585056,15.646066038894585,17.37628913850227,20.33828961191641,23.20712621672523,23.85530027969057,24.62058759321612,26.195652482376364,20.023594982481253,bert_uncased_L-12_H-768_A-12
34,0.0118798611921924,0.9961769524849808,14.803109168138269,12.402079315018876,12.207987278553386,13.062777905522331,15.247043617258258,15.71064503293165,17.447202388389112,20.27964776881336,23.12875672886764,23.889507806910945,24.69713731283441,26.164915492142697,20.137056694815502,bert_uncased_L-12_H-768_A-12
35,0.0154106448430113,0.9967231021299836,14.795804976375294,12.393494482924112,12.17303120328194,13.081116611571687,15.42244270445544,15.993436891481826,17.586822498654183,20.45573906974021,23.255240139838843,23.829787555210537,24.608217776548702,26.23056205278664,19.883920146970613,bert_uncased_L-12_H-768_A-12
36,0.0152792273101454,0.9945385035499726,14.79352569580078,12.38025811120892,12.190095550437109,13.05046123488666,15.196478901503191,15.78359463947101,17.55566029016511,20.12244220138486,23.091321316352204,23.88522060525541,24.611180391421023,26.02702594606381,20.16940265532597,bert_uncased_L-12_H-768_A-12
37,0.0197440919597461,0.995266703076643,14.7938213351861,12.378197532999652,12.16515171447565,12.906647413258298,14.997358415549122,15.457847529935115,17.166070579419085,19.91990788847116,22.992037073285037,23.884141427190624,24.719000486647868,26.22209670551049,19.913901770199537,bert_uncased_L-12_H-768_A-12
38,0.022112149559577,0.9934462042599672,14.793536185002948,12.38668787407784,12.135843810674034,12.95881539495313,15.014463062519022,15.433859213484064,17.187590308252762,20.17028433999229,23.043688700669197,23.888871628188184,24.72320877622434,26.25368532673509,19.847110354529256,bert_uncased_L-12_H-768_A-12
39,0.0143754424671307,0.9950846531949754,14.790513037767171,12.379922074783744,12.1218845888975,12.98791803081852,15.072282114381371,15.467049924224405,17.298458080614676,20.19722822527188,23.064457141786637,23.877390267222648,24.64470711636365,26.11468046678994,20.06612516938284,bert_uncased_L-12_H-768_A-12
40,0.0124399498569481,0.996541052248316,14.783349990497491,12.396344306927745,12.194609122742468,13.250840541770849,15.563713397351243,16.13755608195276,17.837999039349086,20.746073745235854,23.257471695376857,23.80024279919605,24.504501191380022,26.05386715605461,20.02947096075492,bert_uncased_L-12_H-768_A-12
41,0.0137083129575095,0.9963590023666484,14.783828735351562,12.39231750193828,12.151557595270178,13.126237649464464,15.457318789143391,16.214870939700955,18.104924885145454,20.87601505531632,23.240841807030854,23.838210742894187,24.5747299013775,26.02860830165683,20.202450902089165,bert_uncased_L-12_H-768_A-12
42,0.0147262131736369,0.9959949026033134,14.787147520583726,12.351675847829766,12.148037269296443,13.079502455028878,15.589965396688736,16.506918067730734,18.29554127127708,20.89969778486273,23.256539674484944,23.8319982184579,24.6162092957843,26.169695918251424,20.1087783266238,bert_uncased_L-12_H-768_A-12
43,0.0094186992406174,0.9981795011833242,14.789695738357164,12.353047636717196,12.211090937916012,13.271731832390728,15.723866365308778,16.46170599239675,17.96005109019256,20.666095113485166,23.14090420000544,23.842812558112847,24.546298427224137,26.081432245998634,20.07420242451241,bert_uncased_L-12_H-768_A-12
44,0.0233295652757133,0.992718004733297,14.794708250564195,12.357948175441065,12.174922897280531,13.121969716439976,15.439622313386426,16.0625962778755,17.82895987215707,20.736578046353205,23.2756317655354,23.78208137205253,24.575767685150417,26.165698362746657,20.04284182120906,bert_uncased_L-12_H-768_A-12
45,0.0101451649272677,0.9976333515383216,14.79065895045843,12.338953629665072,12.2229081443288,13.217095970044085,15.646246178996993,16.243302062454934,18.06974730256388,20.927071524647317,23.347153884996036,23.76408799298361,24.516016713088053,26.01259377057839,20.15779908237704,bert_uncased_L-12_H-768_A-12
46,0.005851564272694,0.9981795011833242,14.781414986872052,12.327299245476354,12.189777933312053,13.127518707169832,15.515425128752735,16.155425268423574,18.08075724806092,21.05498244492013,23.403273274984038,23.75807177163247,24.490301668676505,25.959767837288297,20.20640736747782,bert_uncased_L-12_H-768_A-12
47,0.0096855862790486,0.9970872018933188,14.782364844407798,12.351351449252173,12.168709217948642,13.036477647799082,15.36262013997707,15.955896356382288,17.823152354261424,20.613480150384937,23.28365725661895,23.77277331627416,24.55844973736549,25.904841205146216,20.196657692954208,bert_uncased_L-12_H-768_A-12
48,0.0130597233804958,0.996541052248316,14.773429870605469,12.355026298591008,12.144985380924489,13.00884490305666,15.333585925599644,15.788436817424058,17.645766427168404,20.811711952852548,23.38112209534658,23.75664774993502,24.457079551442604,25.81202839424804,20.175714900796148,bert_uncased_L-12_H-768_A-12
49,0.0109866876134368,0.9972692517749864,14.772609711387824,12.340551741978691,12.140710490053303,13.052766677353652,15.40308656385204,16.11269313799061,18.223294277389083,21.0603290893288,23.397905734117927,23.748825767707373,24.509859419467997,25.92295827124259,20.147827276219093,bert_uncased_L-12_H-768_A-12
50,0.0138004694481505,0.995266703076643,14.776338576923274,12.27389533520179,12.149352330100704,13.044548106892348,15.429392705084348,16.14307551763324,18.14308980417104,20.901712189470725,23.351180680262985,23.748283661238684,24.423344049431165,25.88314323765581,20.20194518698514,bert_uncased_L-12_H-768_A-12
51,0.0064954826151216,0.998725650828327,14.772724152305791,12.263657162060571,12.17758623515889,13.053156136207711,15.458725418654726,16.167524233946008,18.117711490649853,20.972490218652307,23.379358998244303,23.728269863493257,24.35949704808961,25.814215195671625,20.22039091428642,bert_uncased_L-12_H-768_A-12
52,0.0164400601474968,0.9961769524849808,14.767313003192806,12.27340215797223,12.196343830107947,13.10993896823274,15.581124064572062,16.32908492033629,18.25341700622125,21.134012998354883,23.41542631156584,23.73161043132044,24.35352485583125,25.799089135573293,20.102437277515577,bert_uncased_L-12_H-768_A-12
53,0.0107293856873529,0.997451301656654,14.765576363825176,12.280743009163428,12.152108181853254,13.076407620929832,15.56151416222298,16.311471688732215,18.178500374266733,21.1798065382775,23.381882388887348,23.72934731650652,24.39810926519672,25.86050051694877,20.06529988362319,bert_uncased_L-12_H-768_A-12
54,0.0062467367457928,0.9979974513016566,14.768447875976562,12.30746138770789,12.150054731634652,13.124583698677576,15.76540108081228,16.616398876446443,18.316898436922205,21.521135718753467,23.548674327351023,23.69727062237148,24.37910680182315,25.78760752598922,20.164927036931942,bert_uncased_L-12_H-768_A-12
55,0.0050066992753011,0.9985436009466594,14.768240930906916,12.296622852191408,12.191977629565203,13.12562795208817,15.62319843786001,16.359263680008578,18.05069884337212,21.23504942014268,23.44269537877976,23.701733358436304,24.38418302009953,25.798114337014862,20.200961275654542,bert_uncased_L-12_H-768_A-12
56,0.0106692730550645,0.9967231021299836,14.773179054781105,12.34210459391276,12.185523360408808,13.067591921523167,15.643840957161032,16.26188967316046,17.746374540330716,20.672146133097844,23.24741389359496,23.742683500925004,24.39035851426318,25.824427978471174,20.24190520545769,bert_uncased_L-12_H-768_A-12
57,0.0124060034583256,0.9967231021299836,14.771022797325324,12.309452238834645,12.19143392790998,13.152277617469286,15.60393894458759,16.290201071505336,17.88359769011768,21.108039764287625,23.347118001979883,23.67502145647417,24.404466210613045,25.881142447343315,20.17238450688394,bert_uncased_L-12_H-768_A-12
58,0.0106838445670549,0.9972692517749864,14.765344619403743,12.3335759725246,12.197254606615362,13.030248752040505,15.398145838511264,16.021831121467272,17.628784392193847,20.788998535589595,23.21473345226133,23.71588531444139,24.49508379483601,25.882250577661697,20.163253924461657,bert_uncased_L-12_H-768_A-12
59,0.0080380836954217,0.9972692517749864,14.760381700344562,12.321500588262014,12.19187785852982,13.04972268505086,15.487572531610722,16.23177840161493,17.77329072478298,20.79217286511846,23.285663795714253,23.715593469613847,24.48100090894937,25.923010017232517,20.148187839765704,bert_uncased_L-12_H-768_A-12
60,0.0105776558885548,0.997451301656654,14.76383495348172,12.299726013622497,12.183794931008606,13.074292620261811,15.62263719609759,16.362079079372947,17.909736318013586,21.132614463529755,23.39791068287684,23.666340780544644,24.38233953031841,25.80765236355059,20.212536246360337,bert_uncased_L-12_H-768_A-12
61,0.0052541469344583,0.998725650828327,14.756761550556089,12.28638091018763,12.140354278720013,12.9557134092516,15.552560701757404,16.254087397076926,17.75377027093876,20.867340618462027,23.288636573390104,23.69484093869381,24.36351553477508,25.75154644896505,20.19385610928024,bert_uncased_L-12_H-768_A-12
62,0.002588868527763,0.9990897505916622,14.75931072252469,12.29692596332766,12.16406186803668,12.938306790762818,15.46334343991296,16.095922537108663,17.684398524035917,20.9538395866201,23.30609102802981,23.69218643857941,24.354586915329204,25.724168606280152,20.232933433334097,bert_uncased_L-12_H-768_A-12
63,0.0079931156346238,0.9976333515383216,14.755837441011572,12.316532905866122,12.206330638102836,12.999969921323872,15.223867741738776,15.815624639155889,17.47870201528908,20.60706683106269,23.32737698460372,23.68740483882452,24.356593444701996,25.76665885865569,20.19106945521884,bert_uncased_L-12_H-768_A-12
64,0.0103725197031189,0.9976333515383216,14.7501239773139,12.293505002127176,12.230649050523864,13.245184011718038,15.565891509626422,16.324091571201592,18.02561570116672,20.706523444555767,23.25399528599254,23.699940871567364,24.393237534972155,25.834921747440635,20.101837117924145,bert_uncased_L-12_H-768_A-12
65,0.0142588875002189,0.9967231021299836,14.74569416167674,12.285589596275942,12.204994687091322,13.118672730469994,15.481876189257742,16.3027433474902,17.95824944888354,20.98270172780272,23.40554053714404,23.64941622923138,24.34579256100449,25.84677707096408,19.92764016385289,bert_uncased_L-12_H-768_A-12
66,0.0046457599465263,0.9989077007099946,14.7435283664361,12.28593163218586,12.17118414047744,13.046605322501188,15.3628246696968,16.19385736765116,17.827092349713734,20.831043784396584,23.37769103314997,23.65701112551006,24.31281769698855,25.75159745604402,20.045290733238787,bert_uncased_L-12_H-768_A-12
67,0.0013530477157756,0.9996359002366648,14.74722385458579,12.281751957352904,12.14248197560056,13.025963746283889,15.42231140470062,16.277164939103958,17.962288287565745,21.016478167147927,23.460939900071683,23.631111260300752,24.248046551379225,25.64758842741881,20.15110784086529,bert_uncased_L-12_H-768_A-12
68,0.0039226768227385,0.9981795011833242,14.747301101337335,12.259806487331533,12.13145462472257,12.910170476813796,15.19452244584816,16.012747709898267,17.796771219122633,20.800413370957124,23.38313060811194,23.666401103179616,24.359627526986586,25.766526465812667,20.131286587759423,bert_uncased_L-12_H-768_A-12
69,0.007462900607661,0.9981795011833242,14.744684219013118,12.276199717220443,12.196073474116648,13.053584747620018,15.50809749878974,16.279872151903827,17.88524661297662,20.686545831224382,23.313742844064056,23.672112657098022,24.34245327377111,25.766414576359796,20.22171945813226,bert_uncased_L-12_H-768_A-12
70,0.0058197427354769,0.9985436009466594,14.750072479942512,12.27639717797905,12.150129087327633,13.004629593826092,15.527715883336604,16.310926823847804,17.88699033588914,20.859443717330134,23.39345793044352,23.64316298691232,24.335672603199527,25.7486918220402,20.192652556667472,bert_uncased_L-12_H-768_A-12
71,0.0113978495273253,0.9970872018933188,14.758140562575914,12.280460554199664,12.128590516958996,12.897641370666715,15.333718225384333,16.08628192278676,17.612725233393636,20.536870042851948,23.288396842619036,23.67860300094296,24.30024523260206,25.738897751746187,20.205618750868915,bert_uncased_L-12_H-768_A-12
72,0.0033928224804406,0.9990897505916622,14.755851745605469,12.269190781498008,12.117088948445485,12.928516969206814,15.328729877787906,16.116580944384207,17.63553960922744,20.58470240200063,23.332153259199565,23.67833301093481,24.294619760421288,25.7059151708331,20.197688862640696,bert_uncased_L-12_H-768_A-12
73,0.0044362577069074,0.9992718004733296,14.75057887978921,12.252061801856929,12.093096199223153,12.938442507316218,15.2195904070446,15.947559949068255,17.486652865254463,20.508008850308773,23.28591836998421,23.698847048620745,24.32274657269764,25.760261778707346,20.21522447109309,bert_uncased_L-12_H-768_A-12
74,0.0119088010981216,0.9970872018933188,14.749219894756411,12.246384691328336,12.047347147434804,12.85917313563765,15.2668066075129,15.988398225715898,17.4872626056876,20.420793251025096,23.210941730681917,23.70430543942246,24.350726705593164,25.838794618665943,20.16695697255936,bert_uncased_L-12_H-768_A-12
75,0.0062190005321999,0.9976333515383216,14.75177001814232,12.2135146387761,12.04810564092181,12.846790936655974,15.236129116278494,15.936443628171917,17.404003087058868,20.216744762332457,23.144072015450863,23.71423440957881,24.316144306065496,25.6912159165376,20.225285192406638,bert_uncased_L-12_H-768_A-12
76,0.0140851465263331,0.9970872018933188,14.748972892934846,12.22815976714949,12.0417239121264,12.878047528519518,15.270179287410272,15.92525107166534,17.53312843804713,20.401259456504658,23.194850563981287,23.7087712950249,24.34131353556426,25.74704717292001,20.147389828431766,bert_uncased_L-12_H-768_A-12
77,0.0025358886222033,0.9994538503549972,14.749801635742188,12.224832944177264,12.033468050968011,12.853905101910154,15.222724147861216,15.875707510019854,17.48211352412392,20.41999797449506,23.23023791532796,23.699357697205446,24.27714682328512,25.69238876545557,20.233474806447557,bert_uncased_L-12_H-768_A-12
78,0.0008746400466304,0.9998179501183324,14.74936580605874,12.226945555885049,12.092640032126738,12.976319959422788,15.413649315437333,16.042172373437108,17.635132367897832,20.67999932875773,23.32286308312186,23.67005715820713,24.26285704233033,25.66943187980992,20.239751148067626,bert_uncased_L-12_H-768_A-12
79,0.0067312316532996,0.997451301656654,14.756346703443764,12.251452134342635,12.188066087740488,13.076184726772729,15.58146720537609,16.27532589667789,18.01552748458754,20.92234631546551,23.344210130409227,23.66121810810305,24.247861623633828,25.700145683239963,20.209380102096823,bert_uncased_L-12_H-768_A-12
80,0.0008202639289967,0.9996359002366648,14.756793976524545,12.245465729854242,12.17429380904732,13.042155509044536,15.469790579689755,16.143820869061067,17.92677501023586,20.858242309225854,23.33398568615027,23.657130419350747,24.252658707184494,25.672283909434984,20.239924944925026,bert_uncased_L-12_H-768_A-12
81,0.0014166923643916,0.9994538503549972,14.754254342340802,12.261701826577887,12.16021917757388,12.98411318106923,15.27288676549584,15.92066363882068,17.766872881714512,20.54530737679143,23.196223370260213,23.70670382910992,24.27342707052184,25.711008040995715,20.236069849230606,bert_uncased_L-12_H-768_A-12
82,0.017674096047193,0.9954487529583106,14.754744529203272,12.267375740483226,12.1134745078553,12.877031598177066,15.163631282954318,15.783345809817076,17.375931397262175,19.94162460513265,23.058174112466823,23.72596305431878,24.35196444950489,25.86818505201577,20.03612963462731,bert_uncased_L-12_H-768_A-12
83,0.0043272780451348,0.9989077007099946,14.75839328679061,12.261573888729032,12.099035520360877,12.875319026194916,15.259950213846388,15.88971216440331,17.51528324395955,20.028760317308144,23.073916685422784,23.733709346785822,24.310535241319208,25.692399901899293,20.171959352519327,bert_uncased_L-12_H-768_A-12
84,0.0038920696441294,0.9989077007099946,14.75736522691922,12.221844336861972,12.066810392625948,12.866936153604232,15.317115501738542,15.999337419099806,17.632372686864247,20.14974339316934,23.14949878308588,23.7109115520028,24.29809854904333,25.72436445379613,20.194680870024207,bert_uncased_L-12_H-768_A-12
85,0.005369009809518,0.9981795011833242,14.759105683067512,12.212856899687182,12.070896758422071,12.864555346386345,15.30642926174284,15.969610067354012,17.51725556814408,20.004963252402472,23.09504515951543,23.705045615695724,24.25830340077268,25.70843374188776,20.17747073240365,bert_uncased_L-12_H-768_A-12
86,0.0049510792006665,0.998725650828327,14.75836753741045,12.233369011621146,12.05835289975105,12.8302184694694,15.157201363136268,15.901355484372688,17.530970444428384,20.0889534136864,23.12400937596892,23.699125024978525,24.24088875565528,25.714807818371288,20.11564891515871,bert_uncased_L-12_H-768_A-12
87,0.0010394764638721,0.9996359002366648,14.758662223989534,12.232837851312716,12.07371118345179,12.859311328653904,15.24593142292961,16.009348162531786,17.672927374486473,20.163514244736557,23.1077907429613,23.708013783511667,24.240695954063607,25.6931171733218,20.216812335183967,bert_uncased_L-12_H-768_A-12
88,0.0019833553869489,0.9992718004733296,14.755027770996094,12.240429312766585,12.11028762934053,12.941977129550269,15.44710636191001,16.251129078166247,17.769228188170775,20.30157971968096,23.16817790763573,23.70222733430083,24.21151148242072,25.68785084797866,20.20041266343599,bert_uncased_L-12_H-768_A-12
89,0.0031426043597598,0.9992718004733296,14.751067163817073,12.234476060657236,12.126089375591572,12.954685271600113,15.361829912208934,16.179970116774154,17.787221570017557,20.318184453109,23.18165180588949,23.706551777346416,24.222353135391423,25.70123986591955,20.197349621953155,bert_uncased_L-12_H-768_A-12
90,0.0113523944681685,0.9976333515383216,14.761665342849351,12.235782124665011,12.035125137959676,12.819094515011738,15.263051042568916,16.106078808498193,17.944048641419425,20.608239910543105,23.280064428479815,23.67830499482029,24.213041066993203,25.64213367839253,20.07049669855695,bert_uncased_L-12_H-768_A-12
91,0.0021054863148451,0.9994538503549972,14.762618064359522,12.230596028801394,12.03513973284002,12.842485046942292,15.332702985340273,16.187380529765157,18.00346656603477,20.72452492386661,23.32975045826924,23.66033394697388,24.19664460645225,25.62651216460776,20.16443757648006,bert_uncased_L-12_H-768_A-12
92,0.0008850834056608,0.9998179501183324,14.754483221398878,12.243283958442005,12.05114454696158,12.881559384795848,15.407902771585,16.309411404976185,18.10160635686541,20.90745848470452,23.38263023622305,23.655452556738584,24.17052329296235,25.60683073234454,20.21889361262256,bert_uncased_L-12_H-768_A-12
93,0.0028007968328829,0.9983615510649918,14.762686728910303,12.240970751159768,12.045509960619713,12.832972214214577,15.152033018497264,15.957407840414168,17.682778522874106,20.332800578532837,23.238619423989014,23.68741560720169,24.248628231252063,25.615001005530036,20.188786849545014,bert_uncased_L-12_H-768_A-12
94,0.0034055904533783,0.9992718004733296,14.761654853647183,12.273584704396503,12.046195454704248,12.801779182582695,15.158167482268803,16.002230426337622,17.777330120426264,20.55224852437815,23.35782952328621,23.64889432892173,24.194430327819124,25.56578715095402,20.224980244409966,bert_uncased_L-12_H-768_A-12
95,0.0003612053974313,1.0,14.760270119234228,12.278644673576473,12.045660704010803,12.80560264955469,15.191473850630116,16.010348864641646,17.79722334651506,20.55285588696249,23.32851647696989,23.65494707358593,24.19647280548779,25.567173413190385,20.24392653527252,bert_uncased_L-12_H-768_A-12
96,0.0082024168744182,0.998725650828327,14.761143684213591,12.312753755495498,12.06047548953462,12.792257835711805,15.185188507352308,16.100990066236644,17.933868072081975,20.825812105921564,23.461495313882264,23.62865277715183,24.151611453128734,24.959420922760447,20.255382927436766,bert_uncased_L-12_H-768_A-12
