epoch,loss,accuracy,emb,L1,L2,L3,L4,model
24,0.2068134351504124,0.9275441470963044,16.647984,16.92463,15.122542,13.922455,13.712822,bert_uncased_L-4_H-256_A-4
25,0.1903716604553072,0.9317312943746586,16.645994,16.920956,15.1018715,13.80353,13.714052,bert_uncased_L-4_H-256_A-4
26,0.1579175853195377,0.9441106863280538,16.647495,16.92315,15.156265,13.939434,13.657341,bert_uncased_L-4_H-256_A-4
27,0.1515139369024467,0.9462952849080648,16.6439,16.922201,15.132662,13.903917,13.6949005,bert_uncased_L-4_H-256_A-4
28,0.1327780575847367,0.9550336792281086,16.638632,16.92233,15.159269,13.872686,13.697965,bert_uncased_L-4_H-256_A-4
29,0.1220113715021614,0.9564900782814492,16.637829,16.921463,15.143181,13.804714,13.7025175,bert_uncased_L-4_H-256_A-4
30,0.109975050984945,0.9623156744948116,16.637339,16.918528,15.164991,13.943659,13.679775,bert_uncased_L-4_H-256_A-4
31,0.1049903616524151,0.964318223193155,16.639017,16.91804,15.150715,13.729677,13.693911,bert_uncased_L-4_H-256_A-4
32,0.0921560934414666,0.9672310212998362,16.636055,16.914911,15.171713,13.742509,13.67325,bert_uncased_L-4_H-256_A-4
33,0.0936350944604071,0.965592572364828,16.631338,16.91501,15.122119,13.684764,13.709574,bert_uncased_L-4_H-256_A-4
34,0.073324551623082,0.9774258146732204,16.633833,16.913961,15.110915,13.849618,13.706587,bert_uncased_L-4_H-256_A-4
35,0.0811096161569,0.9723284179865284,16.633799,16.915228,15.11141,13.71976,13.692375,bert_uncased_L-4_H-256_A-4
36,0.0746485099363268,0.9759694156198798,16.629393,16.912712,15.156236,13.850697,13.679384,bert_uncased_L-4_H-256_A-4
37,0.0619308179325442,0.9796104132532314,16.62873,16.911673,15.09602,13.815256,13.69447,bert_uncased_L-4_H-256_A-4
38,0.0729363401963474,0.9770617149098854,16.627298,16.91293,15.107618,13.647871,13.698748,bert_uncased_L-4_H-256_A-4
39,0.0525199435183352,0.9830693610049154,16.623884,16.907766,15.133345,13.738868,13.690759,bert_uncased_L-4_H-256_A-4
40,0.0643849764963628,0.9761514655015474,16.620928,16.908255,15.069736,13.696224,13.70815,bert_uncased_L-4_H-256_A-4
41,0.0477133685703533,0.9854360094665938,16.621058,16.907635,15.065019,13.68248,13.682723,bert_uncased_L-4_H-256_A-4
42,0.0483635545503256,0.9834334607682506,16.6182,16.907362,15.156749,13.754884,13.672642,bert_uncased_L-4_H-256_A-4
43,0.0449390301673155,0.9865283087565994,16.614092,16.90258,15.107533,13.825193,13.6632395,bert_uncased_L-4_H-256_A-4
44,0.0441647845629996,0.9847078099399236,16.61196,16.903572,15.094222,13.650595,13.675493,bert_uncased_L-4_H-256_A-4
45,0.0460349336200733,0.984525760058256,16.61213,16.906662,15.031328,13.59472,13.673853,bert_uncased_L-4_H-256_A-4
46,0.0364771995095113,0.9881667576916076,16.608875,16.906214,15.038568,13.632485,13.688814,bert_uncased_L-4_H-256_A-4
47,0.0437853773548892,0.9837975605315856,16.608847,16.904593,15.078646,13.5636635,13.702619,bert_uncased_L-4_H-256_A-4
48,0.0358770792281817,0.9868924085199344,16.60698,16.901545,15.056395,13.651822,13.671138,bert_uncased_L-4_H-256_A-4
49,0.0362550363615331,0.9863462588749318,16.607908,16.895802,15.138691,13.671675,13.660267,bert_uncased_L-4_H-256_A-4
50,0.0334970853709385,0.98798470780994,16.60841,16.892565,15.13148,13.684046,13.670986,bert_uncased_L-4_H-256_A-4
51,0.0407663171451122,0.9854360094665938,16.60502,16.89562,15.075268,13.650553,13.650142,bert_uncased_L-4_H-256_A-4
52,0.0336906542362255,0.9890770070999454,16.606089,16.890223,15.092878,13.604118,13.662071,bert_uncased_L-4_H-256_A-4
53,0.0262946192535946,0.9910795557982888,16.604004,16.888626,15.124034,13.55815,13.652191,bert_uncased_L-4_H-256_A-4
54,0.0336710745996027,0.9885308574549426,16.599085,16.884792,15.109293,13.725336,13.663021,bert_uncased_L-4_H-256_A-4
55,0.02746026595146,0.9901693063899508,16.597212,16.881037,15.091214,13.696479,13.66555,bert_uncased_L-4_H-256_A-4
56,0.0251705206994387,0.9921718550882942,16.594273,16.883219,15.122122,13.72037,13.663574,bert_uncased_L-4_H-256_A-4
57,0.0251786700335778,0.9912616056799564,16.596024,16.88112,15.07048,13.741855,13.67598,bert_uncased_L-4_H-256_A-4
58,0.0225097598547335,0.9921718550882942,16.599155,16.882713,15.094644,13.739111,13.656623,bert_uncased_L-4_H-256_A-4
59,0.0232091162000523,0.991807755324959,16.59557,16.883879,15.064702,13.708534,13.65603,bert_uncased_L-4_H-256_A-4
60,0.0242866833076957,0.9921718550882942,16.59557,16.880117,15.055302,13.691265,13.662412,bert_uncased_L-4_H-256_A-4
61,0.0202895790783068,0.993082104496632,16.595715,16.875605,15.068712,13.731384,13.654039,bert_uncased_L-4_H-256_A-4
62,0.019000846152596,0.9934462042599672,16.598011,16.876413,15.03544,13.795694,13.643612,bert_uncased_L-4_H-256_A-4
63,0.0274697914443643,0.9912616056799564,16.593792,16.880678,15.035979,13.787638,13.661753,bert_uncased_L-4_H-256_A-4
64,0.020977606507337,0.9923539049699618,16.589878,16.874447,15.038639,13.657591,13.673596,bert_uncased_L-4_H-256_A-4
65,0.0194479796035805,0.9936282541416348,16.587847,16.87422,15.027308,13.672307,13.670403,bert_uncased_L-4_H-256_A-4
66,0.0154582420158128,0.9956308028399782,16.588833,16.869247,15.026288,13.610921,13.6547165,bert_uncased_L-4_H-256_A-4
67,0.0233859605146962,0.9916257054432914,16.58626,16.872082,15.037668,13.562106,13.67367,bert_uncased_L-4_H-256_A-4
68,0.0202203295131515,0.993082104496632,16.583632,16.867191,15.018063,13.567987,13.673698,bert_uncased_L-4_H-256_A-4
69,0.0194171821310728,0.993082104496632,16.584507,16.8687,15.029307,13.681286,13.686209,bert_uncased_L-4_H-256_A-4
70,0.0101202640584291,0.9970872018933188,16.585583,16.867575,15.035393,13.83219,13.672612,bert_uncased_L-4_H-256_A-4
71,0.0177946146055285,0.9943564536683052,16.587925,16.867296,14.977153,13.774523,13.683384,bert_uncased_L-4_H-256_A-4
72,0.0117843492512621,0.9954487529583106,16.588518,16.866581,14.959742,13.666438,13.679219,bert_uncased_L-4_H-256_A-4
73,0.0218477360908879,0.9916257054432914,16.588057,16.86538,14.947032,13.565676,13.668001,bert_uncased_L-4_H-256_A-4
74,0.0123977532993675,0.996541052248316,16.586773,16.869282,14.980163,13.560466,13.665362,bert_uncased_L-4_H-256_A-4
75,0.0166233803793935,0.9941744037866376,16.586592,16.863892,14.988668,13.582661,13.665687,bert_uncased_L-4_H-256_A-4
76,0.0199469241682761,0.9934462042599672,16.58678,16.866352,15.031442,13.675852,13.673206,bert_uncased_L-4_H-256_A-4
77,0.0160746839668461,0.9941744037866376,16.58709,16.862858,14.992263,13.565207,13.679975,bert_uncased_L-4_H-256_A-4
78,0.0112428864331895,0.9958128527216458,16.583982,16.85926,14.984529,13.608813,13.679918,bert_uncased_L-4_H-256_A-4
79,0.0118053045685906,0.9961769524849808,16.587542,16.857029,15.024563,13.548472,13.678929,bert_uncased_L-4_H-256_A-4
80,0.0125314065929344,0.9950846531949754,16.58248,16.857979,14.989779,13.491867,13.67787,bert_uncased_L-4_H-256_A-4
81,0.0106443749982027,0.9972692517749864,16.580532,16.855246,14.995739,13.67578,13.671672,bert_uncased_L-4_H-256_A-4
82,0.0089778287115437,0.9969051520116512,16.58071,16.857239,14.923632,13.669406,13.668957,bert_uncased_L-4_H-256_A-4
83,0.0165466938422332,0.9938103040233024,16.580603,16.85308,14.921328,13.676109,13.662184,bert_uncased_L-4_H-256_A-4
84,0.0115390050122659,0.9958128527216458,16.578926,16.855696,14.894826,13.642441,13.658102,bert_uncased_L-4_H-256_A-4
85,0.0120437762000596,0.9954487529583106,16.577496,16.852194,14.883223,13.584801,13.663033,bert_uncased_L-4_H-256_A-4
86,0.0146256052513086,0.9959949026033134,16.578127,16.853153,14.866024,13.659142,13.675111,bert_uncased_L-4_H-256_A-4
87,0.0096608197196191,0.9967231021299836,16.574543,16.848562,14.89403,13.7385025,13.667052,bert_uncased_L-4_H-256_A-4
88,0.0098431256948398,0.9967231021299836,16.57585,16.849121,14.925539,13.766713,13.654602,bert_uncased_L-4_H-256_A-4
89,0.0079738553286304,0.997451301656654,16.577496,16.849361,14.962491,13.798206,13.651057,bert_uncased_L-4_H-256_A-4
90,0.0089080291580902,0.9963590023666484,16.576624,16.849815,14.933957,13.625894,13.65473,bert_uncased_L-4_H-256_A-4
91,0.0119885360397916,0.9959949026033134,16.576487,16.849937,14.965421,13.672732,13.649283,bert_uncased_L-4_H-256_A-4
92,0.0162745770123086,0.9949026033133078,16.573101,16.844532,14.993408,13.740942,13.669041,bert_uncased_L-4_H-256_A-4
93,0.0095127344693582,0.996541052248316,16.571602,16.849707,14.949223,13.656546,13.678816,bert_uncased_L-4_H-256_A-4
94,0.0105926358659734,0.9961769524849808,16.572277,16.848192,14.975779,13.712969,13.670833,bert_uncased_L-4_H-256_A-4
95,0.0096621384558088,0.9970872018933188,16.571333,16.847359,14.953786,13.689702,13.681375,bert_uncased_L-4_H-256_A-4
96,0.0131554566889196,0.9958128527216458,16.573595,16.85147,14.927085,13.54363,13.6897545,bert_uncased_L-4_H-256_A-4
97,0.0104299333551419,0.996541052248316,16.570147,16.84732,14.938328,13.523968,13.68798,bert_uncased_L-4_H-256_A-4
98,0.0069138740777108,0.9979974513016566,16.567905,16.848713,14.920726,13.484694,13.682179,bert_uncased_L-4_H-256_A-4
99,0.0078811103406398,0.9970872018933188,16.564411,16.84757,14.917212,13.564225,13.676934,bert_uncased_L-4_H-256_A-4
100,0.0126823432559251,0.996541052248316,16.565874,16.842628,14.907194,13.54474,13.675965,bert_uncased_L-4_H-256_A-4
101,0.0093021974940307,0.996541052248316,16.563921,16.84285,14.899847,13.47254,13.672,bert_uncased_L-4_H-256_A-4
102,0.0121421317648793,0.9963590023666484,16.563478,16.844284,14.895421,13.588529,13.691025,bert_uncased_L-4_H-256_A-4
103,0.0065043723169545,0.997815401419989,16.563963,16.840675,14.918471,13.613089,13.679858,bert_uncased_L-4_H-256_A-4
104,0.0093861687926636,0.997451301656654,16.564278,16.84139,14.926591,13.624323,13.677436,bert_uncased_L-4_H-256_A-4
105,0.0026191571081335,0.9996359002366648,16.561356,16.842457,14.913999,13.587249,13.673358,bert_uncased_L-4_H-256_A-4
106,0.0073041815081711,0.9979974513016566,16.563486,16.842375,14.982623,13.688435,13.675933,bert_uncased_L-4_H-256_A-4
107,0.006259556507508,0.9972692517749864,16.560713,16.84057,14.994207,13.817806,13.659802,bert_uncased_L-4_H-256_A-4
108,0.005005805859753,0.9990897505916622,16.559216,16.842136,14.9263935,13.718959,13.674058,bert_uncased_L-4_H-256_A-4
109,0.0048459772206343,0.9979974513016566,16.558908,16.839653,14.946038,13.772616,13.668325,bert_uncased_L-4_H-256_A-4
110,0.0084955235832197,0.9967231021299836,16.559559,16.841173,14.935631,13.743351,13.666734,bert_uncased_L-4_H-256_A-4
111,0.005780680354192,0.9979974513016566,16.557129,16.84097,14.90695,13.744599,13.663356,bert_uncased_L-4_H-256_A-4
112,0.0108504201187765,0.9970872018933188,16.555002,16.8383,14.930578,13.843754,13.6756315,bert_uncased_L-4_H-256_A-4
113,0.0039375706550919,0.9989077007099946,16.554243,16.838387,14.924147,13.779381,13.679309,bert_uncased_L-4_H-256_A-4
114,0.0066578216384947,0.9976333515383216,16.55434,16.835135,14.893552,13.860359,13.678481,bert_uncased_L-4_H-256_A-4
115,0.0056019371797868,0.998725650828327,16.552746,16.833462,14.902936,13.915826,13.68008,bert_uncased_L-4_H-256_A-4
116,0.0042965028831001,0.9981795011833242,16.5526,16.832619,14.894148,13.862689,13.678679,bert_uncased_L-4_H-256_A-4
117,0.0053798482332668,0.997815401419989,16.551105,16.832014,14.90484,13.887733,13.67145,bert_uncased_L-4_H-256_A-4
118,0.0063717309625129,0.997451301656654,16.551922,16.83083,14.853057,13.790102,13.668999,bert_uncased_L-4_H-256_A-4
119,0.0047454354696847,0.9985436009466594,16.551931,16.829603,14.879,13.84764,13.661189,bert_uncased_L-4_H-256_A-4
120,0.0084183091465936,0.9972692517749864,16.550922,16.82996,14.833353,13.714619,13.665568,bert_uncased_L-4_H-256_A-4
121,0.0082247039147512,0.9970872018933188,16.550425,16.831797,14.81187,13.7083435,13.662286,bert_uncased_L-4_H-256_A-4
122,0.0055726284524878,0.9983615510649918,16.54963,16.831629,14.790515,13.671832,13.672531,bert_uncased_L-4_H-256_A-4
123,0.0044446401369441,0.9989077007099946,16.549452,16.828493,14.79868,13.761578,13.666832,bert_uncased_L-4_H-256_A-4
124,0.0049337472127429,0.9979974513016566,16.548027,16.828775,14.791793,13.591446,13.6696615,bert_uncased_L-4_H-256_A-4
125,0.0041107617739753,0.9981795011833242,16.547228,16.828476,14.771015,13.60396,13.667671,bert_uncased_L-4_H-256_A-4
126,0.0035069058544546,0.9990897505916622,16.546732,16.827833,14.770636,13.6278715,13.660393,bert_uncased_L-4_H-256_A-4
127,0.0086133455084743,0.997815401419989,16.546522,16.827127,14.805104,13.592635,13.655896,bert_uncased_L-4_H-256_A-4
128,0.0034029535553623,0.998725650828327,16.54656,16.825846,14.785933,13.615967,13.654516,bert_uncased_L-4_H-256_A-4
129,0.0037060145018341,0.9990897505916622,16.544607,16.828028,14.784409,13.587657,13.657443,bert_uncased_L-4_H-256_A-4
130,0.0033113611609756,0.998725650828327,16.54408,16.825436,14.791534,13.553726,13.650331,bert_uncased_L-4_H-256_A-4
131,0.0018309699354131,0.9998179501183324,16.543467,16.824286,14.800618,13.548515,13.648892,bert_uncased_L-4_H-256_A-4
132,0.0036559229678224,0.9985436009466594,16.54478,16.820763,14.813973,13.601145,13.6474495,bert_uncased_L-4_H-256_A-4
133,0.0035909668023164,0.9983615510649918,16.543934,16.82154,14.78897,13.546488,13.646336,bert_uncased_L-4_H-256_A-4
134,0.0057801317567726,0.9981795011833242,16.54329,16.819382,14.802908,13.595041,13.648806,bert_uncased_L-4_H-256_A-4
135,0.006966701169023,0.9981795011833242,16.544888,16.820312,14.821089,13.5366535,13.642443,bert_uncased_L-4_H-256_A-4
136,0.0029601954484977,0.9994538503549972,16.545553,16.81978,14.825283,13.494723,13.639346,bert_uncased_L-4_H-256_A-4
137,0.0039927132960536,0.998725650828327,16.544966,16.81873,14.848641,13.580687,13.638089,bert_uncased_L-4_H-256_A-4
138,0.0052987906654096,0.9983615510649918,16.54652,16.820644,14.850605,13.596259,13.647335,bert_uncased_L-4_H-256_A-4
139,0.0032377077604174,0.998725650828327,16.546066,16.819012,14.844618,13.590901,13.642009,bert_uncased_L-4_H-256_A-4
140,0.0068601559449427,0.997815401419989,16.54426,16.81828,14.818796,13.579611,13.641531,bert_uncased_L-4_H-256_A-4
141,0.0038989996633784,0.9990897505916622,16.542925,16.816881,14.828876,13.574444,13.640179,bert_uncased_L-4_H-256_A-4
142,0.0025480237389257,0.9994538503549972,16.542793,16.816822,14.822484,13.56258,13.637511,bert_uncased_L-4_H-256_A-4
143,0.0028674598464951,0.998725650828327,16.542492,16.815863,14.834988,13.573416,13.62825,bert_uncased_L-4_H-256_A-4
144,0.0026230865531849,0.9989077007099946,16.541672,16.815393,14.8376255,13.518103,13.635398,bert_uncased_L-4_H-256_A-4
145,0.0040781725732347,0.9981795011833242,16.542133,16.81412,14.832245,13.5228615,13.640559,bert_uncased_L-4_H-256_A-4
146,0.0041868149728871,0.9990897505916622,16.541515,16.812845,14.809903,13.475341,13.643543,bert_uncased_L-4_H-256_A-4
147,0.002853321137729,0.9992718004733296,16.540485,16.813576,14.801107,13.436123,13.646681,bert_uncased_L-4_H-256_A-4
148,0.0029825694950498,0.998725650828327,16.539719,16.810791,14.84223,13.494868,13.644066,bert_uncased_L-4_H-256_A-4
149,0.0036133781254604,0.9983615510649918,16.53959,16.809126,14.829798,13.403098,13.648506,bert_uncased_L-4_H-256_A-4
150,0.0025512688071204,0.9990897505916622,16.539541,16.80674,14.812856,13.411657,13.644454,bert_uncased_L-4_H-256_A-4
151,0.005134115159784,0.9985436009466594,16.538576,16.807892,14.810266,13.42081,13.649719,bert_uncased_L-4_H-256_A-4
152,0.0019481515350016,0.9992718004733296,16.538042,16.808462,14.792524,13.428437,13.648931,bert_uncased_L-4_H-256_A-4
153,0.0009201267003972,1.0,16.537943,16.808542,14.784862,13.413785,13.652404,bert_uncased_L-4_H-256_A-4
154,0.0027440839793211,0.998725650828327,16.538044,16.808542,14.799401,13.4098,13.645963,bert_uncased_L-4_H-256_A-4
155,0.0011359034429308,0.9996359002366648,16.537952,16.808455,14.789656,13.4104595,13.6451845,bert_uncased_L-4_H-256_A-4
156,0.001250689561365,0.9996359002366648,16.53764,16.806889,14.7980175,13.385987,13.645659,bert_uncased_L-4_H-256_A-4
157,0.005584490526223,0.9983615510649918,16.53795,16.806664,14.787383,13.353602,13.645265,bert_uncased_L-4_H-256_A-4
158,0.0020416651392913,0.9994538503549972,16.538097,16.806837,14.774546,13.373382,13.643928,bert_uncased_L-4_H-256_A-4
159,0.0035177296264978,0.9992718004733296,16.538086,16.80646,14.786058,13.415188,13.643832,bert_uncased_L-4_H-256_A-4
160,0.0053994268593567,0.9983615510649918,16.537596,16.80549,14.782839,13.435997,13.646546,bert_uncased_L-4_H-256_A-4
161,0.0022159785152595,0.9990897505916622,16.53761,16.804523,14.773645,13.4048195,13.642234,bert_uncased_L-4_H-256_A-4
162,0.0026312514840551,0.9992718004733296,16.537424,16.802711,14.774816,13.43497,13.64021,bert_uncased_L-4_H-256_A-4
163,0.0005024927452537,1.0,16.53663,16.80244,14.766875,13.42079,13.6423435,bert_uncased_L-4_H-256_A-4
164,0.0017544754302324,0.9996359002366648,16.536177,16.801626,14.774667,13.449821,13.637152,bert_uncased_L-4_H-256_A-4
165,0.0018911226554768,0.9994538503549972,16.534712,16.800772,14.768658,13.444106,13.637338,bert_uncased_L-4_H-256_A-4
166,0.0016481101707262,0.9994538503549972,16.53498,16.799843,14.778156,13.424779,13.63806,bert_uncased_L-4_H-256_A-4
167,0.0016684382513636,0.9996359002366648,16.534494,16.799452,14.774966,13.443663,13.638028,bert_uncased_L-4_H-256_A-4
168,0.0003770746726271,1.0,16.534145,16.798779,14.769726,13.425759,13.637307,bert_uncased_L-4_H-256_A-4
169,0.0024765414598955,0.9990897505916622,16.53275,16.797668,14.770109,13.446395,13.634486,bert_uncased_L-4_H-256_A-4
170,0.0021072954047341,0.9994538503549972,16.53188,16.7969,14.766178,13.459748,13.635347,bert_uncased_L-4_H-256_A-4
171,0.0024052734722047,0.9990897505916622,16.531702,16.796513,14.763107,13.472977,13.636896,bert_uncased_L-4_H-256_A-4
172,0.0007805357078135,0.9996359002366648,16.531595,16.796192,14.763223,13.474001,13.637087,bert_uncased_L-4_H-256_A-4
173,0.0015715110880743,0.9994538503549972,16.530718,16.794367,14.769114,13.492433,13.63703,bert_uncased_L-4_H-256_A-4
174,0.002982776375982,0.9990897505916622,16.53062,16.794682,14.776703,13.50415,13.640211,bert_uncased_L-4_H-256_A-4
175,0.0027310640207117,0.9992718004733296,16.530596,16.794228,14.774566,13.499869,13.639991,bert_uncased_L-4_H-256_A-4
176,0.0011331593061067,0.9994538503549972,16.529951,16.79481,14.773209,13.5129595,13.640523,bert_uncased_L-4_H-256_A-4
177,0.0022160457523149,0.9989077007099946,16.529617,16.795193,14.755137,13.478959,13.638702,bert_uncased_L-4_H-256_A-4
178,0.0009434798753206,0.9996359002366648,16.529432,16.794714,14.756516,13.471293,13.641717,bert_uncased_L-4_H-256_A-4
179,0.0010959603101529,0.9998179501183324,16.529287,16.79511,14.759888,13.468721,13.64268,bert_uncased_L-4_H-256_A-4
180,0.0021461890472674,0.9990897505916622,16.529165,16.795515,14.756232,13.47199,13.641308,bert_uncased_L-4_H-256_A-4
181,0.0029210185916985,0.9994538503549972,16.528942,16.79522,14.760664,13.478433,13.641441,bert_uncased_L-4_H-256_A-4
182,0.0019788002862124,0.9990897505916622,16.529121,16.795973,14.767885,13.478742,13.643977,bert_uncased_L-4_H-256_A-4
183,0.0008462331064746,0.9996359002366648,16.528952,16.795565,14.770821,13.473584,13.641957,bert_uncased_L-4_H-256_A-4
184,0.0006537994333939,0.9998179501183324,16.5288,16.795395,14.773212,13.500235,13.641666,bert_uncased_L-4_H-256_A-4
185,0.0014363838796037,0.9994538503549972,16.528843,16.795748,14.772972,13.476438,13.64305,bert_uncased_L-4_H-256_A-4
186,0.0015078040289007,0.9992718004733296,16.528643,16.795675,14.779431,13.506041,13.641233,bert_uncased_L-4_H-256_A-4
187,0.0026150912695782,0.9990897505916622,16.528797,16.796062,14.781409,13.504872,13.640324,bert_uncased_L-4_H-256_A-4
188,0.000819835564043,0.9996359002366648,16.528488,16.795862,14.777481,13.498932,13.639679,bert_uncased_L-4_H-256_A-4
189,0.0016477272275718,0.9994538503549972,16.528666,16.796556,14.774017,13.502425,13.639953,bert_uncased_L-4_H-256_A-4
190,0.0022598469113456,0.9994538503549972,16.528675,16.796177,14.7688465,13.487504,13.64039,bert_uncased_L-4_H-256_A-4
191,0.0017989083075163,0.9992718004733296,16.528818,16.796263,14.768817,13.475903,13.63872,bert_uncased_L-4_H-256_A-4
192,0.0009494426046873,0.9998179501183324,16.528982,16.796127,14.768286,13.487739,13.638472,bert_uncased_L-4_H-256_A-4
193,0.00303033302204,0.9990897505916622,16.529165,16.796392,14.76674,13.486343,13.639441,bert_uncased_L-4_H-256_A-4
194,0.0010565711751591,0.9996359002366648,16.529263,16.79643,14.766641,13.480612,13.639749,bert_uncased_L-4_H-256_A-4
195,0.0007161718138922,0.9998179501183324,16.529156,16.796558,14.767672,13.486308,13.640484,bert_uncased_L-4_H-256_A-4
196,0.0017023169831299,0.9994538503549972,16.529156,16.796751,14.764164,13.487973,13.641558,bert_uncased_L-4_H-256_A-4
197,0.0015261937346298,0.9994538503549972,16.529165,16.79687,14.763112,13.482067,13.642282,bert_uncased_L-4_H-256_A-4
198,0.003614698643869,0.9990897505916622,16.529285,16.796926,14.763052,13.478401,13.642391,bert_uncased_L-4_H-256_A-4
199,0.0008661713119051,0.9996359002366648,16.529285,16.796919,14.76311,13.479087,13.642321,bert_uncased_L-4_H-256_A-4
200,0.0004661359102687,0.9998179501183324,16.529285,16.796906,14.763155,13.479355,13.642268,bert_uncased_L-4_H-256_A-4
