epoch,loss,accuracy,emb,L1,L2,L3,L4,L5,L6,L7,L8,model
166,0.0001159584249206,1.0,19.73745,19.564123,17.836044,17.851576,16.808258,22.010517,23.62281,25.978231,18.691032,bert_uncased_L-8_H-512_A-8
167,4.2936101681723646e-05,1.0,19.736963,19.56357,17.835354,17.850409,16.806684,22.008928,23.622665,25.972532,18.69334,bert_uncased_L-8_H-512_A-8
168,0.0003073061596165,0.9998179501183324,19.73667,19.563267,17.833912,17.841919,16.811901,22.037857,23.67201,25.942938,18.689909,bert_uncased_L-8_H-512_A-8
169,0.0002132106810917,0.9998179501183324,19.736788,19.562447,17.829632,17.839855,16.795275,22.007496,23.674763,25.91618,18.692799,bert_uncased_L-8_H-512_A-8
170,0.0015461851155557,0.9996359002366648,19.735,19.563614,17.834408,17.852716,16.808302,22.049377,23.683842,25.953281,18.68684,bert_uncased_L-8_H-512_A-8
171,0.001131261834685,0.9996359002366648,19.734034,19.56194,17.839891,17.862768,16.808397,22.009054,23.655115,25.941658,18.698458,bert_uncased_L-8_H-512_A-8
172,0.0004125490583827,0.9996359002366648,19.733997,19.55965,17.830727,17.8458,16.778614,21.986195,23.649813,25.94637,18.698875,bert_uncased_L-8_H-512_A-8
173,0.0001801807242673,1.0,19.733397,19.559702,17.830107,17.84324,16.77886,21.983036,23.632574,25.960287,18.701563,bert_uncased_L-8_H-512_A-8
174,4.38005418968846e-05,1.0,19.733362,19.559566,17.829947,17.84311,16.778675,21.983536,23.63325,25.958508,18.702394,bert_uncased_L-8_H-512_A-8
175,4.4700256031054026e-05,1.0,19.733288,19.55954,17.829884,17.842724,16.77935,21.985283,23.635769,25.956106,18.70257,bert_uncased_L-8_H-512_A-8
176,0.0007674758304362,0.9996359002366648,19.73294,19.559704,17.828926,17.842924,16.777037,21.986715,23.638597,25.958452,18.704926,bert_uncased_L-8_H-512_A-8
177,0.0015716161857374,0.9996359002366648,19.73388,19.561186,17.823862,17.831047,16.75696,21.964054,23.61901,25.985289,18.70446,bert_uncased_L-8_H-512_A-8
178,0.0011163268494418,0.9994538503549972,19.73423,19.56077,17.826126,17.828869,16.767271,21.969328,23.610312,25.976599,18.707827,bert_uncased_L-8_H-512_A-8
179,0.0004912644278763,0.9998179501183324,19.734367,19.560099,17.825394,17.830381,16.763466,21.964783,23.613894,25.968004,18.707918,bert_uncased_L-8_H-512_A-8
180,8.451570651898962e-05,1.0,19.734385,19.55998,17.825863,17.830807,16.765734,21.966873,23.615082,25.968195,18.708263,bert_uncased_L-8_H-512_A-8
181,5.071935166885142e-05,1.0,19.734404,19.560015,17.82595,17.830984,16.766224,21.96802,23.617294,25.965347,18.7084,bert_uncased_L-8_H-512_A-8
182,0.0008794091449998,0.9998179501183324,19.734743,19.561186,17.828163,17.833485,16.771313,21.97561,23.611458,25.990871,18.7052,bert_uncased_L-8_H-512_A-8
183,0.0011120792902316,0.9998179501183324,19.735811,19.559105,17.824913,17.829882,16.75,21.958061,23.600828,26.002401,18.704453,bert_uncased_L-8_H-512_A-8
184,0.0001199580813562,1.0,19.73595,19.559156,17.826956,17.830526,16.756165,21.968012,23.60382,26.007236,18.704193,bert_uncased_L-8_H-512_A-8
185,4.736089845853043e-05,1.0,19.735952,19.559132,17.827333,17.831427,16.757061,21.96879,23.604425,26.0058,18.70471,bert_uncased_L-8_H-512_A-8
186,5.745580319322125e-05,1.0,19.73595,19.55917,17.827309,17.83167,16.75741,21.972645,23.609686,26.001303,18.704096,bert_uncased_L-8_H-512_A-8
187,5.2934738701715227e-05,1.0,19.73587,19.55914,17.826977,17.831177,16.755997,21.972816,23.612053,25.995708,18.704226,bert_uncased_L-8_H-512_A-8
188,3.818278922884039e-05,1.0,19.73587,19.5591,17.827044,17.831287,16.756104,21.97275,23.612223,25.994488,18.704786,bert_uncased_L-8_H-512_A-8
189,8.793142800290015e-05,1.0,19.735874,19.559826,17.826906,17.830622,16.754938,21.974396,23.619331,25.992615,18.704403,bert_uncased_L-8_H-512_A-8
190,4.282572410430298e-05,1.0,19.735868,19.559748,17.827015,17.830877,16.75454,21.972626,23.618078,25.991404,18.705387,bert_uncased_L-8_H-512_A-8
191,0.0005141189554214,0.9998179501183324,19.73595,19.56012,17.825306,17.82813,16.747034,21.963614,23.614468,25.987246,18.704884,bert_uncased_L-8_H-512_A-8
192,2.8585751085873097e-05,1.0,19.73595,19.560104,17.825346,17.828142,16.747128,21.963722,23.614588,25.986956,18.705227,bert_uncased_L-8_H-512_A-8
193,0.0003920359526685,0.9998179501183324,19.735876,19.559883,17.823866,17.826532,16.740574,21.95332,23.601292,25.992441,18.706505,bert_uncased_L-8_H-512_A-8
194,5.149276639941699e-05,1.0,19.735876,19.559944,17.823793,17.826529,16.740767,21.953959,23.602526,25.991798,18.706377,bert_uncased_L-8_H-512_A-8
195,2.7903892308938124e-05,1.0,19.735876,19.559935,17.823805,17.826534,16.740843,21.954079,23.602674,25.99157,18.70661,bert_uncased_L-8_H-512_A-8
196,3.154474762110156e-05,1.0,19.735876,19.559933,17.823793,17.826519,16.740969,21.954235,23.602869,25.991253,18.706858,bert_uncased_L-8_H-512_A-8
197,0.0003525551955275,0.9998179501183324,19.73596,19.559834,17.824358,17.826792,16.743473,21.957129,23.602383,25.995087,18.706972,bert_uncased_L-8_H-512_A-8
198,0.0001649318386511,1.0,19.73596,19.559795,17.824934,17.826725,16.742224,21.955627,23.60112,25.995594,18.707306,bert_uncased_L-8_H-512_A-8
199,3.694025116118574e-05,1.0,19.73596,19.559793,17.824934,17.826696,16.742117,21.955442,23.601093,25.995367,18.707407,bert_uncased_L-8_H-512_A-8
200,3.2086251410977605e-05,1.0,19.73596,19.559797,17.824924,17.826702,16.742123,21.95546,23.601109,25.995369,18.707417,bert_uncased_L-8_H-512_A-8
