epoch,loss,accuracy,emb,L1,L2,model,L3,L4,L5,L6,L7,L8
28,0.1327780575847367,0.9550336792281086,16.638632,16.92233,15.159269,bert_uncased_L-4_H-256_A-4,13.872686,13.697965,,,,
29,0.1220113715021614,0.9564900782814492,16.637829,16.921463,15.143181,bert_uncased_L-4_H-256_A-4,13.804714,13.7025175,,,,
30,0.109975050984945,0.9623156744948116,16.637339,16.918528,15.164991,bert_uncased_L-4_H-256_A-4,13.943659,13.679775,,,,
31,0.1049903616524151,0.964318223193155,16.639017,16.91804,15.150715,bert_uncased_L-4_H-256_A-4,13.729677,13.693911,,,,
32,0.0921560934414666,0.9672310212998362,16.636055,16.914911,15.171713,bert_uncased_L-4_H-256_A-4,13.742509,13.67325,,,,
33,0.0936350944604071,0.965592572364828,16.631338,16.91501,15.122119,bert_uncased_L-4_H-256_A-4,13.684764,13.709574,,,,
34,0.073324551623082,0.9774258146732204,16.633833,16.913961,15.110915,bert_uncased_L-4_H-256_A-4,13.849618,13.706587,,,,
35,0.0811096161569,0.9723284179865284,16.633799,16.915228,15.11141,bert_uncased_L-4_H-256_A-4,13.71976,13.692375,,,,
36,0.0746485099363268,0.9759694156198798,16.629393,16.912712,15.156236,bert_uncased_L-4_H-256_A-4,13.850697,13.679384,,,,
37,0.0619308179325442,0.9796104132532314,16.62873,16.911673,15.09602,bert_uncased_L-4_H-256_A-4,13.815256,13.69447,,,,
38,0.0729363401963474,0.9770617149098854,16.627298,16.91293,15.107618,bert_uncased_L-4_H-256_A-4,13.647871,13.698748,,,,
39,0.0525199435183352,0.9830693610049154,16.623884,16.907766,15.133345,bert_uncased_L-4_H-256_A-4,13.738868,13.690759,,,,
40,0.0643849764963628,0.9761514655015474,16.620928,16.908255,15.069736,bert_uncased_L-4_H-256_A-4,13.696224,13.70815,,,,
41,0.0477133685703533,0.9854360094665938,16.621058,16.907635,15.065019,bert_uncased_L-4_H-256_A-4,13.68248,13.682723,,,,
42,0.0483635545503256,0.9834334607682506,16.6182,16.907362,15.156749,bert_uncased_L-4_H-256_A-4,13.754884,13.672642,,,,
43,0.0449390301673155,0.9865283087565994,16.614092,16.90258,15.107533,bert_uncased_L-4_H-256_A-4,13.825193,13.6632395,,,,
44,0.0441647845629996,0.9847078099399236,16.61196,16.903572,15.094222,bert_uncased_L-4_H-256_A-4,13.650595,13.675493,,,,
45,0.0460349336200733,0.984525760058256,16.61213,16.906662,15.031328,bert_uncased_L-4_H-256_A-4,13.59472,13.673853,,,,
46,0.0364771995095113,0.9881667576916076,16.608875,16.906214,15.038568,bert_uncased_L-4_H-256_A-4,13.632485,13.688814,,,,
47,0.0437853773548892,0.9837975605315856,16.608847,16.904593,15.078646,bert_uncased_L-4_H-256_A-4,13.5636635,13.702619,,,,
48,0.0358770792281817,0.9868924085199344,16.60698,16.901545,15.056395,bert_uncased_L-4_H-256_A-4,13.651822,13.671138,,,,
49,0.0362550363615331,0.9863462588749318,16.607908,16.895802,15.138691,bert_uncased_L-4_H-256_A-4,13.671675,13.660267,,,,
50,0.0334970853709385,0.98798470780994,16.60841,16.892565,15.13148,bert_uncased_L-4_H-256_A-4,13.684046,13.670986,,,,
51,0.0407663171451122,0.9854360094665938,16.60502,16.89562,15.075268,bert_uncased_L-4_H-256_A-4,13.650553,13.650142,,,,
52,0.0336906542362255,0.9890770070999454,16.606089,16.890223,15.092878,bert_uncased_L-4_H-256_A-4,13.604118,13.662071,,,,
53,0.0262946192535946,0.9910795557982888,16.604004,16.888626,15.124034,bert_uncased_L-4_H-256_A-4,13.55815,13.652191,,,,
54,0.0336710745996027,0.9885308574549426,16.599085,16.884792,15.109293,bert_uncased_L-4_H-256_A-4,13.725336,13.663021,,,,
55,0.02746026595146,0.9901693063899508,16.597212,16.881037,15.091214,bert_uncased_L-4_H-256_A-4,13.696479,13.66555,,,,
56,0.0251705206994387,0.9921718550882942,16.594273,16.883219,15.122122,bert_uncased_L-4_H-256_A-4,13.72037,13.663574,,,,
57,0.0251786700335778,0.9912616056799564,16.596024,16.88112,15.07048,bert_uncased_L-4_H-256_A-4,13.741855,13.67598,,,,
58,0.0225097598547335,0.9921718550882942,16.599155,16.882713,15.094644,bert_uncased_L-4_H-256_A-4,13.739111,13.656623,,,,
59,0.0232091162000523,0.991807755324959,16.59557,16.883879,15.064702,bert_uncased_L-4_H-256_A-4,13.708534,13.65603,,,,
60,0.0242866833076957,0.9921718550882942,16.59557,16.880117,15.055302,bert_uncased_L-4_H-256_A-4,13.691265,13.662412,,,,
61,0.0202895790783068,0.993082104496632,16.595715,16.875605,15.068712,bert_uncased_L-4_H-256_A-4,13.731384,13.654039,,,,
62,0.019000846152596,0.9934462042599672,16.598011,16.876413,15.03544,bert_uncased_L-4_H-256_A-4,13.795694,13.643612,,,,
63,0.0274697914443643,0.9912616056799564,16.593792,16.880678,15.035979,bert_uncased_L-4_H-256_A-4,13.787638,13.661753,,,,
64,0.020977606507337,0.9923539049699618,16.589878,16.874447,15.038639,bert_uncased_L-4_H-256_A-4,13.657591,13.673596,,,,
65,0.0194479796035805,0.9936282541416348,16.587847,16.87422,15.027308,bert_uncased_L-4_H-256_A-4,13.672307,13.670403,,,,
66,0.0154582420158128,0.9956308028399782,16.588833,16.869247,15.026288,bert_uncased_L-4_H-256_A-4,13.610921,13.6547165,,,,
67,0.0233859605146962,0.9916257054432914,16.58626,16.872082,15.037668,bert_uncased_L-4_H-256_A-4,13.562106,13.67367,,,,
68,0.0202203295131515,0.993082104496632,16.583632,16.867191,15.018063,bert_uncased_L-4_H-256_A-4,13.567987,13.673698,,,,
69,0.0194171821310728,0.993082104496632,16.584507,16.8687,15.029307,bert_uncased_L-4_H-256_A-4,13.681286,13.686209,,,,
70,0.0101202640584291,0.9970872018933188,16.585583,16.867575,15.035393,bert_uncased_L-4_H-256_A-4,13.83219,13.672612,,,,
71,0.0177946146055285,0.9943564536683052,16.587925,16.867296,14.977153,bert_uncased_L-4_H-256_A-4,13.774523,13.683384,,,,
72,0.0117843492512621,0.9954487529583106,16.588518,16.866581,14.959742,bert_uncased_L-4_H-256_A-4,13.666438,13.679219,,,,
73,0.0218477360908879,0.9916257054432914,16.588057,16.86538,14.947032,bert_uncased_L-4_H-256_A-4,13.565676,13.668001,,,,
74,0.0123977532993675,0.996541052248316,16.586773,16.869282,14.980163,bert_uncased_L-4_H-256_A-4,13.560466,13.665362,,,,
75,0.0166233803793935,0.9941744037866376,16.586592,16.863892,14.988668,bert_uncased_L-4_H-256_A-4,13.582661,13.665687,,,,
76,0.0199469241682761,0.9934462042599672,16.58678,16.866352,15.031442,bert_uncased_L-4_H-256_A-4,13.675852,13.673206,,,,
77,0.0160746839668461,0.9941744037866376,16.58709,16.862858,14.992263,bert_uncased_L-4_H-256_A-4,13.565207,13.679975,,,,
78,0.0112428864331895,0.9958128527216458,16.583982,16.85926,14.984529,bert_uncased_L-4_H-256_A-4,13.608813,13.679918,,,,
79,0.0118053045685906,0.9961769524849808,16.587542,16.857029,15.024563,bert_uncased_L-4_H-256_A-4,13.548472,13.678929,,,,
80,0.0125314065929344,0.9950846531949754,16.58248,16.857979,14.989779,bert_uncased_L-4_H-256_A-4,13.491867,13.67787,,,,
81,0.0106443749982027,0.9972692517749864,16.580532,16.855246,14.995739,bert_uncased_L-4_H-256_A-4,13.67578,13.671672,,,,
82,0.0089778287115437,0.9969051520116512,16.58071,16.857239,14.923632,bert_uncased_L-4_H-256_A-4,13.669406,13.668957,,,,
83,0.0165466938422332,0.9938103040233024,16.580603,16.85308,14.921328,bert_uncased_L-4_H-256_A-4,13.676109,13.662184,,,,
84,0.0115390050122659,0.9958128527216458,16.578926,16.855696,14.894826,bert_uncased_L-4_H-256_A-4,13.642441,13.658102,,,,
85,0.0120437762000596,0.9954487529583106,16.577496,16.852194,14.883223,bert_uncased_L-4_H-256_A-4,13.584801,13.663033,,,,
86,0.0146256052513086,0.9959949026033134,16.578127,16.853153,14.866024,bert_uncased_L-4_H-256_A-4,13.659142,13.675111,,,,
87,0.0096608197196191,0.9967231021299836,16.574543,16.848562,14.89403,bert_uncased_L-4_H-256_A-4,13.7385025,13.667052,,,,
88,0.0098431256948398,0.9967231021299836,16.57585,16.849121,14.925539,bert_uncased_L-4_H-256_A-4,13.766713,13.654602,,,,
89,0.0079738553286304,0.997451301656654,16.577496,16.849361,14.962491,bert_uncased_L-4_H-256_A-4,13.798206,13.651057,,,,
90,0.0089080291580902,0.9963590023666484,16.576624,16.849815,14.933957,bert_uncased_L-4_H-256_A-4,13.625894,13.65473,,,,
91,0.0119885360397916,0.9959949026033134,16.576487,16.849937,14.965421,bert_uncased_L-4_H-256_A-4,13.672732,13.649283,,,,
92,0.0162745770123086,0.9949026033133078,16.573101,16.844532,14.993408,bert_uncased_L-4_H-256_A-4,13.740942,13.669041,,,,
93,0.0095127344693582,0.996541052248316,16.571602,16.849707,14.949223,bert_uncased_L-4_H-256_A-4,13.656546,13.678816,,,,
94,0.0105926358659734,0.9961769524849808,16.572277,16.848192,14.975779,bert_uncased_L-4_H-256_A-4,13.712969,13.670833,,,,
95,0.0096621384558088,0.9970872018933188,16.571333,16.847359,14.953786,bert_uncased_L-4_H-256_A-4,13.689702,13.681375,,,,
96,0.0131554566889196,0.9958128527216458,16.573595,16.85147,14.927085,bert_uncased_L-4_H-256_A-4,13.54363,13.6897545,,,,
97,0.0104299333551419,0.996541052248316,16.570147,16.84732,14.938328,bert_uncased_L-4_H-256_A-4,13.523968,13.68798,,,,
98,0.0069138740777108,0.9979974513016566,16.567905,16.848713,14.920726,bert_uncased_L-4_H-256_A-4,13.484694,13.682179,,,,
99,0.0078811103406398,0.9970872018933188,16.564411,16.84757,14.917212,bert_uncased_L-4_H-256_A-4,13.564225,13.676934,,,,
100,0.0126823432559251,0.996541052248316,16.565874,16.842628,14.907194,bert_uncased_L-4_H-256_A-4,13.54474,13.675965,,,,
101,0.0093021974940307,0.996541052248316,16.563921,16.84285,14.899847,bert_uncased_L-4_H-256_A-4,13.47254,13.672,,,,
102,0.0121421317648793,0.9963590023666484,16.563478,16.844284,14.895421,bert_uncased_L-4_H-256_A-4,13.588529,13.691025,,,,
103,0.0065043723169545,0.997815401419989,16.563963,16.840675,14.918471,bert_uncased_L-4_H-256_A-4,13.613089,13.679858,,,,
104,0.0093861687926636,0.997451301656654,16.564278,16.84139,14.926591,bert_uncased_L-4_H-256_A-4,13.624323,13.677436,,,,
105,0.0026191571081335,0.9996359002366648,16.561356,16.842457,14.913999,bert_uncased_L-4_H-256_A-4,13.587249,13.673358,,,,
106,0.0073041815081711,0.9979974513016566,16.563486,16.842375,14.982623,bert_uncased_L-4_H-256_A-4,13.688435,13.675933,,,,
107,0.006259556507508,0.9972692517749864,16.560713,16.84057,14.994207,bert_uncased_L-4_H-256_A-4,13.817806,13.659802,,,,
108,0.005005805859753,0.9990897505916622,16.559216,16.842136,14.9263935,bert_uncased_L-4_H-256_A-4,13.718959,13.674058,,,,
109,0.0048459772206343,0.9979974513016566,16.558908,16.839653,14.946038,bert_uncased_L-4_H-256_A-4,13.772616,13.668325,,,,
110,0.0084955235832197,0.9967231021299836,16.559559,16.841173,14.935631,bert_uncased_L-4_H-256_A-4,13.743351,13.666734,,,,
111,0.005780680354192,0.9979974513016566,16.557129,16.84097,14.90695,bert_uncased_L-4_H-256_A-4,13.744599,13.663356,,,,
112,0.0108504201187765,0.9970872018933188,16.555002,16.8383,14.930578,bert_uncased_L-4_H-256_A-4,13.843754,13.6756315,,,,
113,0.0039375706550919,0.9989077007099946,16.554243,16.838387,14.924147,bert_uncased_L-4_H-256_A-4,13.779381,13.679309,,,,
114,0.0066578216384947,0.9976333515383216,16.55434,16.835135,14.893552,bert_uncased_L-4_H-256_A-4,13.860359,13.678481,,,,
115,0.0056019371797868,0.998725650828327,16.552746,16.833462,14.902936,bert_uncased_L-4_H-256_A-4,13.915826,13.68008,,,,
116,0.0042965028831001,0.9981795011833242,16.5526,16.832619,14.894148,bert_uncased_L-4_H-256_A-4,13.862689,13.678679,,,,
117,0.0053798482332668,0.997815401419989,16.551105,16.832014,14.90484,bert_uncased_L-4_H-256_A-4,13.887733,13.67145,,,,
118,0.0063717309625129,0.997451301656654,16.551922,16.83083,14.853057,bert_uncased_L-4_H-256_A-4,13.790102,13.668999,,,,
119,0.0047454354696847,0.9985436009466594,16.551931,16.829603,14.879,bert_uncased_L-4_H-256_A-4,13.84764,13.661189,,,,
120,0.0084183091465936,0.9972692517749864,16.550922,16.82996,14.833353,bert_uncased_L-4_H-256_A-4,13.714619,13.665568,,,,
121,0.0082247039147512,0.9970872018933188,16.550425,16.831797,14.81187,bert_uncased_L-4_H-256_A-4,13.7083435,13.662286,,,,
122,0.0055726284524878,0.9983615510649918,16.54963,16.831629,14.790515,bert_uncased_L-4_H-256_A-4,13.671832,13.672531,,,,
123,0.0044446401369441,0.9989077007099946,16.549452,16.828493,14.79868,bert_uncased_L-4_H-256_A-4,13.761578,13.666832,,,,
124,0.0049337472127429,0.9979974513016566,16.548027,16.828775,14.791793,bert_uncased_L-4_H-256_A-4,13.591446,13.6696615,,,,
125,0.0041107617739753,0.9981795011833242,16.547228,16.828476,14.771015,bert_uncased_L-4_H-256_A-4,13.60396,13.667671,,,,
126,0.0035069058544546,0.9990897505916622,16.546732,16.827833,14.770636,bert_uncased_L-4_H-256_A-4,13.6278715,13.660393,,,,
127,0.0086133455084743,0.997815401419989,16.546522,16.827127,14.805104,bert_uncased_L-4_H-256_A-4,13.592635,13.655896,,,,
128,0.0034029535553623,0.998725650828327,16.54656,16.825846,14.785933,bert_uncased_L-4_H-256_A-4,13.615967,13.654516,,,,
129,0.0037060145018341,0.9990897505916622,16.544607,16.828028,14.784409,bert_uncased_L-4_H-256_A-4,13.587657,13.657443,,,,
130,0.0033113611609756,0.998725650828327,16.54408,16.825436,14.791534,bert_uncased_L-4_H-256_A-4,13.553726,13.650331,,,,
131,0.0018309699354131,0.9998179501183324,16.543467,16.824286,14.800618,bert_uncased_L-4_H-256_A-4,13.548515,13.648892,,,,
132,0.0036559229678224,0.9985436009466594,16.54478,16.820763,14.813973,bert_uncased_L-4_H-256_A-4,13.601145,13.6474495,,,,
133,0.0035909668023164,0.9983615510649918,16.543934,16.82154,14.78897,bert_uncased_L-4_H-256_A-4,13.546488,13.646336,,,,
134,0.0057801317567726,0.9981795011833242,16.54329,16.819382,14.802908,bert_uncased_L-4_H-256_A-4,13.595041,13.648806,,,,
135,0.006966701169023,0.9981795011833242,16.544888,16.820312,14.821089,bert_uncased_L-4_H-256_A-4,13.5366535,13.642443,,,,
136,0.0029601954484977,0.9994538503549972,16.545553,16.81978,14.825283,bert_uncased_L-4_H-256_A-4,13.494723,13.639346,,,,
137,0.0039927132960536,0.998725650828327,16.544966,16.81873,14.848641,bert_uncased_L-4_H-256_A-4,13.580687,13.638089,,,,
138,0.0052987906654096,0.9983615510649918,16.54652,16.820644,14.850605,bert_uncased_L-4_H-256_A-4,13.596259,13.647335,,,,
139,0.0032377077604174,0.998725650828327,16.546066,16.819012,14.844618,bert_uncased_L-4_H-256_A-4,13.590901,13.642009,,,,
140,0.0068601559449427,0.997815401419989,16.54426,16.81828,14.818796,bert_uncased_L-4_H-256_A-4,13.579611,13.641531,,,,
141,0.0038989996633784,0.9990897505916622,16.542925,16.816881,14.828876,bert_uncased_L-4_H-256_A-4,13.574444,13.640179,,,,
142,0.0025480237389257,0.9994538503549972,16.542793,16.816822,14.822484,bert_uncased_L-4_H-256_A-4,13.56258,13.637511,,,,
143,0.0028674598464951,0.998725650828327,16.542492,16.815863,14.834988,bert_uncased_L-4_H-256_A-4,13.573416,13.62825,,,,
144,0.0026230865531849,0.9989077007099946,16.541672,16.815393,14.8376255,bert_uncased_L-4_H-256_A-4,13.518103,13.635398,,,,
145,0.0040781725732347,0.9981795011833242,16.542133,16.81412,14.832245,bert_uncased_L-4_H-256_A-4,13.5228615,13.640559,,,,
146,0.0041868149728871,0.9990897505916622,16.541515,16.812845,14.809903,bert_uncased_L-4_H-256_A-4,13.475341,13.643543,,,,
147,0.002853321137729,0.9992718004733296,16.540485,16.813576,14.801107,bert_uncased_L-4_H-256_A-4,13.436123,13.646681,,,,
148,0.0029825694950498,0.998725650828327,16.539719,16.810791,14.84223,bert_uncased_L-4_H-256_A-4,13.494868,13.644066,,,,
149,0.0036133781254604,0.9983615510649918,16.53959,16.809126,14.829798,bert_uncased_L-4_H-256_A-4,13.403098,13.648506,,,,
150,0.0025512688071204,0.9990897505916622,16.539541,16.80674,14.812856,bert_uncased_L-4_H-256_A-4,13.411657,13.644454,,,,
151,0.005134115159784,0.9985436009466594,16.538576,16.807892,14.810266,bert_uncased_L-4_H-256_A-4,13.42081,13.649719,,,,
152,0.0019481515350016,0.9992718004733296,16.538042,16.808462,14.792524,bert_uncased_L-4_H-256_A-4,13.428437,13.648931,,,,
153,0.0009201267003972,1.0,16.537943,16.808542,14.784862,bert_uncased_L-4_H-256_A-4,13.413785,13.652404,,,,
154,0.0027440839793211,0.998725650828327,16.538044,16.808542,14.799401,bert_uncased_L-4_H-256_A-4,13.4098,13.645963,,,,
155,0.0011359034429308,0.9996359002366648,16.537952,16.808455,14.789656,bert_uncased_L-4_H-256_A-4,13.4104595,13.6451845,,,,
156,0.001250689561365,0.9996359002366648,16.53764,16.806889,14.7980175,bert_uncased_L-4_H-256_A-4,13.385987,13.645659,,,,
157,0.005584490526223,0.9983615510649918,16.53795,16.806664,14.787383,bert_uncased_L-4_H-256_A-4,13.353602,13.645265,,,,
158,0.0020416651392913,0.9994538503549972,16.538097,16.806837,14.774546,bert_uncased_L-4_H-256_A-4,13.373382,13.643928,,,,
159,0.0035177296264978,0.9992718004733296,16.538086,16.80646,14.786058,bert_uncased_L-4_H-256_A-4,13.415188,13.643832,,,,
160,0.0053994268593567,0.9983615510649918,16.537596,16.80549,14.782839,bert_uncased_L-4_H-256_A-4,13.435997,13.646546,,,,
161,0.0022159785152595,0.9990897505916622,16.53761,16.804523,14.773645,bert_uncased_L-4_H-256_A-4,13.4048195,13.642234,,,,
162,0.0026312514840551,0.9992718004733296,16.537424,16.802711,14.774816,bert_uncased_L-4_H-256_A-4,13.43497,13.64021,,,,
163,0.0005024927452537,1.0,16.53663,16.80244,14.766875,bert_uncased_L-4_H-256_A-4,13.42079,13.6423435,,,,
164,0.0017544754302324,0.9996359002366648,16.536177,16.801626,14.774667,bert_uncased_L-4_H-256_A-4,13.449821,13.637152,,,,
165,0.0018911226554768,0.9994538503549972,16.534712,16.800772,14.768658,bert_uncased_L-4_H-256_A-4,13.444106,13.637338,,,,
166,0.0016481101707262,0.9994538503549972,16.53498,16.799843,14.778156,bert_uncased_L-4_H-256_A-4,13.424779,13.63806,,,,
167,0.0016684382513636,0.9996359002366648,16.534494,16.799452,14.774966,bert_uncased_L-4_H-256_A-4,13.443663,13.638028,,,,
168,0.0003770746726271,1.0,16.534145,16.798779,14.769726,bert_uncased_L-4_H-256_A-4,13.425759,13.637307,,,,
169,0.0024765414598955,0.9990897505916622,16.53275,16.797668,14.770109,bert_uncased_L-4_H-256_A-4,13.446395,13.634486,,,,
170,0.0021072954047341,0.9994538503549972,16.53188,16.7969,14.766178,bert_uncased_L-4_H-256_A-4,13.459748,13.635347,,,,
171,0.0024052734722047,0.9990897505916622,16.531702,16.796513,14.763107,bert_uncased_L-4_H-256_A-4,13.472977,13.636896,,,,
172,0.0007805357078135,0.9996359002366648,16.531595,16.796192,14.763223,bert_uncased_L-4_H-256_A-4,13.474001,13.637087,,,,
173,0.0015715110880743,0.9994538503549972,16.530718,16.794367,14.769114,bert_uncased_L-4_H-256_A-4,13.492433,13.63703,,,,
174,0.002982776375982,0.9990897505916622,16.53062,16.794682,14.776703,bert_uncased_L-4_H-256_A-4,13.50415,13.640211,,,,
175,0.0027310640207117,0.9992718004733296,16.530596,16.794228,14.774566,bert_uncased_L-4_H-256_A-4,13.499869,13.639991,,,,
176,0.0011331593061067,0.9994538503549972,16.529951,16.79481,14.773209,bert_uncased_L-4_H-256_A-4,13.5129595,13.640523,,,,
177,0.0022160457523149,0.9989077007099946,16.529617,16.795193,14.755137,bert_uncased_L-4_H-256_A-4,13.478959,13.638702,,,,
178,0.0009434798753206,0.9996359002366648,16.529432,16.794714,14.756516,bert_uncased_L-4_H-256_A-4,13.471293,13.641717,,,,
179,0.0010959603101529,0.9998179501183324,16.529287,16.79511,14.759888,bert_uncased_L-4_H-256_A-4,13.468721,13.64268,,,,
180,0.0021461890472674,0.9990897505916622,16.529165,16.795515,14.756232,bert_uncased_L-4_H-256_A-4,13.47199,13.641308,,,,
181,0.0029210185916985,0.9994538503549972,16.528942,16.79522,14.760664,bert_uncased_L-4_H-256_A-4,13.478433,13.641441,,,,
182,0.0019788002862124,0.9990897505916622,16.529121,16.795973,14.767885,bert_uncased_L-4_H-256_A-4,13.478742,13.643977,,,,
183,0.0008462331064746,0.9996359002366648,16.528952,16.795565,14.770821,bert_uncased_L-4_H-256_A-4,13.473584,13.641957,,,,
184,0.0006537994333939,0.9998179501183324,16.5288,16.795395,14.773212,bert_uncased_L-4_H-256_A-4,13.500235,13.641666,,,,
185,0.0014363838796037,0.9994538503549972,16.528843,16.795748,14.772972,bert_uncased_L-4_H-256_A-4,13.476438,13.64305,,,,
186,0.0015078040289007,0.9992718004733296,16.528643,16.795675,14.779431,bert_uncased_L-4_H-256_A-4,13.506041,13.641233,,,,
187,0.0026150912695782,0.9990897505916622,16.528797,16.796062,14.781409,bert_uncased_L-4_H-256_A-4,13.504872,13.640324,,,,
188,0.000819835564043,0.9996359002366648,16.528488,16.795862,14.777481,bert_uncased_L-4_H-256_A-4,13.498932,13.639679,,,,
189,0.0016477272275718,0.9994538503549972,16.528666,16.796556,14.774017,bert_uncased_L-4_H-256_A-4,13.502425,13.639953,,,,
190,0.0022598469113456,0.9994538503549972,16.528675,16.796177,14.7688465,bert_uncased_L-4_H-256_A-4,13.487504,13.64039,,,,
191,0.0017989083075163,0.9992718004733296,16.528818,16.796263,14.768817,bert_uncased_L-4_H-256_A-4,13.475903,13.63872,,,,
192,0.0009494426046873,0.9998179501183324,16.528982,16.796127,14.768286,bert_uncased_L-4_H-256_A-4,13.487739,13.638472,,,,
193,0.00303033302204,0.9990897505916622,16.529165,16.796392,14.76674,bert_uncased_L-4_H-256_A-4,13.486343,13.639441,,,,
194,0.0010565711751591,0.9996359002366648,16.529263,16.79643,14.766641,bert_uncased_L-4_H-256_A-4,13.480612,13.639749,,,,
195,0.0007161718138922,0.9998179501183324,16.529156,16.796558,14.767672,bert_uncased_L-4_H-256_A-4,13.486308,13.640484,,,,
196,0.0017023169831299,0.9994538503549972,16.529156,16.796751,14.764164,bert_uncased_L-4_H-256_A-4,13.487973,13.641558,,,,
197,0.0015261937346298,0.9994538503549972,16.529165,16.79687,14.763112,bert_uncased_L-4_H-256_A-4,13.482067,13.642282,,,,
198,0.003614698643869,0.9990897505916622,16.529285,16.796926,14.763052,bert_uncased_L-4_H-256_A-4,13.478401,13.642391,,,,
199,0.0008661713119051,0.9996359002366648,16.529285,16.796919,14.76311,bert_uncased_L-4_H-256_A-4,13.479087,13.642321,,,,
200,0.0004661359102687,0.9998179501183324,16.529285,16.796906,14.763155,bert_uncased_L-4_H-256_A-4,13.479355,13.642268,,,,
0,0.0,0.0,18.05905,15.791344,16.47774,bert_uncased_L-4_H-512_A-8,20.330784,18.313494,,,,
1,1.1415700525094223,0.3322410340433279,18.058634,15.79115,16.507736,bert_uncased_L-4_H-512_A-8,20.39074,18.243965,,,,
2,1.1038591616491835,0.3539049699617695,18.058628,15.787885,16.598097,bert_uncased_L-4_H-512_A-8,20.420433,18.25848,,,,
3,1.0721559597346466,0.4223557254687784,18.060678,15.793335,16.525816,bert_uncased_L-4_H-512_A-8,20.465889,18.242886,,,,
4,1.010301184419854,0.5164755142909158,18.063965,15.81241,16.632614,bert_uncased_L-4_H-512_A-8,20.645863,18.154703,,,,
5,0.8689665499007835,0.6146004005097396,18.069664,15.841863,16.664082,bert_uncased_L-4_H-512_A-8,21.155748,18.18007,,,,
6,0.7454891415452254,0.6846896049517568,18.06885,15.866649,16.880827,bert_uncased_L-4_H-512_A-8,21.168087,18.165548,,,,
7,0.6696454567942228,0.7167303841252504,18.067383,15.875119,16.944498,bert_uncased_L-4_H-512_A-8,21.231888,18.148115,,,,
8,0.6039400062620933,0.7582377571454578,18.06544,15.878554,17.099142,bert_uncased_L-4_H-512_A-8,21.30799,18.122492,,,,
9,0.544886301674631,0.7837247405789186,18.066734,15.871787,17.071264,bert_uncased_L-4_H-512_A-8,21.2268,18.079693,,,,
10,0.4724188663476416,0.820134716912434,18.062462,15.902548,17.099054,bert_uncased_L-4_H-512_A-8,21.332882,18.069885,,,,
11,0.4130244815249749,0.84598580010923,18.060099,15.893346,17.07006,bert_uncased_L-4_H-512_A-8,21.332981,18.068085,,,,
12,0.3526157838669323,0.8718368833060258,18.058952,15.903764,16.97891,bert_uncased_L-4_H-512_A-8,21.315456,18.04969,,,,
13,0.30493688689714,0.8902239213544512,18.057281,15.928672,17.004646,bert_uncased_L-4_H-512_A-8,21.373549,18.07858,,,,
14,0.2540239113456409,0.9091571090478792,18.055511,15.918494,16.986183,bert_uncased_L-4_H-512_A-8,21.325651,18.084408,,,,
15,0.2129820201613094,0.9246313489896232,18.06021,15.926382,17.123037,bert_uncased_L-4_H-512_A-8,21.462742,18.096754,,,,
16,0.1852222781634473,0.931549244492991,18.054678,15.885342,16.977974,bert_uncased_L-4_H-512_A-8,21.396324,18.058113,,,,
17,0.1446754073925233,0.950118332423084,18.050741,15.88323,17.009192,bert_uncased_L-4_H-512_A-8,21.409754,18.098507,,,,
18,0.1200968308725926,0.9584926269797924,18.047365,15.897419,16.861284,bert_uncased_L-4_H-512_A-8,21.450548,18.063807,,,,
19,0.1216883405448959,0.955215729109776,18.043617,15.906335,16.857592,bert_uncased_L-4_H-512_A-8,21.400127,18.087934,,,,
20,0.0921576524781693,0.9692335699981796,18.04345,15.912904,16.794004,bert_uncased_L-4_H-512_A-8,21.350883,18.036148,,,,
21,0.0907900722623793,0.968141270708174,18.043304,15.894374,16.828154,bert_uncased_L-4_H-512_A-8,21.373665,18.04562,,,,
22,0.0611943053115541,0.9787001638448936,18.041023,15.8686285,16.836197,bert_uncased_L-4_H-512_A-8,21.46126,18.05663,,,,
23,0.0727557353730468,0.9754232659748772,18.038584,15.916659,16.955685,bert_uncased_L-4_H-512_A-8,21.453117,18.035812,,,,
24,0.0674558871152886,0.9766976151465502,18.034302,15.922822,16.849937,bert_uncased_L-4_H-512_A-8,21.558226,18.054296,,,,
25,0.0551654280419533,0.9814309120699072,18.033651,15.934058,16.854864,bert_uncased_L-4_H-512_A-8,21.473675,18.056273,,,,
26,0.0462746102113721,0.983251410886583,18.037931,15.930833,16.777199,bert_uncased_L-4_H-512_A-8,21.304447,18.045004,,,,
27,0.0417252322932291,0.9859821591115966,18.036781,15.899095,16.655664,bert_uncased_L-4_H-512_A-8,21.311018,18.047632,,,,
28,0.0400250128320057,0.9874385581649372,18.043447,15.874858,16.553453,bert_uncased_L-4_H-512_A-8,21.117744,18.030617,,,,
29,0.0321823574362101,0.9885308574549426,18.039549,15.881006,16.620289,bert_uncased_L-4_H-512_A-8,21.193737,18.032558,,,,
30,0.0333808863776873,0.98798470780994,18.038534,15.86406,16.60577,bert_uncased_L-4_H-512_A-8,21.260136,18.04796,,,,
31,0.0322765274190874,0.98798470780994,18.034515,15.829718,16.638235,bert_uncased_L-4_H-512_A-8,21.274996,18.028692,,,,
32,0.0316316796321406,0.9885308574549426,18.037142,15.834171,16.708206,bert_uncased_L-4_H-512_A-8,21.317732,18.034447,,,,
