epoch,loss,accuracy,emb,L1,L2,L3,L4,model
57,0.0057610212628352,0.9983615510649918,18.028933,15.824455,16.509068,21.432825,18.05635,bert_uncased_L-4_H-512_A-8
58,0.0103435553955247,0.9954487529583106,18.031778,15.801457,16.49403,21.407745,18.037247,bert_uncased_L-4_H-512_A-8
59,0.0058700037496662,0.997815401419989,18.03112,15.805533,16.403255,21.31572,18.05771,bert_uncased_L-4_H-512_A-8
60,0.0092691348725232,0.9972692517749864,18.0288,15.806734,16.504593,21.41314,18.058073,bert_uncased_L-4_H-512_A-8
61,0.0125994891162328,0.996541052248316,18.033325,15.831496,16.653984,21.393122,18.055613,bert_uncased_L-4_H-512_A-8
62,0.0094596612685002,0.9967231021299836,18.029306,15.847809,16.731977,21.43865,18.05095,bert_uncased_L-4_H-512_A-8
63,0.0115396045988478,0.996541052248316,18.02816,15.822292,16.61446,21.294613,18.044468,bert_uncased_L-4_H-512_A-8
64,0.0081825989015659,0.9967231021299836,18.022463,15.800465,16.59805,21.26588,18.038378,bert_uncased_L-4_H-512_A-8
65,0.0102905740330674,0.9972692517749864,18.019167,15.804861,16.811096,21.501049,18.023338,bert_uncased_L-4_H-512_A-8
66,0.0090991075868645,0.9967231021299836,18.013182,15.777407,16.730843,21.45733,18.027584,bert_uncased_L-4_H-512_A-8
67,0.0108604679329972,0.9954487529583106,18.018394,15.786559,16.862093,21.492834,18.032299,bert_uncased_L-4_H-512_A-8
68,0.0067402927544977,0.997815401419989,18.01517,15.762284,16.578148,21.32366,18.036173,bert_uncased_L-4_H-512_A-8
69,0.0088807818439255,0.9969051520116512,18.016478,15.741548,16.686335,21.343887,18.028158,bert_uncased_L-4_H-512_A-8
70,0.0025007261140354,0.9992718004733296,18.019686,15.713445,16.584452,21.300928,18.027071,bert_uncased_L-4_H-512_A-8
71,0.0087098944705876,0.997815401419989,18.013174,15.751027,16.577143,21.30736,18.040367,bert_uncased_L-4_H-512_A-8
72,0.0050721582615663,0.998725650828327,18.009644,15.746182,16.641891,21.420128,18.040123,bert_uncased_L-4_H-512_A-8
73,0.0104348435428072,0.9969051520116512,18.012217,15.76887,16.667948,21.576847,18.046753,bert_uncased_L-4_H-512_A-8
74,0.0133114015986989,0.9949026033133078,18.009146,15.729726,16.553091,21.311295,18.064058,bert_uncased_L-4_H-512_A-8
75,0.0023994901207432,0.9994538503549972,18.006315,15.746972,16.512794,21.26461,18.055323,bert_uncased_L-4_H-512_A-8
76,0.007199819165332,0.9983615510649918,18.008177,15.72814,16.63349,21.429943,18.055197,bert_uncased_L-4_H-512_A-8
77,0.0083774763075994,0.9976333515383216,18.003416,15.708086,16.61418,21.450066,18.052362,bert_uncased_L-4_H-512_A-8
78,0.005300932056678,0.997815401419989,17.999153,15.717901,16.683603,21.559917,18.04997,bert_uncased_L-4_H-512_A-8
79,0.0053830040172809,0.9985436009466594,17.997566,15.716803,16.593899,21.449186,18.047247,bert_uncased_L-4_H-512_A-8
80,0.0030283288009909,0.9992718004733296,17.992685,15.746386,16.596415,21.369322,18.036135,bert_uncased_L-4_H-512_A-8
81,0.0082492361823373,0.997451301656654,17.988802,15.740867,16.42603,21.314121,18.039637,bert_uncased_L-4_H-512_A-8
82,0.0050792264103206,0.9981795011833242,17.988157,15.723331,16.33593,21.139002,18.051674,bert_uncased_L-4_H-512_A-8
83,0.0046606821324348,0.9981795011833242,17.99398,15.694316,16.471869,21.314274,18.055042,bert_uncased_L-4_H-512_A-8
84,0.011756459706426,0.996541052248316,17.990358,15.7178955,16.533585,21.363018,18.036129,bert_uncased_L-4_H-512_A-8
85,0.0060634725624533,0.9985436009466594,17.990732,15.70665,16.425615,21.39249,18.047625,bert_uncased_L-4_H-512_A-8
86,0.0027473047491845,0.9994538503549972,17.991049,15.711554,16.38786,21.356752,18.040241,bert_uncased_L-4_H-512_A-8
87,0.0032486889085825,0.9985436009466594,17.993813,15.687199,16.34058,21.363392,18.03826,bert_uncased_L-4_H-512_A-8
88,0.0058150778785161,0.9981795011833242,17.990389,15.70978,16.487215,21.524218,18.03274,bert_uncased_L-4_H-512_A-8
89,0.0030757286555348,0.998725650828327,17.98876,15.685008,16.510906,21.535149,18.03477,bert_uncased_L-4_H-512_A-8
90,0.0052206885271258,0.9985436009466594,17.989878,15.682412,16.440584,21.495193,18.032429,bert_uncased_L-4_H-512_A-8
91,0.0010594999021722,0.9996359002366648,17.987951,15.684423,16.418137,21.48888,18.022697,bert_uncased_L-4_H-512_A-8
92,0.0048440257415291,0.9983615510649918,17.984335,15.670978,16.498236,21.56595,18.020447,bert_uncased_L-4_H-512_A-8
93,0.0056513168818264,0.9981795011833242,17.981966,15.680979,16.57256,21.509266,18.006401,bert_uncased_L-4_H-512_A-8
94,0.0048372039518834,0.998725650828327,17.980019,15.704586,16.544777,21.509737,18.00753,bert_uncased_L-4_H-512_A-8
95,0.0054527162527712,0.9985436009466594,17.979454,15.71647,16.42052,21.467857,18.01321,bert_uncased_L-4_H-512_A-8
96,0.0049343659445747,0.9983615510649918,17.973793,15.698479,16.457792,21.45957,18.003946,bert_uncased_L-4_H-512_A-8
97,0.0060078868780701,0.998725650828327,17.972668,15.700175,16.374807,21.482468,18.010387,bert_uncased_L-4_H-512_A-8
98,0.0012038492173729,0.9998179501183324,17.971354,15.707055,16.35029,21.478127,18.00933,bert_uncased_L-4_H-512_A-8
99,0.0059659073481599,0.9983615510649918,17.96924,15.711966,16.381214,21.369719,18.02188,bert_uncased_L-4_H-512_A-8
100,0.0045224331255322,0.9985436009466594,17.970346,15.741701,16.478796,21.451118,18.017359,bert_uncased_L-4_H-512_A-8
101,0.0012163805112165,0.9996359002366648,17.969727,15.739759,16.376875,21.40419,18.013313,bert_uncased_L-4_H-512_A-8
102,0.0008357114247037,0.9996359002366648,17.969397,15.728892,16.34063,21.376728,18.015003,bert_uncased_L-4_H-512_A-8
103,0.0014578588420407,0.9998179501183324,17.965952,15.722713,16.370445,21.39764,18.012619,bert_uncased_L-4_H-512_A-8
104,0.0002834601735498,1.0,17.96484,15.718043,16.350563,21.370573,18.009443,bert_uncased_L-4_H-512_A-8
105,0.0005996922180426,0.9998179501183324,17.963705,15.7169895,16.363997,21.39028,18.006062,bert_uncased_L-4_H-512_A-8
106,0.0028848576347778,0.9992718004733296,17.963877,15.707404,16.352411,21.396791,18.005346,bert_uncased_L-4_H-512_A-8
107,0.0078472824210433,0.9976333515383216,17.968874,15.662655,16.427727,21.380753,18.011724,bert_uncased_L-4_H-512_A-8
108,0.0045327097274981,0.9981795011833242,17.970213,15.654837,16.494045,21.512035,17.999685,bert_uncased_L-4_H-512_A-8
109,0.0024089383441632,0.9989077007099946,17.965456,15.67807,16.492281,21.546642,17.992834,bert_uncased_L-4_H-512_A-8
110,0.0051322174810935,0.9981795011833242,17.964323,15.66509,16.414602,21.50555,17.997522,bert_uncased_L-4_H-512_A-8
111,0.0038606655271357,0.998725650828327,17.958982,15.665182,16.408651,21.467113,18.00277,bert_uncased_L-4_H-512_A-8
112,0.0013949712960739,0.9996359002366648,17.959341,15.6639185,16.397882,21.489851,17.998175,bert_uncased_L-4_H-512_A-8
113,0.0020380725857009,0.9990897505916622,17.951986,15.681926,16.461084,21.540249,17.996607,bert_uncased_L-4_H-512_A-8
114,0.0012975798142168,0.9996359002366648,17.951784,15.662169,16.377335,21.43662,17.99597,bert_uncased_L-4_H-512_A-8
115,0.0029196534905782,0.9990897505916622,17.951294,15.687124,16.319479,21.484703,17.99397,bert_uncased_L-4_H-512_A-8
116,0.0019200993993463,0.9996359002366648,17.949867,15.677531,16.278454,21.44627,17.99592,bert_uncased_L-4_H-512_A-8
117,0.0007147243886362,0.9998179501183324,17.950317,15.67302,16.315739,21.45574,17.991692,bert_uncased_L-4_H-512_A-8
118,0.0037871204932119,0.9983615510649918,17.9515,15.687356,16.207905,21.412952,17.98044,bert_uncased_L-4_H-512_A-8
119,0.0013500120976381,0.9996359002366648,17.949839,15.681948,16.272226,21.45809,17.974504,bert_uncased_L-4_H-512_A-8
120,0.0047924961997255,0.9992718004733296,17.949207,15.660781,16.323643,21.485268,17.972826,bert_uncased_L-4_H-512_A-8
121,0.0036610525346355,0.9989077007099946,17.95508,15.654259,16.291946,21.40901,17.977163,bert_uncased_L-4_H-512_A-8
122,0.0029793937294613,0.9989077007099946,17.95068,15.671549,16.32075,21.424673,17.980099,bert_uncased_L-4_H-512_A-8
123,0.0026187975464576,0.9990897505916622,17.94889,15.681833,16.3704,21.464222,17.984388,bert_uncased_L-4_H-512_A-8
124,0.002034724259716,0.9996359002366648,17.948862,15.669945,16.362583,21.431301,17.977112,bert_uncased_L-4_H-512_A-8
125,0.0022941533605293,0.9994538503549972,17.944489,15.654519,16.35961,21.375336,17.976295,bert_uncased_L-4_H-512_A-8
126,0.0005252544170026,1.0,17.944794,15.654229,16.38288,21.406208,17.973444,bert_uncased_L-4_H-512_A-8
127,0.0015937455053625,0.9996359002366648,17.945644,15.650162,16.35686,21.370857,17.97815,bert_uncased_L-4_H-512_A-8
128,0.0015295445190858,0.9994538503549972,17.943888,15.664439,16.382591,21.474712,17.97895,bert_uncased_L-4_H-512_A-8
129,0.0018684399417358,0.9996359002366648,17.94042,15.665585,16.451761,21.522198,17.975025,bert_uncased_L-4_H-512_A-8
130,0.0010641465020401,0.9996359002366648,17.94153,15.675152,16.422298,21.497599,17.975805,bert_uncased_L-4_H-512_A-8
131,0.0003999095791187,1.0,17.941568,15.671406,16.448128,21.498522,17.97497,bert_uncased_L-4_H-512_A-8
132,0.0011481918442563,0.9992718004733296,17.938934,15.691752,16.509056,21.535015,17.97007,bert_uncased_L-4_H-512_A-8
133,0.0013196427613803,0.9994538503549972,17.936974,15.697437,16.584105,21.627256,17.967646,bert_uncased_L-4_H-512_A-8
134,0.0008891097767219,0.9998179501183324,17.93832,15.689009,16.592447,21.611422,17.968296,bert_uncased_L-4_H-512_A-8
135,0.0067418524073838,0.9981795011833242,17.936562,15.672478,16.420399,21.51454,17.97301,bert_uncased_L-4_H-512_A-8
136,0.001070170099121,0.9994538503549972,17.936026,15.668961,16.44087,21.534182,17.977993,bert_uncased_L-4_H-512_A-8
137,0.0056905817623886,0.9983615510649918,17.93686,15.66429,16.407127,21.500618,17.971392,bert_uncased_L-4_H-512_A-8
138,0.0003403803306904,0.9998179501183324,17.936045,15.667559,16.423105,21.54274,17.974226,bert_uncased_L-4_H-512_A-8
139,0.0025987853657766,0.9992718004733296,17.935677,15.671076,16.52565,21.606787,17.975777,bert_uncased_L-4_H-512_A-8
140,0.0002043617604767,1.0,17.935068,15.669751,16.50904,21.590502,17.975132,bert_uncased_L-4_H-512_A-8
141,0.0001468500982296,1.0,17.93454,15.669046,16.514185,21.588587,17.972376,bert_uncased_L-4_H-512_A-8
142,0.0007079915669901,0.9994538503549972,17.933636,15.689367,16.514647,21.615988,17.969872,bert_uncased_L-4_H-512_A-8
143,0.0012220607776047,0.9998179501183324,17.934612,15.684124,16.46559,21.579325,17.96745,bert_uncased_L-4_H-512_A-8
144,0.0020120702241208,0.9994538503549972,17.93408,15.657885,16.437216,21.610882,17.973654,bert_uncased_L-4_H-512_A-8
145,0.0014411407980006,0.9994538503549972,17.931803,15.660762,16.458729,21.547255,17.969156,bert_uncased_L-4_H-512_A-8
146,0.0011052910157839,0.9994538503549972,17.932585,15.651106,16.476463,21.57855,17.973793,bert_uncased_L-4_H-512_A-8
147,0.0016240763904169,0.9996359002366648,17.933603,15.629304,16.52528,21.5913,17.969492,bert_uncased_L-4_H-512_A-8
148,0.0003526709472688,0.9998179501183324,17.934042,15.625064,16.5211,21.605143,17.967813,bert_uncased_L-4_H-512_A-8
149,0.0042920708321428,0.998725650828327,17.930696,15.609647,16.493671,21.603811,17.959929,bert_uncased_L-4_H-512_A-8
150,0.0009898528875792,0.9998179501183324,17.928701,15.609245,16.42041,21.606056,17.965017,bert_uncased_L-4_H-512_A-8
151,0.0010082908447319,0.9998179501183324,17.927696,15.604193,16.389252,21.557701,17.964968,bert_uncased_L-4_H-512_A-8
152,0.001512510523841,0.9996359002366648,17.931156,15.604329,16.38178,21.591831,17.962786,bert_uncased_L-4_H-512_A-8
153,0.0002680304248253,1.0,17.930817,15.604138,16.381392,21.588991,17.962267,bert_uncased_L-4_H-512_A-8
154,0.0002098595409794,1.0,17.93054,15.602718,16.388353,21.592506,17.959944,bert_uncased_L-4_H-512_A-8
155,0.000697512029991,0.9996359002366648,17.929329,15.595256,16.33245,21.547901,17.960657,bert_uncased_L-4_H-512_A-8
156,0.0001543216721075,1.0,17.928743,15.597522,16.350496,21.565992,17.957806,bert_uncased_L-4_H-512_A-8
157,0.0001204777346029,1.0,17.928219,15.597462,16.362741,21.576277,17.955757,bert_uncased_L-4_H-512_A-8
158,0.0001483669046028,1.0,17.92737,15.598839,16.389353,21.617046,17.954906,bert_uncased_L-4_H-512_A-8
159,0.0001420517251325,1.0,17.927084,15.596427,16.376545,21.611649,17.95266,bert_uncased_L-4_H-512_A-8
160,5.766189982276931e-05,1.0,17.926596,15.59636,16.37216,21.607931,17.952072,bert_uncased_L-4_H-512_A-8
161,5.868325942300456e-05,1.0,17.926111,15.596592,16.371656,21.609524,17.951258,bert_uncased_L-4_H-512_A-8
162,0.0011112182903072,0.9994538503549972,17.924803,15.602775,16.418335,21.573626,17.951513,bert_uncased_L-4_H-512_A-8
163,7.499507145251309e-05,1.0,17.924477,15.600938,16.416805,21.571455,17.949978,bert_uncased_L-4_H-512_A-8
164,0.0011808240014221,0.9996359002366648,17.924767,15.600362,16.376781,21.51292,17.950193,bert_uncased_L-4_H-512_A-8
165,0.0001548381895284,1.0,17.924192,15.593421,16.356749,21.504995,17.950897,bert_uncased_L-4_H-512_A-8
166,0.0001139172881111,1.0,17.923796,15.593316,16.359446,21.514235,17.951221,bert_uncased_L-4_H-512_A-8
167,0.000484842221424,0.9996359002366648,17.922861,15.592349,16.307766,21.505611,17.94721,bert_uncased_L-4_H-512_A-8
168,4.940827165283393e-05,1.0,17.922394,15.59212,16.306969,21.50261,17.946304,bert_uncased_L-4_H-512_A-8
169,0.0005202702353936,0.9998179501183324,17.920746,15.58598,16.279713,21.504084,17.947117,bert_uncased_L-4_H-512_A-8
170,0.0002173694375777,1.0,17.921225,15.585092,16.301035,21.492987,17.944555,bert_uncased_L-4_H-512_A-8
171,9.162134359947902e-05,1.0,17.920767,15.582407,16.293184,21.48303,17.943874,bert_uncased_L-4_H-512_A-8
172,0.0016005220221905,0.9992718004733296,17.920736,15.579101,16.234003,21.41014,17.941868,bert_uncased_L-4_H-512_A-8
173,0.0012078633310978,0.9998179501183324,17.919931,15.577089,16.252954,21.468937,17.944534,bert_uncased_L-4_H-512_A-8
174,4.494112934943597e-05,1.0,17.919914,15.577189,16.253342,21.47069,17.944431,bert_uncased_L-4_H-512_A-8
175,0.0001524553360065,1.0,17.91992,15.578744,16.243021,21.480223,17.945196,bert_uncased_L-4_H-512_A-8
176,8.104179508522136e-05,1.0,17.920443,15.575581,16.24298,21.483553,17.94408,bert_uncased_L-4_H-512_A-8
177,6.869938645693324e-05,1.0,17.9204,15.576835,16.244905,21.48801,17.9434,bert_uncased_L-4_H-512_A-8
178,0.0009168373954147,0.9996359002366648,17.918455,15.579517,16.257812,21.498283,17.943378,bert_uncased_L-4_H-512_A-8
179,0.0003668404015448,0.9998179501183324,17.918327,15.5819235,16.274822,21.545788,17.944315,bert_uncased_L-4_H-512_A-8
180,0.0011987798453774,0.9996359002366648,17.918821,15.580556,16.240967,21.457565,17.943268,bert_uncased_L-4_H-512_A-8
181,5.1846416605823066e-05,1.0,17.918821,15.580748,16.240625,21.458807,17.94317,bert_uncased_L-4_H-512_A-8
182,0.0002282709932332,0.9998179501183324,17.91907,15.58532,16.25767,21.471558,17.943542,bert_uncased_L-4_H-512_A-8
183,0.000425184565444,0.9998179501183324,17.91862,15.586801,16.258799,21.497246,17.944365,bert_uncased_L-4_H-512_A-8
184,8.252251033026116e-05,1.0,17.91879,15.587627,16.260044,21.499495,17.94397,bert_uncased_L-4_H-512_A-8
185,0.0002432911607017,1.0,17.918947,15.587481,16.266005,21.47618,17.943024,bert_uncased_L-4_H-512_A-8
186,0.0009944696565342,0.9998179501183324,17.919882,15.587112,16.266485,21.4834,17.942816,bert_uncased_L-4_H-512_A-8
187,0.000344189344598,0.9998179501183324,17.920044,15.590537,16.279924,21.495422,17.943262,bert_uncased_L-4_H-512_A-8
188,4.773997105754167e-05,1.0,17.920046,15.590992,16.279568,21.493992,17.943233,bert_uncased_L-4_H-512_A-8
189,3.924180993209156e-05,1.0,17.920046,15.590981,16.279205,21.493515,17.943085,bert_uncased_L-4_H-512_A-8
190,3.220209153808832e-05,1.0,17.920052,15.590994,16.279139,21.493414,17.943031,bert_uncased_L-4_H-512_A-8
191,0.000965127277455,0.9998179501183324,17.919792,15.590031,16.274817,21.480232,17.942402,bert_uncased_L-4_H-512_A-8
192,4.1727719203954165e-05,1.0,17.919798,15.589958,16.27457,21.480255,17.942417,bert_uncased_L-4_H-512_A-8
193,0.0001267295126571,1.0,17.91989,15.59065,16.278406,21.489618,17.94286,bert_uncased_L-4_H-512_A-8
194,4.072558690651965e-05,1.0,17.91989,15.590723,16.278322,21.48929,17.942814,bert_uncased_L-4_H-512_A-8
195,3.916725809969666e-05,1.0,17.919912,15.590809,16.278952,21.487867,17.94272,bert_uncased_L-4_H-512_A-8
196,0.0010590152403348,0.9998179501183324,17.919798,15.589269,16.272285,21.486002,17.943138,bert_uncased_L-4_H-512_A-8
197,4.106036603534054e-05,1.0,17.919798,15.589319,16.27288,21.485916,17.94301,bert_uncased_L-4_H-512_A-8
198,3.870020670644615e-05,1.0,17.919798,15.589333,16.27296,21.48629,17.942982,bert_uncased_L-4_H-512_A-8
199,3.3804671105442394e-05,1.0,17.919798,15.589339,16.272987,21.486385,17.94297,bert_uncased_L-4_H-512_A-8
200,3.927268180435349e-05,1.0,17.919798,15.589347,16.27297,21.486395,17.942966,bert_uncased_L-4_H-512_A-8
