epoch,loss,accuracy,emb,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,model
12,0.7758668065071106,0.9814814814814816,14.787760557951753,12.476849732575593,12.398906142623336,13.610783329716435,16.40022927743417,16.522381959138094,17.38832770453559,19.682961923104745,22.611840424714263,24.215785273799188,25.37631253842954,27.41147924352575,16.790509824399596,bert_uncased_L-12_H-768_A-12
13,0.6928426049373768,1.0,14.78792882848669,12.476366113733365,12.406105747929326,13.653693446406612,16.497884538438583,16.697201905427157,17.618721149585866,20.05741684525101,22.81741502549913,24.15536668565538,25.170667577672887,27.05169451678241,17.44995484528718,bert_uncased_L-12_H-768_A-12
14,0.6243284212218391,1.0,14.787804638897931,12.477322896321615,12.412468662968388,13.693172030978731,16.602297888861763,16.855481183087385,17.770560935691552,20.380331533926505,23.03170719853154,24.08614377622251,24.95367149070457,26.6509272257487,18.21372335928458,bert_uncased_L-12_H-768_A-12
15,0.5337965311827483,0.9814814814814816,14.78747374923141,12.478851035789209,12.41944984153465,13.73183568318685,16.701628790961372,17.009329901801216,17.90279049343533,20.62182334617332,23.192017449273003,24.039931685836223,24.765521579318577,26.31243642171224,18.79099570380317,bert_uncased_L-12_H-768_A-12
16,0.4330995700977467,1.0,14.787058653654876,12.480809953477648,12.428632806848595,13.77831056382921,16.756100689923322,17.15354566220884,18.155139781810615,20.982370023374205,23.35161647090205,24.008518077709056,24.61967185691551,26.09883767587167,19.236151659930197,bert_uncased_L-12_H-768_A-12
17,0.3594301563722116,1.0,14.787001574480977,12.48329699480975,12.435187304461444,13.821198640046296,16.819528367784287,17.296069957591868,18.41657582035771,21.36468251546224,23.53565046522353,23.966219866717303,24.526682535807293,25.973862259476277,19.664018419053814,bert_uncased_L-12_H-768_A-12
18,0.2632877142341048,1.0,14.786541126392503,12.484660395869502,12.43932921798141,13.851092020670572,16.908835799605757,17.415395383481627,18.51808109989873,21.5777342054579,23.646913599084925,23.92798190646701,24.449927435980904,25.84739939371745,19.939945220947266,bert_uncased_L-12_H-768_A-12
19,0.2067323260837131,1.0,14.786103142632378,12.486963342737267,12.448388982702184,13.891824510362412,17.003058398211444,17.526592113353587,18.612294797544127,21.7660237065068,23.73257361518012,23.89884270562066,24.36517220956308,25.71086883544922,20.13240220811632,bert_uncased_L-12_H-768_A-12
20,0.1547935075230068,1.0,14.785797825566044,12.48894105134187,12.45792911670826,13.92298521818938,17.045220692952473,17.58853898225007,18.717271310311776,21.91431342230903,23.800317269784436,23.87679573341652,24.306677359121817,25.63944526954933,20.284765879313152,bert_uncased_L-12_H-768_A-12
21,0.110142758599034,1.0,14.78564269454391,12.490451671459056,12.465388827853731,13.94947984483507,17.07682206895616,17.63731469048394,18.81118209273727,22.03652643274378,23.85158256248192,23.86361835621021,24.256694652416087,25.576322202329283,20.388450339988427,bert_uncased_L-12_H-768_A-12
22,0.0845747372066533,1.0,14.785484313964844,12.491390652126736,12.469935099283854,13.96088296395761,17.08351234153465,17.66394692880136,18.881595894142432,22.132337499547887,23.89288697419343,23.85473406756366,24.22265314172816,25.549179359718604,20.45067681206597,bert_uncased_L-12_H-768_A-12
23,0.073779404439308,1.0,14.78532890037254,12.491853502061632,12.471039948640046,13.960514916314018,17.0688230726454,17.638024648030598,18.8802288196705,22.14617722122757,23.904802110460068,23.85173656322338,24.200795774106627,25.544346279568146,20.47379076922381,bert_uncased_L-12_H-768_A-12
24,0.0536183942523267,1.0,14.785142827917028,12.491987581606264,12.472185205530238,13.962445859555844,17.058853855839484,17.60717095269097,18.850339395028573,22.128465723108363,23.90319654676649,23.85013947663484,24.182209721318,25.53567759195964,20.48206611915871,bert_uncased_L-12_H-768_A-12
25,0.0420837580329842,1.0,14.785027398003471,12.491692295780888,12.47372775607639,13.968521118164062,17.06140532316985,17.5929692586263,18.824443675853587,22.110982259114586,23.899086563675493,23.850746437355323,24.17072663483796,25.54093254937066,20.486996686017072,bert_uncased_L-12_H-768_A-12
26,0.0368412568889282,1.0,14.784911120379412,12.491210089789496,12.474991975007232,13.972570207383898,17.060520878544562,17.58096002649378,18.805568412498197,22.10372048837167,23.89797662805628,23.850994816532843,24.16190422905816,25.545730025679976,20.489650585033274,bert_uncased_L-12_H-768_A-12
27,0.030993736176579,1.0,14.784791028058088,12.490869875307435,12.475771020959924,13.97258843315972,17.054547062626593,17.567220758508753,18.79317756935402,22.102778682002317,23.89930753354673,23.85077582465278,24.15864478217231,25.55150689019097,20.491253323025173,bert_uncased_L-12_H-768_A-12
28,0.0271551933967404,1.0,14.784699334038628,12.49055721141674,12.476171564172816,13.971297370062937,17.04876525313766,17.556474615026403,18.78175283361364,22.094026071053964,23.897950914171005,23.85164048936632,24.156384503399885,25.553772537796583,20.49283727010091,bert_uncased_L-12_H-768_A-12
29,0.024731535050604,1.0,14.7846231813784,12.49032324331778,12.476296884042243,13.970218517162182,17.04606133920175,17.549300299750435,18.768367767333984,22.07842706750941,23.89368777804905,23.85316382514106,24.15618246572989,25.55595002350984,20.494518280029297,bert_uncased_L-12_H-768_A-12
30,0.0202107865501333,1.0,14.784544909441912,12.490141409414786,12.476409205683956,13.970424793384693,17.045252199526185,17.545450563783998,18.76254328974971,22.071345859103733,23.891896848325377,23.854123998571325,24.154229623300058,25.55486806233724,20.497094048394096,bert_uncased_L-12_H-768_A-12
31,0.0207265903138452,1.0,14.784510577166522,12.49011951022678,12.476618590178314,13.971521589491102,17.045121934678818,17.542560012252242,18.75925841154876,22.067238419144243,23.89028111210576,23.85504404703776,24.152168556495948,25.55428342466001,20.50006470856843,bert_uncased_L-12_H-768_A-12
32,0.018162262522512,1.0,14.784467767786095,12.490049997965494,12.476529863145617,13.97160706696687,17.042876066984952,17.53845469156901,18.758488690411603,22.06743339256004,23.891254566333917,23.85441702383536,24.15008573178892,25.5512378833912,20.5034742002134,bert_uncased_L-12_H-768_A-12
33,0.0173059185897862,1.0,14.784404048213252,12.48998373526114,12.476432235152632,13.971731962981048,17.04134609081127,17.534971449110245,18.75772857666016,22.070534317581743,23.89370021113643,23.85362497965495,24.147148697464555,25.54499590838397,20.50786067821361,bert_uncased_L-12_H-768_A-12
34,0.0154969753973461,1.0,14.784336231372974,12.489890769675926,12.476456536187063,13.97204731128834,17.039233172381365,17.531798468695747,18.75726064046224,22.072254322193288,23.895472208658852,23.853379991319443,24.14443263301143,25.53980961552373,20.51049126519097,bert_uncased_L-12_H-768_A-12
35,0.0145289241163818,1.0,14.784297801830151,12.48978763156467,12.476666344536676,13.972732967800564,17.038841671413845,17.530802126283998,18.757982465955948,22.074951737015336,23.8967530992296,23.85365182382089,24.142136185257524,25.536384299949365,20.51264473243996,bert_uncased_L-12_H-768_A-12
36,0.0147296720080905,1.0,14.784265447545934,12.489699045817057,12.477007971869575,13.97412942956995,17.040715252911603,17.53522194756402,18.766073721426505,22.086678681550204,23.901151021321613,23.85362243652344,24.139077645760995,25.53311100712529,20.51522502192745,bert_uncased_L-12_H-768_A-12
37,0.0129290304526134,1.0,14.784237049244068,12.4895792360659,12.477139225712529,13.974167435257524,17.04020775689019,17.537415681061923,18.77318968596282,22.096364339192707,23.904968826859086,23.853572421603733,24.135933770073784,25.52845170762804,20.51673804389106,bert_uncased_L-12_H-768_A-12
38,0.0136108244941742,1.0,14.784198619701243,12.489445015236184,12.477190794768156,13.973528685393156,17.039055859601056,17.53705921879521,18.77614240293149,22.10133644386574,23.908207646122687,23.85289086235894,24.13267234519676,25.52152223940249,20.51862886216905,bert_uncased_L-12_H-768_A-12
39,0.0126691418182518,1.0,14.784165417706523,12.489388642487702,12.477373900236907,13.97351653487594,17.03885452835648,17.535975138346355,18.77635546083804,22.103445265028213,23.91004322193287,23.852161266185615,24.12928376374421,25.514202541775173,20.51926167805989,bert_uncased_L-12_H-768_A-12
40,0.0125171248283651,1.0,14.784149028636792,12.489370981852211,12.477538921214917,13.973363946985316,17.03747742264359,17.53431588632089,18.77660186202438,22.10431586371528,23.911118966561776,23.85183885362413,24.126922607421875,25.50971871835214,20.518927114981192,bert_uncased_L-12_H-768_A-12
41,0.0118614058527681,1.0,14.78413023772063,12.48937804610641,12.477786593967014,13.973518089011865,17.036818892867476,17.5357341059932,18.781358789514613,22.10992657696759,23.914507548014324,23.850999620225693,24.124955353913485,25.50546321162471,20.51858463993779,bert_uncased_L-12_H-768_A-12
42,0.0109706934955385,1.0,14.78411102294922,12.489365047878689,12.477967297589338,13.973740754304108,17.036473026982062,17.53767818874783,18.78570556640625,22.1158693101671,23.91798739963108,23.85040933114511,24.123483728479457,25.5024001510055,20.519988307246454,bert_uncased_L-12_H-768_A-12
43,0.010097779782006,1.0,14.784090960467305,12.489365754304108,12.478174421522352,13.974502987331814,17.03678653858326,17.53776409007885,18.785974714491104,22.121476350007235,23.920892220956308,23.8497551812066,24.12356171784577,25.502531546133536,20.52252931948061,bert_uncased_L-12_H-768_A-12
44,0.0097820513916236,1.0,14.7841024045591,12.489387936062284,12.478452329282408,13.975899590386284,17.03811885692455,17.53814202767831,18.78409053661205,22.12525855170356,23.92243081552011,23.84926803023727,24.12379229510272,25.50435440628617,20.52464562875253,bert_uncased_L-12_H-768_A-12
45,0.0103686082487305,1.0,14.78412543402778,12.489408846254705,12.478682765254268,13.976583834047672,17.03751203748915,17.537146109121817,18.784002516004776,22.132042778862846,23.92538762975622,23.84866219979745,24.124449835883247,25.506876627604168,20.526271537498197,bert_uncased_L-12_H-768_A-12
46,0.0092007348106967,1.0,14.784128118444372,12.489461121735747,12.478892432318794,13.976782198305484,17.036273249873407,17.533945719401043,18.78090582953559,22.13211539939598,23.92563968234592,23.848545780888312,24.123992919921875,25.506134033203125,20.52628849170826,bert_uncased_L-12_H-768_A-12
47,0.009178212740355,1.0,14.784090960467305,12.489473696108218,12.479056181731048,13.976858492250797,17.035096768979674,17.531215385154443,18.77766559742115,22.129896658438224,23.924996270073784,23.848856890643084,24.123529222276478,25.504989906593604,20.526473857738356,bert_uncased_L-12_H-768_A-12
48,0.0087145663866842,1.0,14.784058606183088,12.489480195222075,12.479212160463687,13.976863578513816,17.03366427951389,17.52916802300347,18.77636492693866,22.128973501699942,23.92454641836661,23.84944209346065,24.123251455801505,25.504653648093896,20.52661415382668,bert_uncased_L-12_H-768_A-12
49,0.0081770470434868,1.0,14.784019470214844,12.48946804470486,12.479354151973018,13.976800989221644,17.032021275273078,17.526563149911386,18.774001933910228,22.12688361273872,23.92375917787905,23.84994506835937,24.122446130823207,25.50323486328125,20.526413246437357,bert_uncased_L-12_H-768_A-12
50,0.0082188550796773,1.0,14.783977649830003,12.489419442635995,12.47942352294922,13.976741932056568,17.030955561885126,17.524792141384548,18.77277925279405,22.12789973506221,23.92457524052373,23.85011574074074,24.12219012225116,25.50246881555628,20.527294158935547,bert_uncased_L-12_H-768_A-12
51,0.0080698855669686,1.0,14.783932721173322,12.489367025869864,12.479471701162833,13.97639055605288,17.02944027936017,17.52271454422562,18.77229238439489,22.130024097583917,23.92578125,23.850158126265917,24.122324343080876,25.50285452383536,20.52814073915835,bert_uncased_L-12_H-768_A-12
52,0.0079495876303149,1.0,14.783905029296877,12.489334671585649,12.47950052331995,13.97585748743128,17.02734926011827,17.520589899133753,18.77317357946325,22.13407671893085,23.92768662064164,23.84980547869647,24.1222169664171,25.50271210847077,20.529377124927663,bert_uncased_L-12_H-768_A-12
53,0.0075237034061164,1.0,14.783875500714338,12.489358972620082,12.479589391637733,13.97514752988462,17.02400052105939,17.515984994393808,18.771631876627605,22.13601232458044,23.92893614592376,23.849477697301797,24.12223759403935,25.502877412018957,20.53101871631764,bert_uncased_L-12_H-768_A-12
54,0.0072649664383519,1.0,14.783861089635778,12.489382567229097,12.479726014313874,13.975123935275608,17.021804668285228,17.51169600310149,18.768845169632524,22.13534687183521,23.928436279296875,23.849660237630207,24.120615076135707,25.50122691966869,20.531447375262225,bert_uncased_L-12_H-768_A-12
55,0.007136784442183,1.0,14.783854449236834,12.48937013414171,12.479887220594618,13.975524761058669,17.020769048620153,17.508121914333767,18.764425772207755,22.132410685221355,23.927033883553964,23.84987414324725,24.118817929868342,25.49868746157046,20.531465035897718,bert_uncased_L-12_H-768_A-12
56,0.0070437704971819,1.0,14.783845830846715,12.489396413167318,12.48001437717014,13.97583262125651,17.019659395571107,17.50486105459708,18.760706724943937,22.129483258282697,23.925101668746382,23.850209836606627,24.117475721571186,25.497463085033274,20.53048621283637,bert_uncased_L-12_H-768_A-12
57,0.0069717256766226,1.0,14.78384851526331,12.489475532814309,12.480086149992768,13.975996653238932,17.018158947979963,17.501965134232133,18.758495189525465,22.128304658112704,23.92402677182798,23.850224247685187,24.116695827907986,25.49810282389323,20.529913866961444,bert_uncased_L-12_H-768_A-12
58,0.0064674380442334,1.0,14.783851623535156,12.489534589979383,12.480125427246094,13.975903687653718,17.015635031240958,17.500386555989582,18.76052715160229,22.1308760466399,23.92453709355107,23.85010189480252,24.11575345639829,25.498519897460938,20.529314818205656,bert_uncased_L-12_H-768_A-12
59,0.0066749543399998,1.0,14.783849786829066,12.489580366346573,12.480190983525029,13.975792355007597,17.01352098253038,17.499941790545428,18.7644534640842,22.135910599320024,23.926130506727432,23.849759137188947,24.114677711769385,25.498032181351277,20.528736114501957,bert_uncased_L-12_H-768_A-12
60,0.0060558216128912,1.0,14.783840038158276,12.489595625135632,12.480243259006077,13.97590665464048,17.012004993580007,17.49923550641095,18.767347265172887,22.140581484194158,23.92765214708116,23.849328217683016,24.11365452519169,25.497014928747102,20.52884363245081,bert_uncased_L-12_H-768_A-12
61,0.00643980163322,1.0,14.78382788764106,12.489563977276838,12.480228847927515,13.976019823992694,17.010650210910374,17.498667540373624,18.770336151123047,22.14674829553675,23.930069817437065,23.84877833613643,24.11249287923177,25.495664808485245,20.529282181351277,bert_uncased_L-12_H-768_A-12
62,0.0062733316552583,1.0,14.78381418298792,12.489594918710214,12.480184060555915,13.975940139205369,17.009524310076678,17.497777726915146,18.77076678805881,22.14954460991753,23.931746306242765,23.848338656955296,24.111012776692707,25.49362013075087,20.53014557449906,bert_uncased_L-12_H-768_A-12
63,0.0062327953227968,1.0,14.783794261791089,12.489626283998843,12.480268549036095,13.976283461959271,17.009735813847296,17.498161881058305,18.772197440818505,22.15478233054832,23.934452763310187,23.84760425708912,24.10954312924985,25.490876091851128,20.531895248978227,bert_uncased_L-12_H-768_A-12
64,0.0058534616362993,1.0,14.783776036015263,12.489686330159506,12.480433146158854,13.97678714328342,17.010716614899813,17.49985475893374,18.77481926812066,22.161081102159287,23.9373279147678,23.846947564019096,24.10831790500217,25.48864576551649,20.53289017853913,bert_uncased_L-12_H-768_A-12
65,0.0058066330470696,1.0,14.783751593695747,12.489724477132162,12.48047129313151,13.976937611897789,17.010985480414497,17.499350936324507,18.7757568359375,22.165515475802952,23.939303362811053,23.846449110243057,24.107698793764467,25.48738578513817,20.534004493995948,bert_uncased_L-12_H-768_A-12
66,0.0053149096633273,1.0,14.78373435691551,12.489737899215132,12.480563269721138,13.977542453342014,17.01238505045573,17.50037384033203,18.77686818440755,22.169342888726128,23.94042064525463,23.84622616238064,24.10725459346065,25.48702522560402,20.5348471182364,bert_uncased_L-12_H-768_A-12
67,0.0052600996396331,1.0,14.783732378924334,12.4897583855523,12.480714444760922,13.978333367241753,17.01397888748734,17.50190183851454,18.778552020037612,22.173488193088108,23.94152888545284,23.84600604021991,24.10694772225839,25.48704076696325,20.535168259232133,bert_uncased_L-12_H-768_A-12
68,0.0052037159912288,1.0,14.783723760534215,12.489752875434029,12.48085445827908,13.979264577229818,17.01602003309462,17.50441544144242,18.78129295066551,22.17797625506366,23.94287109375,23.845968740957755,24.10651793303313,25.486797756618923,20.535705848976416,bert_uncased_L-12_H-768_A-12
69,0.0052168479672184,1.0,14.78371415314851,12.489738605640552,12.480951803701895,13.980053371853298,17.0181076614945,17.50647947523329,18.78246844256366,22.179593686704283,23.943303991247102,23.84611991599754,24.105774208351416,25.48620351155599,20.536298398618342,bert_uncased_L-12_H-768_A-12
70,0.0051182824600901,1.0,14.783711468731916,12.489722075285735,12.481030216923466,13.980580082646124,17.019026579680265,17.507084881817853,18.781977900752317,22.17878807915581,23.94262977882668,23.846550552933305,24.104851334183305,25.4857502690068,20.535957618995948,bert_uncased_L-12_H-768_A-12
71,0.005149007861123,1.0,14.783721782543042,12.489697491681136,12.481134626600475,13.9811159769694,17.01961715133102,17.5076166788737,18.78203441478588,22.17886182996962,23.94233421043113,23.84674298321759,24.10438424569589,25.4856677585178,20.535492367214623,bert_uncased_L-12_H-768_A-12
72,0.0048231198107478,1.0,14.783720934832536,12.48966626767759,12.48132253576208,13.981905478018302,17.020382351345486,17.508847271954572,18.782378020109952,22.177871138961223,23.941484521936488,23.847160904495805,24.10361056857639,25.485130310058597,20.534708658854168,bert_uncased_L-12_H-768_A-12
73,0.0047851225568188,1.0,14.783713305438006,12.489603960955584,12.481434292263454,13.982505233199507,17.020647684733074,17.508885560212313,18.781382242838543,22.175287317346644,23.94019826253255,23.84750422724971,24.1025303028248,25.48360330087167,20.534062138310187,bert_uncased_L-12_H-768_A-12
74,0.004940553964978,1.0,14.783699035644531,12.48954744692202,12.481526127567998,13.982788651077836,17.020129733615452,17.50801736337167,18.78034266719112,22.17334493001302,23.93925334789135,23.84777097348813,24.101794490107785,25.4822260538737,20.53361991599754,bert_uncased_L-12_H-768_A-12
75,0.0047620650104902,1.0,14.783681940149378,12.48952258074725,12.48160962705259,13.982870031286168,17.019726223415798,17.508045055248118,18.78086612842701,22.173938892505788,23.939233285409436,23.84793119077329,24.10133390073423,25.481219538935907,20.53343285454644,bert_uncased_L-12_H-768_A-12
76,0.0048330597820933,1.0,14.783666681360316,12.489523145887588,12.481696799949365,13.983105836091218,17.02016293561017,17.509270703351056,18.783150849518957,22.176581771285445,23.939888283058448,23.847820705837677,24.10099764223452,25.4801262749566,20.533555772569443,bert_uncased_L-12_H-768_A-12
77,0.0044546325139149,1.0,14.783653259277344,12.489587289315685,12.481807002314817,13.98325107715748,17.02018102010091,17.510363119619864,18.7863277859158,22.17993785716869,23.940867953830296,23.84770824291088,24.10057689525463,25.48002031114366,20.533554359718604,bert_uncased_L-12_H-768_A-12
78,0.0044708911726182,1.0,14.783645629882812,12.48963419596354,12.481927518491393,13.983618277090567,17.020711263020832,17.51187190303096,18.788695158781827,22.182483531810615,23.941719902886284,23.847661053692853,24.10010387279369,25.4797521520544,20.533518332022208,bert_uncased_L-12_H-768_A-12
79,0.0044743931093425,1.0,14.783638989483867,12.489662735550493,12.482029243751809,13.983838257966218,17.02054708975333,17.51233051441334,18.79026949847186,22.185095327871817,23.942960385923037,23.847494619864005,24.100059226707177,25.4805003978588,20.533527232982493,bert_uncased_L-12_H-768_A-12
80,0.0042511260792337,1.0,14.783622600414136,12.48966231169524,12.482128849735966,13.98434575398763,17.021402712221498,17.51365421436451,18.79203104089808,22.18891285083912,23.944963808412904,23.847023575394243,24.10022198712384,25.48070384837963,20.53478777850116,bert_uncased_L-12_H-768_A-12
81,0.0042914595730878,1.0,14.783613275598595,12.489649454752604,12.482237074110245,13.985016716851128,17.022305806477863,17.514554341634113,18.79349136352539,22.1918049565068,23.946177164713543,23.846766153971355,24.100296868218315,25.48104914912471,20.535250628436053,bert_uncased_L-12_H-768_A-12
82,0.0042344265686417,1.0,14.783601690221715,12.489618654604312,12.482356036150897,13.985904693603516,17.023589240180122,17.516417891890914,18.7963910985876,22.19648657904731,23.947679590295863,23.84651918764468,24.09982751916956,25.48138201678241,20.53505735044126,bert_uncased_L-12_H-768_A-12
83,0.0041192523376257,1.0,14.783596180103444,12.489567791974103,12.482495343243636,13.987035680700233,17.025926660608363,17.51968553331163,18.800155215793183,22.201551931875724,23.949151498300058,23.846367164894385,24.09923553466797,25.481522736725985,20.534750479239005,bert_uncased_L-12_H-768_A-12
84,0.0041250077214229,1.0,14.783591235125506,12.489512690791376,12.482556095829716,13.987658465350115,17.027280736852575,17.52195174605758,18.8030680903682,22.20570797390408,23.95054852520978,23.846154389558016,24.098988285771124,25.48159733525029,20.534448976869932,bert_uncased_L-12_H-768_A-12
85,0.0038671310973802,1.0,14.783581910309968,12.48947482638889,12.4825843528465,13.988041347927515,17.028077443440754,17.52266608344184,18.803315197979963,22.207791363751447,23.951284620496963,23.84604757803458,24.098619249131943,25.480961834942853,20.534603966606987,bert_uncased_L-12_H-768_A-12
86,0.0039037602643171,1.0,14.78357117264359,12.489458296034073,12.482622923674407,13.988445281982422,17.028927838360822,17.522961086697048,18.802314617015696,22.20818018030237,23.951386628327548,23.84598484745732,24.09830955222801,25.48033989800347,20.53513152511032,bert_uncased_L-12_H-768_A-12
87,0.0037983617296925,1.0,14.78355775056062,12.489455894187644,12.482622923674407,13.98870086669922,17.02962380868417,17.522928167272497,18.800500799108438,22.2074220445421,23.95126003689236,23.84585938630281,24.09815894232856,25.47960041187428,20.536201759620948,bert_uncased_L-12_H-768_A-12
88,0.0038534584972593,1.0,14.783547436749494,12.48947482638889,12.482658527515552,13.989011411313657,17.030382227014613,17.52290584422924,18.79891939516421,22.20630024097584,23.950974923593023,23.845737315990306,24.0977624963831,25.47872077094184,20.53699987905997,bert_uncased_L-12_H-768_A-12
89,0.0036943131902565,1.0,14.78354079635055,12.489497149432149,12.482705575448495,13.98933834499783,17.031311882866753,17.523378866690177,18.797780496102792,22.204544915093315,23.950276127568,23.845756813331885,24.097315470377605,25.47851025616681,20.537601470947266,bert_uncased_L-12_H-768_A-12
90,0.0037797649511722,1.0,14.783527232982497,12.489525265163843,12.482723942509404,13.989680113615814,17.03189058657046,17.523181208857782,18.796190332483363,22.203569200303814,23.94980932165075,23.84574748851635,24.097258673773872,25.47876569959853,20.538363421404803,bert_uncased_L-12_H-768_A-12
91,0.0037186276685032,1.0,14.78351593017578,12.48957090024595,12.482717160825375,13.989776893898291,17.031685723198784,17.521633430763526,18.79423749005353,22.202043886537904,23.94909724482784,23.84575907389323,24.09747992621528,25.47946110478154,20.5386962890625,bert_uncased_L-12_H-768_A-12
92,0.0036577235269187,1.0,14.783508159496169,12.489637586805555,12.482744428846573,13.99001877396195,17.031731640851056,17.520821182816118,18.794478522406685,22.203411526150173,23.949563485604745,23.845598856608078,24.09814311839916,25.48135743317781,20.539255777994796,bert_uncased_L-12_H-768_A-12
93,0.0036424941607509,1.0,14.783503497088397,12.489696502685549,12.482768729881004,13.99023621170609,17.031561251039857,17.520029421205873,18.79484317920826,22.204397413465717,23.94977343523944,23.845600269458917,24.09843049225984,25.482826515480323,20.53905275132921,bert_uncased_L-12_H-768_A-12
94,0.0037285469179214,1.0,14.783498834680628,12.489703566939742,12.482755872938368,13.990522737856264,17.031555034496165,17.519908905029297,18.795612617775245,22.20618777804905,23.95039508960865,23.84548921938296,24.098626595956308,25.483745998806423,20.53908779003002,bert_uncased_L-12_H-768_A-12
95,0.0034155784933655,1.0,14.783481456615307,12.489692546703198,12.482731148048684,13.990651307282624,17.031451331244575,17.5197508070204,18.79580518934462,22.20654720730252,23.950602213541668,23.845499391909,24.098425405996817,25.483849702058016,20.53906207614475,bert_uncased_L-12_H-768_A-12
96,0.0035712700250937,1.0,14.783468317102503,12.489670364945024,12.482733973750362,13.990585609718606,17.030802126283998,17.519765783239293,18.7967204341182,22.20684814453125,23.95089410852503,23.845610441984952,24.09826264558015,25.48438121654369,20.5383748654966,bert_uncased_L-12_H-768_A-12
97,0.0034121314184395,1.0,14.783456731725622,12.4896398473669,12.482767175745082,13.990530084680628,17.030052608913845,17.519920349121094,18.79773344816985,22.20629035101997,23.950770060221355,23.845910531503183,24.09778227629485,25.48495850739656,20.537272417986834,bert_uncased_L-12_H-768_A-12
98,0.0034110749968224,1.0,14.783443592212818,12.489606504087094,12.482842763264976,13.990648764151114,17.029395633273655,17.519655298303675,18.79820166693793,22.205077277289497,23.95019813820168,23.846256962528937,24.09683962221499,25.484934206362123,20.535820572464555,bert_uncased_L-12_H-768_A-12
99,0.0033463716455217,1.0,14.783433843542028,12.489593647144458,12.482924284758392,13.990813361273872,17.02897361472801,17.51884036593967,18.797459496392143,22.20317049379702,23.949409202293115,23.846603393554688,24.09593172426577,25.48460359926577,20.534928074589484,bert_uncased_L-12_H-768_A-12
