epoch,loss,accuracy,emb,L1,L2,L3,L4,model
35,0.6970413901187755,1.0,16.687850952148438,16.998082761411315,14.649117081253618,12.89275331850405,13.933975219726562,bert_uncased_L-4_H-256_A-4
36,0.6730722255176969,0.9444444444444444,16.687700200963903,16.996431562635635,14.662822016963252,12.925156769929108,13.913110803674767,bert_uncased_L-4_H-256_A-4
37,0.6422679490513272,0.9814814814814816,16.687481067798757,16.99404342086227,14.682327270507812,12.963623046875,13.904158839473018,bert_uncased_L-4_H-256_A-4
38,0.6127699723950139,1.0,16.687542102955007,16.99378119574653,14.691508540400752,12.996434529622396,13.882602409080222,bert_uncased_L-4_H-256_A-4
39,0.5811181708618447,0.9814814814814816,16.68761444091797,16.99400908858688,14.696198357476128,13.023116500289351,13.868328942192925,bert_uncased_L-4_H-256_A-4
40,0.5647908559551945,0.9814814814814816,16.687669683385778,16.9940993697555,14.706770720305268,13.058303833007812,13.84911996346933,bert_uncased_L-4_H-256_A-4
41,0.5196089126445629,0.9814814814814816,16.687629558421946,16.993851131863064,14.718460506863064,13.0964030513057,13.83500247531467,bert_uncased_L-4_H-256_A-4
42,0.5106505398397092,0.9814814814814816,16.687444898817276,16.9932211416739,14.722966512044271,13.140776033754705,13.82951510394061,bert_uncased_L-4_H-256_A-4
43,0.505036731561025,1.0,16.68732268721969,16.992437857168692,14.737429018373843,13.193870261863426,13.815615618670428,bert_uncased_L-4_H-256_A-4
44,0.4766152788091589,1.0,16.687269281457972,16.99153278492115,14.7507157502351,13.247255819815177,13.801673747875071,bert_uncased_L-4_H-256_A-4
45,0.4473426308896806,1.0,16.687400817871094,16.990946734393084,14.76020375004521,13.292237175835504,13.788901011149088,bert_uncased_L-4_H-256_A-4
46,0.4360740615261925,0.9814814814814816,16.687608648229528,16.991065979003906,14.760917804859302,13.30515232792607,13.772789707890263,bert_uncased_L-4_H-256_A-4
47,0.413269724007006,1.0,16.687658380579066,16.990976828115958,14.771048651801216,13.324989883987993,13.754069575557002,bert_uncased_L-4_H-256_A-4
48,0.3781112487669344,1.0,16.687654424596715,16.990795700638383,14.768762800428602,13.351546534785518,13.74569433706778,bert_uncased_L-4_H-256_A-4
49,0.3718654325714818,1.0,16.68750762939453,16.989718119303387,14.763498094346788,13.38488585860641,13.74894431785301,bert_uncased_L-4_H-256_A-4
50,0.3604084650675456,1.0,16.687164306640625,16.98863446270978,14.770398457845053,13.414973082365814,13.745989622893156,bert_uncased_L-4_H-256_A-4
51,0.347820269840735,1.0,16.686859130859375,16.9877517135055,14.779428552698208,13.439519811559606,13.74142837524414,bert_uncased_L-4_H-256_A-4
52,0.3245794199131153,1.0,16.686630107738353,16.987538938169127,14.787115308973524,13.451244636818217,13.730157922815394,bert_uncased_L-4_H-256_A-4
53,0.313363649227001,1.0,16.68653106689453,16.98758683381257,14.785806726526332,13.460305249249494,13.71977389300311,bert_uncased_L-4_H-256_A-4
54,0.2971018519666459,1.0,16.686538696289062,16.98720974392361,14.785270973488135,13.47712297792788,13.71033364755136,bert_uncased_L-4_H-256_A-4
55,0.3047566756054207,1.0,16.68658630936234,16.986835338451243,14.786611203794124,13.504789846914786,13.702061971028646,bert_uncased_L-4_H-256_A-4
56,0.2860674560070038,1.0,16.686624456334997,16.98647506148727,14.788021087646484,13.532389605486834,13.69696949146412,bert_uncased_L-4_H-256_A-4
57,0.2696948658536982,1.0,16.686601568151403,16.985917833116318,14.798534958450883,13.55750557228371,13.690516577826608,bert_uncased_L-4_H-256_A-4
58,0.2540274129973517,1.0,16.686504505298757,16.985229774757666,14.81432526199906,13.576262014883536,13.685009426540798,bert_uncased_L-4_H-256_A-4
59,0.2408502046708707,1.0,16.686483029966002,16.98456573486328,14.823430661801938,13.595518606680413,13.682665648283782,bert_uncased_L-4_H-256_A-4
60,0.2406060370030226,1.0,16.686510015417028,16.984306194164134,14.824018549036095,13.612689971923828,13.680298699273004,bert_uncased_L-4_H-256_A-4
61,0.2398049213268138,1.0,16.686620782922816,16.984285707826967,14.818918157506872,13.634564293755425,13.6783043190285,bert_uncased_L-4_H-256_A-4
62,0.2265789889627033,1.0,16.686657093189382,16.98380039356373,14.819357271547672,13.67297108968099,13.677175168637875,bert_uncased_L-4_H-256_A-4
63,0.215192883654877,1.0,16.686725475169993,16.98360640914352,14.823701081452546,13.70623524983724,13.671783164695457,bert_uncased_L-4_H-256_A-4
64,0.2091714828102677,1.0,16.686733387134694,16.983542407000506,14.833479704680268,13.737464904785156,13.663012893111617,bert_uncased_L-4_H-256_A-4
65,0.2020907308216448,1.0,16.68670837967484,16.983149069326895,14.838304872866033,13.76406916865596,13.656924494990596,bert_uncased_L-4_H-256_A-4
66,0.1881074844687073,1.0,16.686670232702184,16.982626455801505,14.844750298394096,13.79850783171477,13.651312510172524,bert_uncased_L-4_H-256_A-4
67,0.1853345500098334,1.0,16.686607360839844,16.982190167462385,14.853504887333624,13.831958346896702,13.644693162706163,bert_uncased_L-4_H-256_A-4
68,0.185875607309518,1.0,16.68651397139938,16.981576283772785,14.859039447925708,13.86150077537254,13.639516335946542,bert_uncased_L-4_H-256_A-4
69,0.1797563814454608,1.0,16.68646819503219,16.98100860030563,14.862156479446975,13.879890583179614,13.635807461208769,bert_uncased_L-4_H-256_A-4
70,0.1734621855947706,1.0,16.68645477294922,16.980942055031104,14.868010485613787,13.895218460648149,13.63019476996528,bert_uncased_L-4_H-256_A-4
71,0.1671637981026261,1.0,16.68646819503219,16.981188738787615,14.870103341561776,13.91053404631438,13.62504549379702,bert_uncased_L-4_H-256_A-4
72,0.1610418453260704,1.0,16.686548162389684,16.98136619285301,14.862990344012225,13.920027838812937,13.624449694598162,bert_uncased_L-4_H-256_A-4
73,0.1574382230087563,1.0,16.68663787841797,16.981340196397568,14.85212947704174,13.931237397370516,13.6256955464681,bert_uncased_L-4_H-256_A-4
74,0.1506271770706883,1.0,16.686727170591002,16.98117234971788,14.843381528501157,13.946423848470053,13.6272499649613,bert_uncased_L-4_H-256_A-4
75,0.1490117184541843,1.0,16.68673903853805,16.980977658872252,14.842738963939526,13.964624616834852,13.625874978524667,bert_uncased_L-4_H-256_A-4
76,0.1482101143510253,1.0,16.686748645923757,16.980806280065465,14.84404147112811,13.980541087962964,13.624254862467447,bert_uncased_L-4_H-256_A-4
77,0.1370896404540097,1.0,16.686735223840785,16.980786076298468,14.84864722357856,13.99618911743164,13.61933135986328,bert_uncased_L-4_H-256_A-4
78,0.1356866354191744,1.0,16.686754297327113,16.98069876211661,14.849610222710504,14.010763521547672,13.616555814389828,bert_uncased_L-4_H-256_A-4
79,0.1329810834593243,1.0,16.686754156042028,16.98049587673611,14.846931457519531,14.02585220336914,13.6169310675727,bert_uncased_L-4_H-256_A-4
80,0.1336386507308041,1.0,16.686723638463903,16.98030584829825,14.842285438820168,14.03650735925745,13.616978539360892,bert_uncased_L-4_H-256_A-4
81,0.1303930420566488,1.0,16.686691284179688,16.980172051323784,14.840841081407335,14.050493310998988,13.61645253499349,bert_uncased_L-4_H-256_A-4
82,0.1252244664011178,1.0,16.686607360839844,16.979825196442782,14.841938725224248,14.063964702464917,13.616647649694372,bert_uncased_L-4_H-256_A-4
83,0.1217657426993052,1.0,16.68652527420609,16.979571024576824,14.843882384123626,14.074745602077908,13.615847693549265,bert_uncased_L-4_H-256_A-4
84,0.1251640844124334,1.0,16.686435558177806,16.97932716652199,14.846039383499711,14.089307855676722,13.614707664207176,bert_uncased_L-4_H-256_A-4
85,0.1198420444572413,1.0,16.686355590820312,16.97914010507089,14.850660112169054,14.103361200403285,13.612640663429543,bert_uncased_L-4_H-256_A-4
86,0.1152296311877392,1.0,16.6863117924443,16.979087405734592,14.85258201316551,14.108370745623551,13.61156972249349,bert_uncased_L-4_H-256_A-4
87,0.1172408331875447,1.0,16.686313487865306,16.979237309208624,14.85180522777416,14.111411765769676,13.610490445737485,bert_uncased_L-4_H-256_A-4
88,0.1108048759676792,1.0,16.686319704408998,16.97936503092448,14.84857898288303,14.11476884064851,13.60999693693938,bert_uncased_L-4_H-256_A-4
89,0.1101884036152451,1.0,16.686323236536097,16.97940035219546,14.844027625189888,14.118983233416522,13.610687679714626,bert_uncased_L-4_H-256_A-4
90,0.1108628643883599,1.0,16.68633086593063,16.979376333731192,14.837361088505498,14.123472708242913,13.612179226345486,bert_uncased_L-4_H-256_A-4
91,0.1086004208083506,1.0,16.686311651159215,16.979404590747976,14.833887170862267,14.132456602873626,13.613385094536676,bert_uncased_L-4_H-256_A-4
92,0.1070730219836588,1.0,16.68628297028718,16.979411937572337,14.835587395562063,14.143659238462094,13.613763314706308,bert_uncased_L-4_H-256_A-4
93,0.1037003618699533,1.0,16.68625626740632,16.979422675238716,14.837659765172887,14.155181602195457,13.61336941189236,bert_uncased_L-4_H-256_A-4
94,0.101360713718114,1.0,16.68621458830657,16.979330133508753,14.840454242847583,14.168074431242768,13.613049542462385,bert_uncased_L-4_H-256_A-4
95,0.1005750276424266,1.0,16.686189580846715,16.97921187789352,14.841049618191189,14.180192311604818,13.613419285526982,bert_uncased_L-4_H-256_A-4
96,0.1009287417486861,1.0,16.686187744140625,16.979178534613716,14.842803672507957,14.19278448599356,13.612871240686488,bert_uncased_L-4_H-256_A-4
97,0.0967196515864796,1.0,16.686206676341868,16.979251155146844,14.842779088903356,14.20185301038954,13.612413194444445,bert_uncased_L-4_H-256_A-4
98,0.0971241949333085,1.0,16.686246942590785,16.979338751898872,14.840551023130065,14.207313820167824,13.612097139711734,bert_uncased_L-4_H-256_A-4
99,0.0930139198899269,1.0,16.68628508956344,16.979401482476128,14.836894282588252,14.21099245989764,13.612381829155815,bert_uncased_L-4_H-256_A-4
100,0.0930304850141207,1.0,16.68633665861907,16.979497415048105,14.83238008287218,14.213771396213108,13.612561402497468,bert_uncased_L-4_H-256_A-4
101,0.0944740515616205,1.0,16.686372686315465,16.979582751238787,14.83175136424877,14.222139146592882,13.61239751180013,bert_uncased_L-4_H-256_A-4
102,0.0912244587584778,1.0,16.686387945104528,16.979632059733074,14.83044574878834,14.230395281756364,13.61227148550528,bert_uncased_L-4_H-256_A-4
103,0.0913988415289808,1.0,16.686386108398438,16.97963587443034,14.831286395037615,14.241173496952763,13.611732482910156,bert_uncased_L-4_H-256_A-4
104,0.0902586620714929,1.0,16.686382434986257,16.979545310691552,14.832808317961517,14.25310601128472,13.611812591552734,bert_uncased_L-4_H-256_A-4
105,0.0873976170464798,1.0,16.686374523021556,16.979272065339266,14.83360954567238,14.26673013192636,13.613403885452836,bert_uncased_L-4_H-256_A-4
106,0.0867124191588825,1.0,16.686382434986257,16.979022132025825,14.832722840485747,14.273898795798972,13.615298235857928,bert_uncased_L-4_H-256_A-4
107,0.0867983541554874,1.0,16.686416625976562,16.978969715259694,14.831303066677515,14.27916434959129,13.616452252423322,bert_uncased_L-4_H-256_A-4
108,0.083685731170354,1.0,16.68646819503219,16.979044878924334,14.82964113023546,14.283323923746744,13.617061049849898,bert_uncased_L-4_H-256_A-4
109,0.0845765319687348,1.0,16.68651397139938,16.97922233298973,14.829016791449654,14.28657701280382,13.61708054719148,bert_uncased_L-4_H-256_A-4
110,0.0823001301398983,1.0,16.6865559330693,16.979412926567925,14.82804192437066,14.2882686191135,13.61649054068106,bert_uncased_L-4_H-256_A-4
111,0.0824211535078507,1.0,16.68657867996781,16.97953202989366,14.828307964183669,14.292969738995588,13.615560743543837,bert_uncased_L-4_H-256_A-4
112,0.0804072058311215,1.0,16.68659026534469,16.979625278049046,14.82765226010923,14.299659729003906,13.61498882152416,bert_uncased_L-4_H-256_A-4
113,0.0794763722353511,1.0,16.686603404857493,16.979717395923757,14.826598838523582,14.306848455358434,13.614334106445312,bert_uncased_L-4_H-256_A-4
114,0.080918630792035,1.0,16.686607360839844,16.97974141438802,14.82622245506004,14.315487614384404,13.614024833396629,bert_uncased_L-4_H-256_A-4
115,0.0794820286057613,1.0,16.686614990234375,16.97969521416558,14.824038752803096,14.323717611807364,13.614633630823208,bert_uncased_L-4_H-256_A-4
116,0.0773053963979085,1.0,16.686616826940465,16.9795694704409,14.821041531032986,14.330485167326753,13.61568761754919,bert_uncased_L-4_H-256_A-4
117,0.0765427891854886,1.0,16.686618663646556,16.979584446659796,14.820733529550058,14.339901676884404,13.616143685800058,bert_uncased_L-4_H-256_A-4
118,0.0769792941433412,1.0,16.686607360839844,16.979547288682724,14.8219442014341,14.350444228560836,13.616269288239655,bert_uncased_L-4_H-256_A-4
119,0.0755514163109991,1.0,16.686596058033132,16.979570318151403,14.822937859429253,14.35868849577727,13.61606612028899,bert_uncased_L-4_H-256_A-4
120,0.0731964163758136,1.0,16.68658630936234,16.979654806631583,14.824459499782986,14.365942495840567,13.615270967836734,bert_uncased_L-4_H-256_A-4
121,0.073937207184456,1.0,16.686572887279368,16.97968292236328,14.826181482385708,14.372971146195024,13.614806987621169,bert_uncased_L-4_H-256_A-4
122,0.0739984396431181,1.0,16.686542369701243,16.979751304343896,14.829697220413774,14.38200858787254,13.613913359465425,bert_uncased_L-4_H-256_A-4
123,0.0737591667307747,1.0,16.68651397139938,16.979726296884042,14.831923873336226,14.391337218108,13.613336633752894,bert_uncased_L-4_H-256_A-4
124,0.0717605261339081,1.0,16.686487127233434,16.97975808602792,14.832286834716797,14.397808781376591,13.613302866617838,bert_uncased_L-4_H-256_A-4
125,0.0701943590409225,1.0,16.686475824426722,16.979826750578702,14.831495779531974,14.403364676016349,13.613752294469762,bert_uncased_L-4_H-256_A-4
126,0.0722464215424325,1.0,16.68646819503219,16.979853594744647,14.830074027732566,14.408565379955151,13.614637162950304,bert_uncased_L-4_H-256_A-4
127,0.0713417910867267,1.0,16.68646240234375,16.979828728569878,14.827777156123409,14.412182278103298,13.615748370135272,bert_uncased_L-4_H-256_A-4
128,0.0716363348894649,1.0,16.68645293624313,16.979825761583115,14.826248310230396,14.416141510009766,13.616423430266204,bert_uncased_L-4_H-256_A-4
129,0.0681449530853165,1.0,16.686439514160156,16.97977574666341,14.825043289749711,14.420119108977142,13.616875966389976,bert_uncased_L-4_H-256_A-4
130,0.0683759288103492,1.0,16.686430048059535,16.979678401240594,14.823727077907986,14.423229500099463,13.617388124819156,bert_uncased_L-4_H-256_A-4
131,0.0686916540618296,1.0,16.686414789270472,16.97960917154948,14.822960606327763,14.42605068065502,13.61769089875398,bert_uncased_L-4_H-256_A-4
132,0.0685433461158363,1.0,16.686382434986257,16.979485970956308,14.824839132803458,14.431717625370732,13.617809154369214,bert_uncased_L-4_H-256_A-4
133,0.0663886006783556,1.0,16.68634796142578,16.979384386980975,14.825473078974971,14.4367307027181,13.61831396597403,bert_uncased_L-4_H-256_A-4
134,0.0676052352344548,1.0,16.686319280553747,16.97934270788122,14.82520506117079,14.442274729410808,13.618898886221428,bert_uncased_L-4_H-256_A-4
135,0.0647534223066435,1.0,16.686302185058594,16.97936785662616,14.82569517912688,14.445946587456596,13.618824852837456,bert_uncased_L-4_H-256_A-4
136,0.0653528791886788,1.0,16.68628876297562,16.979388766818577,14.82659728438766,14.450270900019891,13.618656582302515,bert_uncased_L-4_H-256_A-4
137,0.0655776276080696,1.0,16.68628113358109,16.979434543185764,14.82798781218352,14.455910717999494,13.61817847357856,bert_uncased_L-4_H-256_A-4
138,0.0643658276509355,1.0,16.686264038085938,16.979462658917463,14.829664724844474,14.460498809814451,13.617724242033782,bert_uncased_L-4_H-256_A-4
139,0.0636332066798651,1.0,16.686244682029443,16.97949444806134,14.830843325014468,14.461753986499929,13.61750242445204,bert_uncased_L-4_H-256_A-4
140,0.0630858126613828,1.0,16.686235357213903,16.97947947184245,14.830712918882016,14.461960121437356,13.617776376229743,bert_uncased_L-4_H-256_A-4
141,0.0621068599047484,1.0,16.686231683801722,16.97946364791305,14.82975740785952,14.46153767903646,13.618101049352576,bert_uncased_L-4_H-256_A-4
142,0.0643506556473396,1.0,16.686235357213903,16.979511543556495,14.827149285210504,14.459591194435404,13.618478704381872,bert_uncased_L-4_H-256_A-4
143,0.0638100811176829,1.0,16.686246942590785,16.97955830891927,14.824275405318648,14.457041139955876,13.618840535481771,bert_uncased_L-4_H-256_A-4
144,0.062624254712352,1.0,16.686262201379847,16.979601824725115,14.819710342972368,14.451882821542243,13.619471514666522,bert_uncased_L-4_H-256_A-4
145,0.0611235871911048,1.0,16.686260364673757,16.979572437427663,14.816185280128762,14.449093571415654,13.620252821180555,bert_uncased_L-4_H-256_A-4
146,0.0608624099857277,1.0,16.6862547132704,16.97947410300926,14.814035345006872,14.44852744208442,13.621327152958624,bert_uncased_L-4_H-256_A-4
147,0.0602977222038639,1.0,16.686237193919993,16.979356695104528,14.81348956072772,14.450321056224682,13.622307388870803,bert_uncased_L-4_H-256_A-4
148,0.0599898552453076,1.0,16.68621246903031,16.979273478190105,14.814543264883536,14.454984170419198,13.62275978370949,bert_uncased_L-4_H-256_A-4
149,0.0590028181948043,1.0,16.686197210241247,16.979264435944735,14.81548097398546,14.458195015236184,13.622922826696325,bert_uncased_L-4_H-256_A-4
150,0.0597806870937347,1.0,16.686180114746094,16.97928167272497,14.817108578152126,14.461988943594474,13.62279369212963,bert_uncased_L-4_H-256_A-4
151,0.0604587275948789,1.0,16.68616301925094,16.979336067482276,14.81885627464012,14.467279787416812,13.622320528383607,bert_uncased_L-4_H-256_A-4
152,0.0602854632393077,1.0,16.68614776046188,16.979396113642938,14.820542512116608,14.471752873173466,13.621691385904947,bert_uncased_L-4_H-256_A-4
153,0.0586542993508003,1.0,16.686138294361257,16.979435956036603,14.82186366893627,14.475604869701243,13.621221754286024,bert_uncased_L-4_H-256_A-4
154,0.0581008747771934,1.0,16.686130382396556,16.97947961312753,14.822886007803458,14.47947777642144,13.620789421929253,bert_uncased_L-4_H-256_A-4
155,0.0580789855232945,1.0,16.686124872278285,16.97952298764829,14.823813826949507,14.484030123110172,13.62044228447808,bert_uncased_L-4_H-256_A-4
156,0.0587188379356154,1.0,16.68611738416884,16.979520161946613,14.824649104365596,14.489375926830151,13.620445957890263,bert_uncased_L-4_H-256_A-4
157,0.05740294288154,1.0,16.686119079589844,16.979483992965132,14.82527838812934,14.493852827284073,13.620693489357278,bert_uncased_L-4_H-256_A-4
158,0.0574805759997279,1.0,16.686123035572194,16.97944090101454,14.825817814579716,14.49747156213831,13.620956844753689,bert_uncased_L-4_H-256_A-4
159,0.0546355709709503,1.0,16.686124872278285,16.979419143111617,14.826046131275318,14.500383023862485,13.621186291729964,bert_uncased_L-4_H-256_A-4
160,0.0578584975942417,1.0,16.686123035572194,16.979402047616464,14.826280099374276,14.503125649911386,13.62125877097801,bert_uncased_L-4_H-256_A-4
161,0.057038256553588,1.0,16.686124872278285,16.979363900643808,14.825579325358072,14.505200421368636,13.621529755768952,bert_uncased_L-4_H-256_A-4
162,0.0570858616243909,1.0,16.686130382396556,16.979314309579355,14.824478997124563,14.506177831579135,13.621978194625289,bert_uncased_L-4_H-256_A-4
163,0.0570640065879733,1.0,16.686141967773438,16.979274608470774,14.823452137134693,14.50703712745949,13.622428752757886,bert_uncased_L-4_H-256_A-4
164,0.0569096824361218,1.0,16.68614776046188,16.979247481734664,14.822235531277126,14.50742679172092,13.622871964066118,bert_uncased_L-4_H-256_A-4
165,0.0561211662435973,1.0,16.68614959716797,16.979233777081525,14.821742587619358,14.508618390118636,13.62300929316768,bert_uncased_L-4_H-256_A-4
166,0.0544728725044815,1.0,16.686145641185618,16.97921950728805,14.821324242485892,14.5096760502568,13.623193952772352,bert_uncased_L-4_H-256_A-4
167,0.0557604443143915,1.0,16.6861326429579,16.97923900462963,14.821752477575233,14.511500464545357,13.623207516140408,bert_uncased_L-4_H-256_A-4
168,0.0549075091602625,1.0,16.686122611716943,16.97924338446723,14.821827076099536,14.513719064218026,13.623265160454643,bert_uncased_L-4_H-256_A-4
169,0.0542141664083357,1.0,16.686106081362123,16.979239711055047,14.822103994864005,14.516839345296225,13.62317544442636,bert_uncased_L-4_H-256_A-4
170,0.0572680950992637,1.0,16.68609802811234,16.97924734044958,14.82203448260272,14.51937159785518,13.623038680465132,bert_uncased_L-4_H-256_A-4
171,0.0556100580703329,1.0,16.68609435470016,16.979256523980034,14.82157149138274,14.521393104835791,13.623105084454572,bert_uncased_L-4_H-256_A-4
172,0.0547764451691397,1.0,16.68608856201172,16.97925567626953,14.820922427707249,14.522823475025318,13.623187453658492,bert_uncased_L-4_H-256_A-4
173,0.055477205387972,1.0,16.68608672530563,16.979256382694953,14.81989429615162,14.523231788917824,13.623363918728298,bert_uncased_L-4_H-256_A-4
174,0.0545495515344319,1.0,16.686088703296804,16.97925200285735,14.81915537516276,14.523485395643446,13.623565815113208,bert_uncased_L-4_H-256_A-4
175,0.0541075556366532,1.0,16.68609251799407,16.979248894585503,14.818082173665363,14.523401189733434,13.623875229446975,bert_uncased_L-4_H-256_A-4
176,0.0547043845333434,1.0,16.68609619140625,16.97925341570819,14.817503611246744,14.523773475929543,13.624044206407335,bert_uncased_L-4_H-256_A-4
177,0.0531609724793169,1.0,16.686096332691335,16.979251155146844,14.817158451786748,14.524366873281974,13.62417404739945,bert_uncased_L-4_H-256_A-4
178,0.053088773317911,1.0,16.68609986481843,16.979249318440754,14.816584127920644,14.524538958514178,13.62427478366428,bert_uncased_L-4_H-256_A-4
179,0.0534210650733223,1.0,16.68610198409469,16.979255958839698,14.816358213071467,14.525244253653067,13.624322820592807,bert_uncased_L-4_H-256_A-4
180,0.0527333661361976,1.0,16.68610382080078,16.97926923963759,14.816550078215425,14.526511580855756,13.624316745334202,bert_uncased_L-4_H-256_A-4
181,0.0535031743347644,1.0,16.686106081362123,16.979279694733798,14.81658681233724,14.527258978949654,13.624348817048247,bert_uncased_L-4_H-256_A-4
182,0.0542192736433611,1.0,16.686111450195312,16.979290714970343,14.816304666024667,14.527542820683232,13.624478092900029,bert_uncased_L-4_H-256_A-4
183,0.0549297804633776,1.0,16.686115123607493,16.979290573685258,14.81585580331308,14.527786254882812,13.62466699105722,bert_uncased_L-4_H-256_A-4
184,0.0507297106087207,1.0,16.686117242883753,16.979279977303964,14.81569261904116,14.52856304027416,13.624847694679543,bert_uncased_L-4_H-256_A-4
185,0.0537112144132455,1.0,16.686119079589844,16.9792805424443,14.815701378716362,14.529245164659288,13.62498120908384,bert_uncased_L-4_H-256_A-4
